hostis : 3454 documents
 0.264773, 0.242834, 0.259726, 0.232666} 

{0.301473, 0.270891, 0.165812, 0.261824,
   0.2656, 0.242622, 0.258523, 0.233255} 

{0.302731, 0.270899, 0.165533, 0.260837,
 0.265767, 0.242709, 0.258297, 0.233227} 

{0.302765, 0.270961, 0.164868, 0.261406,
 0.264738, 0.242936, 0.259034, 0.233293} 

{0.301183, 0.272186, 0.165085, 0.261547,
 0.264447,  0.24298, 0.259292, 0.233281} 

{0.301329, 0.272798, 0.165773, 0.260101,
 0.264511, 0.243025, 0.259256, 0.233208} 

{0.301566, 0.273175, 0.165548, 0.259711,
 0.264822,  0.24251,  0.25952, 0.233148} 

{0.302102,  0.27386, 0.163789, 0.260249,
 0.264597, 0.242647, 0.259402, 0.233354} 

{0.302039, 0.272958, 0.164991, 0.260013,
 0.264162,  0.24207, 0.260941, 0.232827} 

{  0.3024, 0.272377, 0.164841, 0.260382,
 0.263746, 0.242604, 0.261154, 0.232496} 

{0.302414, 0.272868, 0.165901, 0.258817,
 0.263962, 0.242039, 0.261379,  0.23262} 

{0.303037, 0.272667, 0.165982, 0.258314,
 0.264232,  0.24208,  0.26111, 0.232579} 

{0.303269, 0.273158, 0.166556, 0.257017,
 0.264202, 0.241659, 0.261274, 0.232866} 

{0.302104, 0.273773, 0.168394, 0.255728,
 0.264268, 0.241419, 0.261425, 0.232888} 

{0.302973, 0.273328, 0.168643, 0.255056,
 0.264424, 0.241503,  0.26145, 0.232624} 

{0.303202, 0.274002, 0.167646,  0.25515,
 0.264728, 0.240941, 0.260794, 0.233537} 

{0.301601, 0.276088, 0.167207, 0.255104,
 0.265078, 0.240673, 0.260841, 0.233408} 

{0.301627, 0.276226, 0.168025, 0.254122,
 0.264749, 0.240987, 0.261212, 0.233052} 

{0.301444, 0.275882, 0.168692, 0.253982,
 0.264216, 0.241433, 0.262002, 0.232349} 

{0.302453, 0.274036, 0.169252,  0.25426,
 0.263976, 0.241454, 0.261333, 0.233237} 

{0.301867, 0.276175, 0.168744, 0.253214,
 0.263768, 0.240774, 0.262233, 0.233225} 

{0.300018, 0.276633, 0.168743, 0.254605,
 0.263331, 0.241018, 0.262331,  0.23332} 

{0.300151, 0.276678, 0.168102, 0.255068,
  0.26347, 0.240759, 0.262596, 0.233174} 

{0.299828, 0.278165, 0.167263, 0.254745,
 0.263603, 0.240209, 0.262561, 0.233628} 

{0.299061, 0.280995, 0.166293,  0.25365,
 0.262217, 0.240137, 0.263062, 0.234583} 

{0.299837, 0.279693, 0.166406, 0.254065,
 0.261733, 0.241087, 0.262913, 0.234267} 

{0.299549, 0.280068, 0.166508, 0.253875,
  0.26182, 0.241524, 0.262589, 0.234067} 

{0.298236, 0.281143, 0.166479, 0.254142,
 0.261793,   0.2411, 0.262564, 0.234542} 

{0.297683, 0.280516, 0.166959, 0.254842,
  0.26194, 0.242524,  0.26119, 0.234346} 

{0.297893, 0.279642, 0.167535,  0.25493,
 0.262402, 0.242114, 0.260928, 0.234556} 

{0.297574, 0.279547, 0.168338, 0.254541,
 0.262927, 0.242304, 0.260582, 0.234188} 

{0.298251, 0.277789, 0.168711, 0.255249,
 0.261974, 0.244183, 0.260239, 0.233604} 

{0.300743, 0.275072, 0.168903, 0.255283,
  0.26144, 0.244242, 0.260767,  0.23355} 

{0.299463, 0.275159, 0.169191, 0.256188,
 0.262072, 0.243976,  0.26087, 0.233082} 

{0.299363, 0.275811, 0.169211, 0.255615,
 0.261682, 0.244104, 0.261533, 0.232681} 

{0.299624, 0.275965, 0.169576, 0.254835,
 0.261413, 0.244037, 0.261604, 0.232946} 

{0.299728, 0.276241, 0.169433, 0.254598,
 0.261639, 0.244304, 0.261608,  0.23245} 

{ 0.29973, 0.276118, 0.169953, 0.254199,
 0.261714, 0.244099, 0.261824, 0.232363} 

{0.300855,   0.2759, 0.169549, 0.253696,
 0.261321, 0.244234, 0.262009, 0.232436} 

{0.301619, 0.275907, 0.169046, 0.253428,
 0.261442, 0.244112, 0.261725, 0.232721} 

{0.302128, 0.276027, 0.169122, 0.252724,
 0.261997, 0.244162, 0.261864, 0.231978} 

{0.301512,   0.2761,  0.16846, 0.253928,
 0.261787, 0.243442, 0.262262, 0.232509} 

{0.300356, 0.275614, 0.170711, 0.253319,
 0.261406, 0.243711, 0.262155, 0.232729} 

{0.299956, 0.275577, 0.171326, 0.253141,
 0.261621, 0.242929, 0.262976, 0.232474} 

{0.299652,  0.27477, 0.172463, 0.253116,
 0.260294, 0.243305, 0.263411, 0.232989} 

{0.299341, 0.275553, 0.171948, 0.253158,
 0.260487, 0.243248, 0.263301, 0.232965} 

{0.299502, 0.275007, 0.171241, 0.254249,
 0.260333, 0.243562, 0.263117, 0.232988} 

{0.299463, 0.274961, 0.171293, 0.254283,
 0.261182,  0.24317, 0.262365, 0.233284} 

{0.303154, 0.273412, 0.170393, 0.253041,
 0.261203,  0.24216, 0.262539, 0.234098} 

{0.303158, 0.272997, 0.170678, 0.253167,
  0.26195, 0.241553, 0.262908, 0.233589} 

{0.302949, 0.273379,  0.17068, 0.252991,
 0.261787, 0.242113, 0.262155, 0.233944} 

{0.303294, 0.273207, 0.170483, 0.253017,
  0.26229, 0.242457, 0.261981, 0.233272} 

{0.302699, 0.274045, 0.170595, 0.252661,
 0.262075, 0.242636, 0.261336, 0.233953} 

{0.302511, 0.274249, 0.170516, 0.252724,
 0.261708, 0.243311, 0.261193, 0.233788} 

{0.301593, 0.274338, 0.170378, 0.253692,
 0.261476, 0.243118, 0.261581, 0.233825} 

{0.300916, 0.275029, 0.170447, 0.253609,
 0.261018, 0.242975, 0.260358, 0.235649} 

{0.300808, 0.274773, 0.171169,  0.25325,
 0.261274, 0.242787, 0.260859, 0.235079} 

{ 0.29996, 0.276119, 0.171231,  0.25269,
 0.260983, 0.242955, 0.260769, 0.235293} 

{0.301098, 0.275567, 0.171322, 0.252013,
 0.259896, 0.242105, 0.263186, 0.234813} 

{0.300826, 0.275779, 0.171166, 0.252229,
 0.261406, 0.241668, 0.262729, 0.234197} 

{0.301298, 0.275437, 0.171185,  0.25208,
  0.26133, 0.241854, 0.262696, 0.234119} 

{0.300911, 0.274688,  0.17106, 0.253341,
 0.262477,  0.24174, 0.262684, 0.233099} 

{0.301172, 0.273846, 0.170869, 0.254112,
 0.261638, 0.243477, 0.261961, 0.232925} 

{0.301634,  0.27321, 0.172194, 0.252963,
 0.262059, 0.243276, 0.261664, 0.233002} 

{0.300798,  0.27449, 0.171131, 0.253582,
 0.262751, 0.243263, 0.260694, 0.233292} 

{0.300557, 0.274638, 0.171496, 0.253309,
 0.262665, 0.243935, 0.259764, 0.233636} 

{0.300506, 0.274678, 0.171681, 0.253135,
 0.262195, 0.244267,   0.2598, 0.233738} 

{0.299356, 0.274597, 0.172268, 0.253779,
 0.262364, 0.243981, 0.259299, 0.234355} 

{0.299135, 0.274327, 0.171908,  0.25463,
  0.26214, 0.244111, 0.259266, 0.234482} 

{0.299237, 0.273851, 0.172237, 0.254674,
  0.26208, 0.244101, 0.259409,  0.23441} 

{ 0.29834, 0.273218, 0.172734, 0.255709,
 0.262371, 0.243891, 0.259477, 0.234261} 

{0.298519, 0.272811, 0.173001,  0.25567,
 0.263337, 0.243061, 0.259033, 0.234569} 

{ 0.29879, 0.271705, 0.174351, 0.255153,
 0.262763, 0.243689, 0.258916, 0.234632} 

{0.299054, 0.271888,  0.17458, 0.254477,
 0.263408, 0.243362, 0.259101, 0.234128} 

{0.299575, 0.272057,  0.17409, 0.254278,
 0.263475, 0.243227, 0.259731, 0.233568} 

{0.299414, 0.272284, 0.174565, 0.253737,
 0.263384, 0.243176, 0.259396, 0.234044} 

{0.299675, 0.271546,  0.17476, 0.254019,
 0.262533, 0.243152, 0.258853, 0.235462} 

{0.300792, 0.271228, 0.174422, 0.253558,
 0.261948, 0.243335, 0.258375, 0.236342} 

{0.301608,  0.27147,  0.17387, 0.253053,
 0.261404, 0.243834, 0.258922, 0.235839} 

{0.301646, 0.272384, 0.173577, 0.252393,
 0.261308, 0.243602, 0.258941, 0.236149} 

{0.299976, 0.273574, 0.173009, 0.253441,
 0.261089, 0.243742,   0.2589, 0.236269} 

{0.299796, 0.273808, 0.173844, 0.252553,
 0.261185, 0.243772, 0.258907, 0.236136} 

{0.300507, 0.276282, 0.170031,  0.25318,
 0.262284, 0.242988, 0.258343, 0.236384} 

{0.301601, 0.274027, 0.169782, 0.254591,
  0.26115,  0.24277, 0.258649, 0.237432} 

{0.299763, 0.274115,  0.17149, 0.254632,
 0.260983, 0.242583, 0.259084,  0.23735} 

{0.299263, 0.274245, 0.171958, 0.254534,
 0.261095, 0.241521, 0.259699, 0.237685} 

{0.298462, 0.274295, 0.172354, 0.254889,
 0.260627, 0.242296,  0.25907, 0.238007} 

{0.297977, 0.274162, 0.171603, 0.256258,
 0.260682, 0.241656,  0.25951, 0.238152} 

{0.298296, 0.273149, 0.172456, 0.256099,
 0.261712, 0.239426, 0.259954, 0.238909} 

{0.298583, 0.271616,   0.1733, 0.256501,
 0.261759,  0.23946, 0.260058, 0.238723} 

{0.298918, 0.271571, 0.173524, 0.255988,
 0.261871, 0.239068, 0.260456, 0.238605} 

{0.299457, 0.272422, 0.172611, 0.255511,
 0.261581,  0.23974, 0.260693, 0.237986} 

{0.298296,  0.27382, 0.172567, 0.255318,
 0.261299, 0.239603, 0.262097, 0.237002} 

{0.297614, 0.273874, 0.172358, 0.256154,
 0.263548, 0.239103, 0.261272, 0.236077} 

{0.297397, 0.273895, 0.172121, 0.256588,
 0.263861,  0.23966, 0.260683, 0.235796} 

{0.297145, 0.274389, 0.171697, 0.256768,
 0.264988, 0.240492, 0.258625, 0.235895} 

{0.296626, 0.275437, 0.171349, 0.256588,
 0.264775, 0.241212, 0.258201, 0.235812} 

{0.296861, 0.275024,    0.171, 0.257115,
 0.263362, 0.242396, 0.258563, 0.235679} 

{0.296867, 0.275138, 0.170775,  0.25722,
 0.263091, 0.241998, 0.258271, 0.236639} 

{0.296184, 0.275517, 0.171028, 0.257271,
 0.262841, 0.242031, 0.258088, 0.237041} 

{0.296367, 0.274639, 0.171032, 0.257963,
 0.262856, 0.242277,  0.25832, 0.236548} 

{0.296335, 0.274807, 0.170177, 0.258681,
  0.26224, 0.242317, 0.257828, 0.237615} 

{0.295903, 0.274829, 0.170257, 0.259012,
  0.26238,  0.24296, 0.256824, 0.237836} 

{0.296286, 0.275492, 0.169387, 0.258834,
 0.261405, 0.243271, 0.256892, 0.238432} 

{0.296982, 0.275338, 0.169386, 0.258294,
  0.26285, 0.242862, 0.256766, 0.237522} 

{0.297699, 0.274935, 0.168553, 0.258812,
 0.265731,  0.24181, 0.255947, 0.236513} 

{0.297337, 0.276061, 0.167488, 0.259114,
 0.266214, 0.241377, 0.256023, 0.236386} 

{0.296163,  0.27555, 0.169113, 0.259175,
 0.265904, 0.241781, 0.256217, 0.236098} 

{0.295471, 0.274489, 0.170693, 0.259347,
 0.264962, 0.243049, 0.256044, 0.235944} 

{0.295157, 0.275937, 0.170233, 0.258673,
 0.265252, 0.242224, 0.256689, 0.235835} 

{0.294534, 0.276123,  0.17037, 0.258974,
 0.265441, 0.240611, 0.256969,  0.23698} 

{0.293564,  0.27764, 0.170275, 0.258521,
 0.264999, 0.240504, 0.257323, 0.237174} 

{0.293299, 0.277356, 0.170176, 0.259169,
 0.264398, 0.241086,  0.25743, 0.237086} 

{0.292478, 0.277645, 0.170132, 0.259745,
 0.264466,  0.24133,  0.25738, 0.236823} 

{0.292664, 0.277478, 0.169683, 0.260174,
  0.26472, 0.241922, 0.256685, 0.236673} 

{0.292714, 0.277312, 0.169449, 0.260525,
 0.265027, 0.243073,  0.25604,  0.23586} 

{0.291378, 0.277543,  0.17049, 0.260588,
 0.264123, 0.242874,  0.25647, 0.236533} 

{0.291132, 0.278133, 0.170234,   0.2605,
 0.264558, 0.242429, 0.256631, 0.236382} 

{0.291313, 0.277566, 0.170892, 0.260229,
 0.264491, 0.242619, 0.256187, 0.236704} 

{0.290114, 0.277617,  0.17154, 0.260729,
 0.260018,  0.24416, 0.257585, 0.238237} 

{0.288878,  0.27816, 0.172129, 0.260833,
 0.260001,  0.24348, 0.258097, 0.238422} 

{0.288414, 0.278003,  0.17282, 0.260764,
 0.259917, 0.243036, 0.258691, 0.238356} 

{0.288792, 0.278777,  0.17244, 0.259992,
 0.261523, 0.242635, 0.258043, 0.237799} 

{0.289228, 0.278174, 0.173477, 0.259121,
 0.261746, 0.243093, 0.258623, 0.236538} 

{0.289549, 0.277537, 0.173056, 0.259859,
 0.260189, 0.242857, 0.261122, 0.235832} 

{0.289134, 0.278675, 0.173071,  0.25912,
 0.260104, 0.243033, 0.261163,   0.2357} 

{0.289291, 0.278249, 0.172878, 0.259582,
 0.261899,  0.24212, 0.261497, 0.234484} 

{0.290798, 0.278022, 0.172095, 0.259085,
 0.262375, 0.242529, 0.260442, 0.234654} 

{0.290422, 0.277958, 0.172302, 0.259317,
 0.262836, 0.243427, 0.259604, 0.234133} 

{0.289913, 0.276426, 0.173996, 0.259664,
 0.262689, 0.243432, 0.259657, 0.234221} 

{0.289378,   0.2759, 0.173819, 0.260903,
 0.263497, 0.243327, 0.259783, 0.233392} 

{0.289441, 0.276558, 0.173429, 0.260572,
 0.263505, 0.243916, 0.259292, 0.233287} 

{0.289744, 0.277336, 0.173592, 0.259329,
 0.264243, 0.242795, 0.259453, 0.233509} 

{0.289744, 0.277338, 0.173371, 0.259546,
 0.263536, 0.242936, 0.259848,  0.23368} 

{0.289547, 0.277349, 0.172492, 0.260612,
 0.263946, 0.242497, 0.260404, 0.233152} 

{0.289674, 0.276258, 0.172554, 0.261514,
 0.264053,  0.24263, 0.259712, 0.233605} 

{0.289419, 0.275649, 0.172672,  0.26226,
 0.264259,  0.24319, 0.258887, 0.233663} 

{0.289433, 0.275418, 0.172202, 0.262948,
 0.264461, 0.242593, 0.258878, 0.234068} 

{0.289076, 0.277116, 0.171982, 0.261827,
 0.265485, 0.242745, 0.258508, 0.233263} 

{0.287919, 0.277026, 0.172873, 0.262182,
 0.265314, 0.242665, 0.259034, 0.232987} 

{0.286803, 0.277322,  0.17256, 0.263315,
 0.263929, 0.244734, 0.258839, 0.232498} 

{0.288043,   0.2765, 0.172673, 0.262784,
 0.263936,  0.24457, 0.258853, 0.232641} 

{0.288357, 0.276489, 0.172219, 0.262935,
 0.264029, 0.244378, 0.258884, 0.232709} 

{0.288884, 0.276833, 0.170878, 0.263406,
 0.264702, 0.244228, 0.258277, 0.232793} 

{0.288916, 0.276794, 0.171058, 0.263232,
 0.265299, 0.243568, 0.257609, 0.233524} 

{  0.2902, 0.277094,  0.17015, 0.262555,
 0.266126, 0.243207, 0.257716, 0.232951} 

{0.289848, 0.277876, 0.169559, 0.262717,
 0.266131, 0.243268, 0.257792,  0.23281} 

{0.290078, 0.277489, 0.169454, 0.262979,
 0.266463,  0.24343, 0.257295, 0.232812} 

{0.289547, 0.276856, 0.171078,  0.26252,
 0.266241, 0.243372, 0.257449, 0.232938} 

{0.289823, 0.276464, 0.171169, 0.262544,
 0.265668, 0.243659, 0.257465, 0.233209} 

{0.289541, 0.276296, 0.171526, 0.262637,
 0.265167, 0.244256, 0.257153, 0.233423} 

{0.289934, 0.277476, 0.172398, 0.260192,
 0.265769, 0.244428, 0.257397, 0.232406} 

{0.290503, 0.276534, 0.172232, 0.260731,
 0.266271, 0.244021,  0.25708, 0.232628} 

{0.289325, 0.276497, 0.172795, 0.261383,
 0.266036, 0.243419,  0.25671, 0.233835} 

{0.288293,  0.27762, 0.173156, 0.260931,
 0.266361, 0.243089, 0.255908, 0.234642} 

{0.288475, 0.277281, 0.173148, 0.261096,
 0.266312, 0.243487, 0.255492, 0.234709} 

{ 0.28977, 0.276057, 0.172235, 0.261937,
 0.266402, 0.243189, 0.256059, 0.234349} 

{0.289866, 0.276532, 0.171999, 0.261603,
 0.265449, 0.243137, 0.256905, 0.234509} 

{0.289927, 0.276288, 0.172043, 0.261742,
 0.265184,  0.24297,  0.25686, 0.234986} 

{0.288554, 0.277243, 0.172728, 0.261475,
 0.264643, 0.243305, 0.256986, 0.235066} 

{0.288461, 0.277248, 0.173116, 0.261175,
 0.264193, 0.243703, 0.256928, 0.235176} 

{0.286898, 0.276202, 0.176496, 0.260404,
 0.263603, 0.245643, 0.256172, 0.234581} 

{0.286352, 0.275108, 0.177886, 0.260654,
 0.264038, 0.244688, 0.256544, 0.234729} 

{0.285401, 0.275595, 0.177203, 0.261801,
  0.26444,  0.24459, 0.256783, 0.234187} 

{ 0.28577, 0.275154, 0.177384, 0.261692,
  0.26457, 0.244545,  0.25772, 0.233165} 

{   0.287, 0.275014, 0.175137, 0.262848,
 0.264163, 0.245046, 0.257901,  0.23289} 

{0.285386, 0.275221, 0.173458, 0.265935,
 0.264719, 0.244064, 0.257894, 0.233322} 

{ 0.28549, 0.275485, 0.172384, 0.266641,
 0.263927,  0.24443, 0.258123,  0.23352} 

{0.285484, 0.275262, 0.172605, 0.266649,
  0.26557, 0.243816, 0.257515,   0.2331} 

{0.285598, 0.275356, 0.173139, 0.265907,
 0.265332, 0.243897, 0.257877, 0.232894} 

{0.287062, 0.274407, 0.173349, 0.265182,
 0.265328, 0.244018, 0.257535, 0.233118} 

{0.287502,  0.27307, 0.174071, 0.265357,
 0.265263, 0.244063, 0.257423,  0.23325} 

{0.288402, 0.273476, 0.173714, 0.264408,
 0.265498, 0.244564,  0.25816, 0.231778} 

{0.288298, 0.273167, 0.174475, 0.264061,
 0.264505, 0.245789, 0.258186,  0.23152} 

{0.289181,  0.27265, 0.174416, 0.263753,
  0.26566, 0.245797, 0.258068, 0.230476} 

{0.290557, 0.272363, 0.173558, 0.263522,
 0.265355, 0.246221, 0.258438, 0.229986} 

{0.290176, 0.272412, 0.174646, 0.262766,
 0.265551, 0.246221, 0.258434, 0.229794} 

{0.293882, 0.270957, 0.173503, 0.261658,
 0.265893,  0.24579, 0.258675, 0.229642} 

{0.294267, 0.270182, 0.174221, 0.261331,
 0.266191,  0.24572, 0.258694, 0.229395} 

{0.294064,  0.27021, 0.174847, 0.260878,
 0.266464, 0.245537, 0.259655, 0.228344} 

{0.294883, 0.270275, 0.174418, 0.260424,
  0.26645, 0.245431, 0.259526, 0.228593} 

{0.294852, 0.270813, 0.174221, 0.260113,
 0.266695, 0.245385, 0.259601, 0.228318} 

{0.294984,  0.27029, 0.174778, 0.259949,
  0.26523, 0.245934, 0.260331, 0.228505} 

{0.293563, 0.271293, 0.175789, 0.259355,
 0.264337, 0.246127, 0.260752, 0.228785} 

{0.293546, 0.270952, 0.175847, 0.259655,
 0.263437, 0.247856, 0.260202, 0.228505} 

{0.293512, 0.271249,   0.1759, 0.259339,
 0.262998, 0.247721, 0.260949, 0.228331} 

{0.294491, 0.272828, 0.173939, 0.258742,
 0.262969, 0.247679, 0.260645, 0.228708} 

{0.294927, 0.271385, 0.174304, 0.259384,
 0.263337, 0.248119,  0.26099, 0.227555} 

{0.296532, 0.270864, 0.173064,  0.25954,
  0.26364, 0.247768, 0.261554, 0.227038} 

{0.296319, 0.270301, 0.173555, 0.259825,
 0.262002, 0.248375,  0.26185, 0.227773} 

{0.296806, 0.271069, 0.174351, 0.257774,
 0.263019, 0.248358,  0.26105, 0.227573} 

{0.296753, 0.271165, 0.174581,   0.2575,
 0.263157,  0.24879, 0.261325, 0.226728} 

{0.295615, 0.273275, 0.174482, 0.256627,
  0.26454, 0.250032, 0.259211, 0.226218} 

{0.295952, 0.273033, 0.174567, 0.256447,
 0.264589, 0.249419, 0.259336, 0.226655} 

{0.295831, 0.270795, 0.177711, 0.255663,
 0.264734, 0.249051, 0.259549, 0.226665} 

{0.295809, 0.270287, 0.177743, 0.256161,
 0.264113, 0.248892,  0.26025, 0.226745} 

{0.295542, 0.271459, 0.177879,  0.25512,
 0.263521, 0.249674, 0.260423, 0.226383} 

{0.295226, 0.271945, 0.177563, 0.255267,
  0.26441, 0.250426, 0.259346, 0.225818} 

{0.295913,  0.27236, 0.177101, 0.254626,
 0.264748, 0.250521,  0.25894, 0.225791} 

{0.297635, 0.271947, 0.176831, 0.253587,
 0.263945, 0.250577, 0.260151, 0.225327} 

{0.297193, 0.272294, 0.176866, 0.253647,
 0.264373, 0.250889,  0.25942, 0.225318} 

{0.296325, 0.272439,  0.17736, 0.253875,
  0.26416, 0.251324, 0.258588, 0.225927} 

{0.294491, 0.272444,   0.1773, 0.255764,
 0.263059, 0.251741, 0.258571, 0.226629} 

{0.294435, 0.272932,   0.1771, 0.255534,
  0.26307,  0.25268, 0.258552, 0.225698} 

{0.294666, 0.273845,  0.17703,  0.25446,
 0.263215, 0.253337, 0.258753, 0.224696} 

{0.295166, 0.274074, 0.175653, 0.255106,
  0.26286, 0.253224, 0.258609, 0.225307} 

{0.295479, 0.273114, 0.175925, 0.255482,
 0.263143, 0.253142, 0.258687, 0.225028} 

{0.296798, 0.271169, 0.175474, 0.256559,
 0.264337, 0.252916, 0.257868,  0.22488} 

{0.297725, 0.270712, 0.176592,  0.25497,
 0.264024, 0.252784, 0.257918, 0.225275} 

{0.297929, 0.270781,  0.17601,  0.25528,
 0.264227, 0.251873, 0.258258, 0.225642} 

{0.298638, 0.271247, 0.174533, 0.255582,
  0.26438, 0.252107, 0.257973,  0.22554} 

{0.298236, 0.271003,   0.1743,  0.25646,
 0.263584, 0.251812, 0.258814, 0.225791} 

{0.298936,   0.2719,  0.17395, 0.255214,
 0.263713, 0.251423, 0.258619, 0.226245} 

{0.298881, 0.271765, 0.173088, 0.256266,
 0.264855, 0.251915, 0.256325, 0.226906} 

{0.298181,  0.27203, 0.173259,  0.25653,
 0.264893, 0.251235, 0.256758, 0.227115} 

{0.298328, 0.272504, 0.173315, 0.255853,
 0.264855, 0.251101, 0.257079, 0.226965} 

{0.298847, 0.273467,  0.17179, 0.255897,
 0.265631, 0.250955, 0.256906, 0.226508} 

{0.298957, 0.273396, 0.171584, 0.256063,
 0.265015, 0.251139, 0.257108, 0.226738} 

{ 0.29893, 0.273024, 0.171813, 0.256232,
 0.264949, 0.251268, 0.256553, 0.227229} 

{0.301417, 0.273723, 0.169891, 0.254968,
 0.264662, 0.251024, 0.256297, 0.228017} 

{0.301982, 0.274843, 0.168287, 0.254888,
 0.264145, 0.251389, 0.256566, 0.227899} 

{0.299869, 0.275106,  0.16883, 0.256195,
 0.263709, 0.251833, 0.256374, 0.228083} 

{0.301203, 0.275763, 0.169675,  0.25336,
 0.263159, 0.252905, 0.256223, 0.227713} 

{0.301777, 0.275292, 0.168863, 0.254068,
 0.263553, 0.251145, 0.257969, 0.227333} 

{0.302947, 0.275066, 0.168532, 0.253455,
 0.262611, 0.250292, 0.258243, 0.228854} 

{ 0.30305, 0.274833, 0.168128, 0.253989,
 0.262677, 0.250456, 0.257989, 0.228879} 

{0.305595, 0.272965, 0.168353, 0.253087,
 0.261811, 0.249625, 0.259539, 0.229026} 

{0.305317, 0.272584, 0.166482, 0.255617,
  0.26186, 0.249979, 0.259708, 0.228452} 

{0.305569, 0.272345, 0.166279, 0.255807,
 0.262105, 0.249927,  0.25954, 0.228428} 

{0.306449, 0.271817, 0.165874,  0.25586,
 0.262234, 0.250146, 0.259827, 0.227794} 

{0.305973, 0.271609, 0.166076, 0.256341,
 0.262713, 0.249635, 0.260019, 0.227633} 

{0.305816,  0.27132, 0.165513, 0.257351,
 0.262534, 0.251081, 0.259611, 0.226774} 

{0.305335, 0.272879, 0.164761, 0.257025,
 0.262787, 0.250895,  0.25888, 0.227439} 

{0.304377, 0.271921, 0.167171, 0.256531,
 0.263005, 0.250858, 0.259001, 0.227136} 

{0.304377, 0.271719, 0.166503,   0.2574,
 0.262232, 0.251174,  0.25874, 0.227854} 

{0.304503, 0.271733, 0.166585, 0.257179,
 0.261712, 0.251414, 0.258946, 0.227929} 

{0.305344, 0.271845, 0.165566, 0.257246,
 0.262579, 0.250213, 0.258514, 0.228694} 

{0.301259, 0.274578, 0.165964, 0.258199,
 0.262411, 0.250365, 0.258715, 0.228509} 

{0.301824, 0.273613, 0.166082, 0.258481,
 0.262643, 0.250385, 0.258578, 0.228395} 

{0.302713, 0.273237, 0.164963, 0.259087,
 0.262102, 0.250261, 0.258338, 0.229298} 

{0.301616, 0.273852, 0.163931, 0.260602,
 0.263084, 0.249798, 0.258027, 0.229091} 

{0.301209, 0.273914, 0.163779, 0.261098,
 0.262216, 0.250642, 0.257582,  0.22956} 

{0.301351, 0.274522, 0.162055, 0.262072,
 0.262491, 0.250703, 0.257757,  0.22905} 

{0.301574, 0.274332, 0.162158, 0.261936,
  0.26236, 0.250477, 0.257746, 0.229417} 

{0.299976, 0.275303, 0.162247, 0.262474,
  0.26282, 0.250626, 0.257106, 0.229448} 

{0.300422, 0.275777, 0.162661,  0.26114,
  0.26276, 0.250359, 0.257828, 0.229053} 

{0.300881, 0.276717, 0.162817, 0.259585,
 0.262843, 0.250455, 0.257903, 0.228799} 

{ 0.30024, 0.276211, 0.163644, 0.259904,
 0.262555, 0.250207, 0.258746, 0.228493} 

{0.300221, 0.276572, 0.163051, 0.260156,
 0.261508, 0.250712, 0.258529,  0.22925} 

{0.301549, 0.276416,  0.16235, 0.259685,
 0.261047, 0.251147,  0.25895, 0.228856} 

{0.303312, 0.275606, 0.161535, 0.259547,
 0.261347, 0.251561, 0.258267, 0.228825} 

{0.303152, 0.275388, 0.161981,  0.25948,
 0.261674, 0.251316, 0.258268, 0.228742} 

{0.304236, 0.274298, 0.161816,  0.25965,
 0.261244, 0.251532, 0.258549, 0.228675} 

{0.305225, 0.275733, 0.159082, 0.259961,
 0.263276, 0.251912, 0.258866, 0.225946} 

{0.306145, 0.274814, 0.158394, 0.260647,
 0.262183, 0.250965, 0.260064, 0.226788} 

{0.306375,  0.27532, 0.157682, 0.260622,
  0.26321, 0.250414, 0.260569, 0.225806} 

{0.305172, 0.275274, 0.157816, 0.261739,
   0.2637, 0.249785, 0.260391, 0.226125} 

{0.305133, 0.275438, 0.157799,  0.26163,
 0.263578, 0.249581, 0.259427, 0.227414} 

{0.304644, 0.276116, 0.157829, 0.261411,
 0.263513, 0.249523, 0.259526, 0.227437} 

{0.304649, 0.274364, 0.158344, 0.262643,
 0.263389, 0.249781, 0.259534, 0.227297} 

{0.304803, 0.274353, 0.158406, 0.262438,
 0.264087,  0.24898, 0.259538, 0.227395} 

{0.304871,    0.275, 0.157981, 0.262148,
 0.264975, 0.249692, 0.260194, 0.225139} 

{0.307123, 0.276403, 0.154175, 0.262299,
 0.264801, 0.249913, 0.260159, 0.225126} 

{0.306773, 0.278438, 0.152963, 0.261826,
 0.264243, 0.249813, 0.260453, 0.225491} 

{ 0.30723, 0.277568, 0.152823, 0.262379,
 0.263639, 0.250208, 0.260393,  0.22576} 

{0.307594, 0.277773, 0.151724, 0.262909,
 0.263903,  0.25008, 0.260501, 0.225516} 

{0.307173,  0.27787, 0.151857,   0.2631,
 0.264229, 0.250006, 0.260773, 0.224992} 

{0.308188, 0.278305, 0.151861, 0.261646,
 0.264492, 0.248926, 0.261231,  0.22535} 

{0.308083, 0.277238, 0.151895, 0.262785,
 0.263484,  0.24924,   0.2613, 0.225977} 

