virtus : 2714 documents

{0.129603, 0.396565, 0.181262,  0.29257,
 0.224031, 0.267305, 0.243551, 0.265113} 

{0.130938, 0.396113, 0.181384, 0.291566,
 0.223744, 0.266655, 0.243794, 0.265807} 

{0.131065, 0.394517, 0.184045, 0.290373,
 0.223785, 0.267475,  0.24331,  0.26543} 

{0.131305, 0.392093, 0.183475, 0.293127,
  0.22372, 0.266963, 0.243161, 0.266155} 

{0.130954, 0.391866, 0.180667, 0.296513,
 0.223547, 0.266754, 0.242814, 0.266885} 

{0.129227, 0.391462, 0.181943, 0.297367,
  0.22403, 0.266696,  0.24155, 0.267724} 

{0.130146, 0.391389, 0.183056, 0.295409,
 0.223784, 0.266695, 0.241372, 0.268149} 

{0.129389,  0.38914, 0.187127, 0.294345,
 0.223353, 0.267116, 0.241828, 0.267703} 

{0.131452, 0.387612, 0.186762, 0.294174,
 0.223541, 0.266322, 0.242283, 0.267854} 

{0.130277, 0.388061, 0.186196, 0.295465,
 0.222821, 0.266387, 0.242608, 0.268184} 

{0.129875, 0.385704, 0.186589, 0.297832,
 0.222874, 0.266266, 0.243336, 0.267524} 

{0.129181, 0.385686,  0.18688, 0.298254,
 0.222922, 0.266264, 0.243555, 0.267259} 

{0.128207, 0.386737, 0.188871, 0.296186,
 0.222225,  0.26478, 0.243405, 0.269591} 

{0.128018, 0.387806,  0.18734, 0.296836,
 0.222053, 0.264497, 0.243821, 0.269629} 

{0.127782, 0.387379,  0.18871, 0.296128,
 0.222001, 0.264259,   0.2444, 0.269339} 

{0.127683, 0.387048, 0.190151, 0.295117,
 0.220567, 0.264884, 0.245579,  0.26897} 

{0.127862, 0.388292, 0.188956, 0.294889,
 0.220906, 0.264493, 0.244817, 0.269784} 

{0.127553, 0.388406,  0.18864, 0.295401,
 0.220793,   0.2639,  0.24546, 0.269847} 

{0.127787, 0.387679, 0.187937, 0.296597,
 0.220781, 0.263878,   0.2451,  0.27024} 

{0.130094, 0.386173,  0.18857, 0.295163,
 0.220773, 0.262858, 0.245473, 0.270896} 

{0.129574, 0.384803, 0.190669, 0.294953,
 0.220683, 0.262663, 0.245218, 0.271436} 

{0.129986, 0.382825, 0.191449,  0.29574,
 0.220821,  0.26168, 0.245517, 0.271982} 

{0.130719, 0.381905, 0.191843, 0.295534,
 0.220402, 0.261002, 0.246301, 0.272295} 

{0.132059, 0.381021, 0.191394, 0.295525,
  0.21991, 0.261362, 0.246786, 0.271941} 

{0.129629, 0.385161, 0.187373, 0.297837,
 0.220187, 0.261366, 0.246676, 0.271771} 

{0.129988, 0.384899, 0.187445, 0.297668,
 0.219951, 0.261061,  0.24641, 0.272579} 

{ 0.13061, 0.383788, 0.188083, 0.297518,
 0.219713, 0.261702,  0.24704, 0.271545} 

{0.130786, 0.381192, 0.191182,  0.29684,
  0.21951, 0.261915, 0.246983, 0.271593} 

{0.131898, 0.380066, 0.191357,  0.29668,
   0.2201, 0.262157, 0.245689, 0.272054} 

{0.132276, 0.375343, 0.192908, 0.299473,
 0.220093, 0.261934, 0.245692,  0.27228} 

{0.132085, 0.375546, 0.192323, 0.300046,
 0.219704, 0.261441, 0.246127, 0.272728} 

{0.131871, 0.374424, 0.191723, 0.301982,
 0.219916,  0.26067, 0.246514,   0.2729} 

{0.131605, 0.374749, 0.191679, 0.301966,
 0.220424, 0.260509, 0.246468, 0.272599} 

{0.131622, 0.376059, 0.191812, 0.300506,
 0.220662, 0.261731, 0.245972, 0.271635} 

{0.131171,  0.37649,  0.19224, 0.300098,
 0.220746, 0.261869, 0.245672, 0.271713} 

{0.129957, 0.374982, 0.195003, 0.300058,
 0.220646, 0.261954, 0.245849, 0.271552} 

{  0.1297,  0.37649, 0.194094, 0.299716,
 0.220647, 0.261893, 0.246015, 0.271445} 

{0.130204, 0.374649, 0.194499, 0.300647,
 0.220364, 0.261238, 0.246245, 0.272152} 

{0.134051, 0.370294, 0.194794, 0.300861,
 0.220555, 0.261346, 0.245999,   0.2721} 

{0.134652, 0.368872, 0.194684, 0.301791,
 0.220432, 0.261282, 0.246606,  0.27168} 

{0.135128, 0.370142, 0.193104, 0.301627,
 0.220014, 0.263242, 0.245586, 0.271157} 

{0.134929, 0.367501, 0.192378, 0.305192,
 0.220125, 0.263316, 0.245428, 0.271131} 

{0.134929, 0.368564, 0.190764, 0.305743,
 0.220485, 0.263365, 0.244563, 0.271586} 

{0.135493, 0.368601, 0.192045,  0.30386,
 0.220413, 0.264176, 0.244059, 0.271352} 

{0.134975, 0.368283, 0.192976, 0.303766,
 0.220778, 0.263726, 0.243519, 0.271977} 

{0.136571, 0.366172, 0.194518, 0.302739,
 0.221607, 0.262285, 0.244253, 0.271854} 

{0.137023, 0.359524,  0.19652, 0.306933,
 0.221692, 0.262055, 0.243766, 0.272487} 

{0.135848, 0.359629,  0.19655, 0.307972,
   0.2212, 0.262283, 0.244069, 0.272448} 

{0.134222, 0.359509, 0.198443, 0.307826,
 0.221299, 0.262642, 0.244562, 0.271497} 

{0.135881, 0.356781,  0.19699, 0.310347,
 0.221418, 0.261428, 0.245617, 0.271538} 

{ 0.13508, 0.357813, 0.198309, 0.308798,
  0.22123, 0.261395, 0.245438, 0.271938} 

{0.135138, 0.359473, 0.197663, 0.307726,
 0.221369, 0.261826, 0.244867, 0.271939} 

{0.136123, 0.360429, 0.195209, 0.308239,
 0.221038, 0.262024, 0.244699, 0.272239} 

{0.135599, 0.358443, 0.196447, 0.309511,
  0.22127,  0.26163, 0.244251, 0.272849} 

{0.139026, 0.357083, 0.189728, 0.314163,
 0.221096,  0.26119, 0.243182, 0.274532} 

{0.138287,  0.35567,  0.19206, 0.313984,
 0.221004, 0.261655, 0.242324, 0.275017} 

{0.139589, 0.354554, 0.191076, 0.314782,
 0.221071, 0.261751, 0.242482, 0.274697} 

{0.137243, 0.358957, 0.190286, 0.313514,
 0.221512, 0.260903, 0.241431, 0.276154} 

{0.136225, 0.363209, 0.188766,   0.3118,
  0.22146, 0.261332, 0.241613, 0.275595} 

{0.137992, 0.363517, 0.188628, 0.309862,
 0.221355, 0.260888, 0.242593, 0.275164} 

{0.136652, 0.368217, 0.187387, 0.307744,
 0.220924, 0.260409,  0.24409, 0.274577} 

{0.136314, 0.366587, 0.187965, 0.309134,
 0.220693, 0.260377, 0.244118, 0.274812} 

{0.133858, 0.367449, 0.191602, 0.307091,
 0.220859, 0.260469, 0.244265, 0.274407} 

{0.134057, 0.369538,  0.18771, 0.308696,
 0.221165, 0.259987, 0.244418, 0.274431} 

{0.133764, 0.369624, 0.188968, 0.307644,
 0.221256, 0.260414, 0.243723, 0.274606} 

{0.132614, 0.370565, 0.188775, 0.308046,
 0.221791, 0.261023, 0.242583, 0.274602} 

{0.132508, 0.370016, 0.189018, 0.308459,
  0.22189, 0.261345, 0.241828, 0.274938} 

{0.132843, 0.371003, 0.189106, 0.307048,
 0.222255, 0.262141, 0.241351, 0.274253} 

{0.133395, 0.372868, 0.188145, 0.305592,
 0.222335, 0.262833, 0.240561, 0.274271} 

{0.132753, 0.375378, 0.187682, 0.304186,
 0.222931, 0.262852, 0.239923, 0.274294} 

{0.131694, 0.376553,  0.18698, 0.304773,
 0.222376, 0.264038, 0.239569, 0.274016} 

{0.132395, 0.377721, 0.185962, 0.303922,
 0.222609,  0.26401, 0.239471,  0.27391} 

{0.131986, 0.376609, 0.186751, 0.304654,
 0.222393, 0.264556, 0.239499, 0.273552} 

{0.131913, 0.376847,  0.18682,  0.30442,
  0.22291, 0.263855, 0.239808, 0.273427} 

{0.131826, 0.377075, 0.186782, 0.304316,
 0.222879, 0.264398, 0.239156, 0.273567} 

{0.132905, 0.377231, 0.185262, 0.304602,
 0.223446, 0.264811, 0.238957, 0.272786} 

{0.135165, 0.375547, 0.184213, 0.305075,
 0.223552, 0.264812,  0.23872, 0.272916} 

{0.134809, 0.376144, 0.182564, 0.306484,
 0.223085, 0.264484, 0.238609, 0.273821} 

{0.135002, 0.374877, 0.182158, 0.307964,
 0.222446, 0.264895, 0.238654, 0.274005} 

{0.135354,   0.3749, 0.182282, 0.307464,
 0.222582, 0.264943, 0.237849, 0.274625} 

{0.134154, 0.374936, 0.180513, 0.310397,
 0.222238, 0.265068, 0.238159, 0.274535} 

{0.134472, 0.376803, 0.176869, 0.311856,
 0.222444, 0.264808, 0.237077, 0.275671} 

{0.134673, 0.378592, 0.173294, 0.313441,
 0.222702, 0.265223, 0.237285,  0.27479} 

{0.135113, 0.377417, 0.174104, 0.313366,
 0.223301, 0.263824, 0.237393, 0.275482} 

{0.135668, 0.376254, 0.176069, 0.312009,
 0.223074, 0.264321, 0.236767, 0.275837} 

{0.136163, 0.378071,  0.17659, 0.309177,
 0.224903,  0.26374, 0.236115, 0.275242} 

{0.135861, 0.375134, 0.181433, 0.307573,
 0.225436, 0.264034,  0.23601,  0.27452} 

{0.135064, 0.375108, 0.177877, 0.311951,
 0.225128,  0.26415, 0.236172,  0.27455} 

{0.135437, 0.373718, 0.178741, 0.312105,
 0.224873, 0.264044, 0.235545, 0.275539} 

{0.135467, 0.373471, 0.178922,  0.31214,
 0.225775, 0.263892, 0.235443,  0.27489} 

{0.135159, 0.374161, 0.180495, 0.310185,
 0.226494, 0.263505, 0.235588, 0.274413} 

{0.132396, 0.378739, 0.176896, 0.311968,
  0.22666, 0.263631, 0.235175, 0.274535} 

{0.132568, 0.380058, 0.176863,  0.31051,
 0.226705, 0.263549, 0.234356, 0.275391} 

{0.133762, 0.382414, 0.173033, 0.310792,
 0.226669, 0.263044, 0.234389, 0.275898} 

{0.132809, 0.382394, 0.174186,  0.31061,
 0.226519, 0.262858, 0.234757, 0.275866} 

{0.133062, 0.383082, 0.174433, 0.309423,
 0.226989, 0.261192, 0.235115, 0.276704} 

{ 0.13157,  0.38184, 0.177078, 0.309512,
 0.226809, 0.260795, 0.235336, 0.277061} 

{0.131772, 0.380859, 0.177804, 0.309565,
 0.227143, 0.260813, 0.235021, 0.277023} 

{0.128072, 0.386637, 0.176412, 0.308879,
 0.226933, 0.260378, 0.234765, 0.277924} 

{0.128873, 0.385229, 0.175793, 0.310105,
 0.227509, 0.260195, 0.234986, 0.277311} 

{0.126809, 0.384918, 0.175398, 0.312874,
 0.227219, 0.260128,  0.23515, 0.277502} 

{0.126741, 0.381993,  0.17626, 0.315005,
 0.226395,  0.26068, 0.235463, 0.277461} 

{0.127444, 0.382543,  0.17717, 0.312843,
 0.226503, 0.260681, 0.234938, 0.277878} 

{0.126469, 0.384809, 0.176654, 0.312068,
 0.226475, 0.260263,  0.23507, 0.278192} 

{0.126767, 0.385271, 0.177157, 0.310805,
 0.225621, 0.261753, 0.235113, 0.277513} 

{0.126629, 0.383484, 0.179738, 0.310149,
 0.226779,  0.26163,  0.23496, 0.276631} 

{0.127495, 0.384205, 0.177939, 0.310361,
 0.227092,  0.26136, 0.235533, 0.276016} 

{0.126225, 0.384495, 0.177705, 0.311575,
 0.226985, 0.260831, 0.235937, 0.276248} 

{0.125962, 0.384948,   0.1756, 0.313489,
 0.227667, 0.258942, 0.236598, 0.276793} 

{0.125687, 0.384799, 0.177107, 0.312407,
  0.22772, 0.258935, 0.236723, 0.276622} 

{0.125545, 0.384338, 0.176869, 0.313248,
 0.228525, 0.258964, 0.235727, 0.276784} 

{0.125241, 0.383812, 0.177087, 0.313861,
 0.229147, 0.259344, 0.235493, 0.276017} 

{0.126663, 0.384799, 0.175534, 0.313005,
  0.22874, 0.259181, 0.235235, 0.276844} 

{0.127998, 0.382868, 0.175472, 0.313662,
 0.229032, 0.259318, 0.234772, 0.276879} 

{0.129313, 0.377556, 0.179316, 0.313815,
 0.228845, 0.259375, 0.234729, 0.277051} 

{0.127566, 0.375507, 0.181628, 0.315299,
 0.228682, 0.259776, 0.234645, 0.276896} 

{0.128942, 0.374596, 0.181053, 0.315409,
  0.22923, 0.259624, 0.234508, 0.276638} 

{0.128704, 0.373358, 0.183566, 0.314372,
  0.22936, 0.259423, 0.234965, 0.276251} 

{ 0.12831, 0.373574, 0.182667,  0.31545,
 0.229015, 0.259692, 0.234992, 0.276301} 

{0.129672, 0.373388, 0.181833, 0.315106,
 0.228461, 0.259209, 0.235763, 0.276567} 

{0.130418, 0.373571, 0.182426, 0.313586,
 0.228411, 0.259267, 0.235451, 0.276872} 

{0.130696, 0.376408, 0.180605,  0.31229,
 0.228996, 0.258693, 0.235355, 0.276956} 

{0.130919,  0.37686,  0.17943, 0.312791,
 0.228518, 0.259299, 0.235481, 0.276701} 

{0.130359,  0.37573, 0.183533, 0.310378,
 0.228195, 0.260085, 0.235065, 0.276655} 

{ 0.13055, 0.376336, 0.183895, 0.309219,
 0.228559, 0.260646, 0.235606, 0.275189} 

{0.129692, 0.378189,  0.18409, 0.308028,
  0.22808, 0.260064,  0.23643, 0.275426} 

{0.129036, 0.376806,  0.18483, 0.309329,
 0.227954, 0.259786, 0.236647, 0.275613} 

{ 0.12994, 0.377757, 0.186398, 0.305905,
 0.228083, 0.259903,  0.23621, 0.275805} 

{0.130445,  0.37724, 0.186063, 0.306252,
 0.226057, 0.259584, 0.237028, 0.277331} 

{0.129459, 0.378012, 0.184831, 0.307697,
 0.226356, 0.259548, 0.236421, 0.277675} 

{0.129089, 0.378395, 0.184933, 0.307583,
 0.226096, 0.259617, 0.236318, 0.277968} 

{0.130462, 0.378953, 0.185477, 0.305107,
 0.225817, 0.260293, 0.236267, 0.277623} 

{0.130627,  0.37981, 0.185276, 0.304287,
  0.22579, 0.260269, 0.236248, 0.277692} 

{0.131074, 0.380181, 0.184857, 0.303887,
 0.225315, 0.260788, 0.235632, 0.278265} 

{0.130848, 0.381916, 0.183469, 0.303767,
 0.225701, 0.261037,   0.2359, 0.277363} 

{0.131462, 0.382498, 0.181866, 0.304174,
  0.22557, 0.261452, 0.235565, 0.277414} 

{0.131407, 0.382131, 0.181837, 0.304625,
 0.225342, 0.261902, 0.235362, 0.277394} 

{0.131053, 0.383328, 0.182639,  0.30298,
 0.225365, 0.261912, 0.235438, 0.277285} 

{0.133662, 0.382618, 0.183189, 0.300531,
 0.224929, 0.262097,  0.23579, 0.277184} 

{0.134112, 0.383786, 0.181021,  0.30108,
 0.225512, 0.262041, 0.235556,  0.27689} 

{0.136633, 0.378874, 0.180155, 0.304338,
 0.225613, 0.262154, 0.235469, 0.276764} 

{0.136394, 0.378094, 0.179883,  0.30563,
 0.225513, 0.262842, 0.234656, 0.276988} 

{0.135222, 0.381826, 0.176852,   0.3061,
 0.225091, 0.263452, 0.234578, 0.276879} 

{0.136353, 0.380523, 0.177397, 0.305727,
 0.225449, 0.263971, 0.233406, 0.277174} 

{0.136419, 0.376763, 0.180667, 0.306152,
 0.224832, 0.263801, 0.233997, 0.277369} 

{0.134731, 0.377442, 0.181236, 0.306591,
 0.224076, 0.262629, 0.234938, 0.278357} 

{ 0.13526, 0.377434, 0.180039, 0.307267,
 0.224312, 0.261411, 0.235054, 0.279223} 

{0.135955, 0.377015, 0.179544, 0.307485,
 0.224319, 0.261547, 0.235318, 0.278815} 

{0.137646,  0.37501, 0.178478, 0.308867,
 0.224325, 0.260932, 0.235229, 0.279514} 

{0.137332, 0.381173, 0.174074, 0.307421,
 0.224643, 0.260431, 0.236183, 0.278744} 

{0.136262, 0.380991, 0.174675, 0.308072,
 0.224926, 0.260397, 0.236013, 0.278664} 

{0.135884, 0.380483, 0.175186, 0.308447,
 0.224842, 0.260281, 0.236134, 0.278743} 

{0.135548, 0.380488, 0.175223, 0.308741,
 0.223608, 0.261763,   0.2369, 0.277729} 

{0.135509, 0.380142, 0.175409, 0.308939,
 0.223695, 0.261628, 0.236656,  0.27802} 

{0.136699, 0.381567, 0.172262, 0.309472,
 0.223736, 0.262294, 0.236393, 0.277577} 

{ 0.13715, 0.381848, 0.171407, 0.309595,
 0.223315, 0.262761, 0.235865, 0.278059} 

{0.136139,  0.38096, 0.174753, 0.308148,
  0.22329, 0.262714, 0.236087, 0.277908} 

{0.136023, 0.381217, 0.174785, 0.307975,
  0.22308, 0.263184, 0.236002, 0.277735} 

{0.140828, 0.382335, 0.172907,  0.30393,
 0.223076, 0.263496, 0.235893, 0.277535} 

{ 0.14146, 0.380383, 0.173247,  0.30491,
 0.223476,  0.26438, 0.235038, 0.277106} 

{0.141264, 0.382193, 0.173472,  0.30307,
 0.222402, 0.264749, 0.235371, 0.277478} 

{0.140562, 0.381961, 0.174102, 0.303375,
 0.222312, 0.264898,  0.23548,  0.27731} 

{0.140294, 0.382129,  0.17421, 0.303368,
  0.22207,  0.26435, 0.235569, 0.278011} 

{0.139844, 0.382368, 0.174464, 0.303324,
 0.222583, 0.264055, 0.235933, 0.277429} 

{0.139557, 0.382959, 0.174046, 0.303438,
 0.222996, 0.263594, 0.235948, 0.277462} 

{ 0.14073, 0.382496, 0.172546, 0.304229,
 0.222969, 0.263205, 0.235654, 0.278173} 

{0.136924, 0.383038, 0.173512, 0.306526,
 0.224149, 0.263398, 0.235128, 0.277325} 

{0.137027,  0.38515, 0.172792, 0.305031,
 0.223908, 0.263339,   0.2354, 0.277353} 

{0.134957, 0.385759, 0.172683, 0.306601,
 0.223323,  0.26334, 0.234978,  0.27836} 

{0.135153, 0.386158, 0.172251, 0.306438,
 0.222828, 0.262854, 0.235686, 0.278632} 

{ 0.13722, 0.389308, 0.170946, 0.302526,
 0.222307, 0.263322, 0.235554, 0.278817} 

{0.135048, 0.392224, 0.170331, 0.302398,
 0.221906,  0.26301, 0.235973,  0.27911} 

{0.134052, 0.393623, 0.168865, 0.303461,
 0.222104, 0.263308, 0.236179, 0.278409} 

{ 0.13378, 0.392967, 0.169193,  0.30406,
 0.221815, 0.263044, 0.236271,  0.27887} 

{0.133339, 0.390642, 0.171525, 0.304494,
 0.220619, 0.262761, 0.235999, 0.280622} 

{0.134025, 0.391252,  0.16921, 0.305514,
 0.220227, 0.262496, 0.236617, 0.280661} 

{0.132476, 0.391087, 0.171603, 0.304834,
  0.22068, 0.261843, 0.237003, 0.280474} 

{0.134198, 0.392726, 0.168485, 0.304591,
 0.220794, 0.262587,  0.23615, 0.280469} 

{0.135241, 0.394851, 0.167247, 0.302661,
 0.220639, 0.262663,  0.23591, 0.280788} 

{ 0.13591, 0.395587, 0.164989, 0.303513,
 0.220584, 0.262758, 0.235721, 0.280937} 

{0.135169, 0.397177, 0.164541, 0.303114,
 0.220684, 0.262531, 0.235878, 0.280907} 

{0.134918, 0.397754, 0.163269, 0.304059,
 0.218857, 0.262988, 0.236497, 0.281658} 

{0.131702, 0.398433, 0.163767, 0.306098,
 0.218984, 0.262815, 0.236089, 0.282112} 

{0.131429, 0.399349, 0.164889, 0.304332,
 0.219582, 0.263166, 0.235888, 0.281364} 

{0.131311, 0.400773, 0.164586,  0.30333,
 0.220656, 0.262719, 0.235823, 0.280803} 

{0.132275, 0.400183, 0.163398, 0.304144,
 0.220002, 0.263105, 0.236351, 0.280543} 

{0.131463, 0.401212, 0.163507, 0.303818,
 0.220084,  0.26351, 0.236653, 0.279752} 

{0.131805, 0.402635, 0.163954, 0.301606,
 0.220321, 0.263879, 0.236409, 0.279392} 

{0.130059, 0.401151,  0.16238, 0.306411,
  0.22034, 0.263783, 0.236373, 0.279504} 

{ 0.13056,  0.40161, 0.161211, 0.306619,
 0.220296,  0.26302, 0.236713, 0.279972} 

{0.131865, 0.400567, 0.161026, 0.306542,
 0.220657, 0.262427, 0.236864, 0.280052} 

{ 0.13154, 0.399225, 0.163335,   0.3059,
 0.222015, 0.262619, 0.235801, 0.279566} 

{0.131111, 0.398797, 0.163156, 0.306936,
 0.221695, 0.263427, 0.235635, 0.279242} 

{0.130707, 0.398137, 0.162682, 0.308474,
 0.221303, 0.263689, 0.235759,  0.27925} 

{0.130763, 0.401047, 0.162617, 0.305574,
 0.221136, 0.264407, 0.235633, 0.278823} 

{0.133794, 0.400286, 0.162395, 0.303525,
 0.220467, 0.264147, 0.235285,   0.2801} 

{0.134846, 0.402097, 0.162609, 0.300448,
 0.220438,   0.2645, 0.235422, 0.279639} 

{0.134411, 0.403807, 0.159533, 0.302249,
 0.219881, 0.264398, 0.235211, 0.280511} 

{ 0.13502, 0.400819, 0.159935, 0.304226,
 0.219262, 0.264654, 0.235726, 0.280357} 

{0.137051, 0.402172, 0.159113, 0.301664,
 0.219039,  0.26511, 0.235554, 0.280296} 

{0.136655,  0.40208, 0.159782, 0.301484,
 0.219856,  0.26507,   0.2355, 0.279574} 

{0.136689, 0.402009, 0.160323, 0.300979,
 0.219663, 0.263494, 0.234682, 0.282161} 

{0.135978, 0.402275, 0.161818, 0.299929,
 0.219117, 0.263211, 0.236041, 0.281631} 

{ 0.13575, 0.401583, 0.161352, 0.301315,
 0.219532, 0.262516, 0.236382, 0.281569} 

{  0.1373, 0.400355, 0.158344, 0.304001,
 0.219219, 0.263058,  0.23648, 0.281242} 

{0.137257,  0.39831, 0.161135, 0.303298,
 0.218966, 0.262658, 0.236886,  0.28149} 

{0.137432, 0.398034, 0.161605, 0.302929,
 0.219342, 0.263184,    0.236, 0.281474} 

{ 0.13752, 0.397047, 0.158218, 0.307216,
 0.219059, 0.263241, 0.236277, 0.281424} 

{0.135787, 0.400119,  0.15694, 0.307154,
 0.219179, 0.263289, 0.236019, 0.281513} 

{0.136457, 0.399845, 0.155019, 0.308679,
 0.218702, 0.263005, 0.236106, 0.282188} 

{0.136177, 0.400015, 0.154238, 0.309571,
 0.218308, 0.262782, 0.236795, 0.282115} 

{0.134762, 0.401148, 0.156265, 0.307826,
 0.218501, 0.263207, 0.237097, 0.281194} 

{0.135462, 0.406296, 0.154576, 0.303666,
 0.218512,   0.2628, 0.237369, 0.281318} 

{0.135035,  0.40426, 0.155449, 0.305257,
  0.21849, 0.263087, 0.237245, 0.281178} 

{0.136092,  0.40402, 0.154822, 0.305066,
 0.218316,  0.26465, 0.235774,  0.28126} 

{0.135578, 0.402539, 0.156817, 0.305067,
 0.218328, 0.264588, 0.235647, 0.281437} 

{ 0.13496, 0.399573, 0.156137,  0.30933,
 0.218544, 0.265201, 0.235024,  0.28123} 

{0.135083, 0.399645, 0.155673,   0.3096,
 0.218687, 0.265551, 0.234486, 0.281276} 

{0.137055, 0.397969, 0.155161, 0.309815,
 0.219038, 0.265556, 0.234388, 0.281018} 

{0.137197, 0.398324,   0.1544, 0.310079,
 0.219011, 0.265751, 0.234045, 0.281193} 

{0.136121, 0.397379, 0.155678, 0.310821,
 0.218084, 0.265565, 0.234983, 0.281368} 

{0.137386, 0.395304, 0.155483, 0.311827,
 0.218009, 0.265628, 0.235026, 0.281336} 

{0.136512, 0.395865, 0.154128, 0.313496,
 0.218643, 0.265042, 0.234573, 0.281742} 

{0.135642, 0.396677, 0.154962, 0.312718,
 0.218375, 0.264843,  0.23402, 0.282761} 

{0.135654, 0.394724,  0.15718, 0.312442,
  0.21798, 0.264282, 0.236166, 0.281571} 

{0.132627, 0.398273, 0.156717, 0.312382,
 0.217674, 0.264016, 0.236405, 0.281905} 

{0.132422, 0.396994, 0.156604,  0.31398,
 0.217593, 0.263981, 0.237216,  0.28121} 

{0.133289, 0.396545,  0.15633, 0.313836,
 0.217738,  0.26392,  0.23687, 0.281472} 

{0.132672, 0.396861, 0.155904, 0.314564,
 0.217943, 0.263975, 0.236535, 0.281546} 

{0.132792, 0.397247, 0.155215, 0.314746,
 0.217638,  0.26385, 0.236598, 0.281914} 

{0.132005, 0.395866, 0.158318, 0.313811,
   0.2178, 0.263694, 0.236684, 0.281822} 

{0.131522, 0.396309, 0.158172, 0.313997,
 0.218092, 0.264061, 0.236866, 0.280981} 

{0.131572, 0.397402, 0.154404, 0.316622,
 0.217196, 0.263939, 0.236755,  0.28211} 

{0.131408, 0.397961, 0.153731,   0.3169,
 0.217012, 0.263937, 0.236774, 0.282277} 

{0.130344,  0.39724, 0.153739, 0.318678,
 0.214908, 0.264229, 0.238101, 0.282762} 

{0.129805, 0.400244, 0.153061,  0.31689,
 0.215117, 0.262565, 0.238695, 0.283623} 

{0.132514, 0.402685, 0.154383, 0.310418,
 0.215705, 0.262677, 0.238424, 0.283194} 

{0.131628, 0.401166, 0.155682, 0.311524,
 0.216452, 0.261646, 0.238322,  0.28358} 

{0.133252, 0.402139, 0.154753, 0.309856,
 0.217399, 0.260974, 0.237889, 0.283738} 

{ 0.13736, 0.400455, 0.153542, 0.308643,
 0.217742, 0.260891, 0.237514, 0.283853} 

{0.137181, 0.404921, 0.152634, 0.305265,
 0.217917, 0.261355,  0.23787, 0.282858} 

{0.137615, 0.405268, 0.151781, 0.305336,
 0.217874, 0.260957, 0.237799, 0.283369} 

{0.138964, 0.403987, 0.151725, 0.305324,
 0.217417, 0.261951, 0.237714, 0.282918} 

{0.136444,  0.40356, 0.151271, 0.308724,
 0.217707, 0.262239,  0.23839, 0.281664} 

{0.136426, 0.402602, 0.150972,     0.31,
 0.218239, 0.262745, 0.237732, 0.281284} 

{0.138193, 0.403428, 0.146399, 0.311981,
 0.218983,  0.26256, 0.238929, 0.279527} 

{0.136161, 0.406329, 0.147349, 0.310162,
 0.217694, 0.262957, 0.239572, 0.279778} 

{  0.1356, 0.405457, 0.149509, 0.309434,
 0.217556, 0.263482, 0.238884, 0.280078} 

{ 0.13722, 0.404006, 0.149648, 0.309125,
  0.21689, 0.263257, 0.239867, 0.279986} 

{0.135158, 0.404929, 0.149014, 0.310899,
 0.216761, 0.263068, 0.239975, 0.280196} 

{0.135325, 0.404586, 0.149187, 0.310903,
 0.217268, 0.262864, 0.238594, 0.281273} 

{ 0.13439, 0.406952,   0.1489, 0.309758,
 0.216585, 0.262319, 0.240603, 0.280493} 

{0.133722, 0.407332, 0.148824, 0.310122,
 0.216624, 0.262686, 0.240182, 0.280508} 

{0.134415, 0.407324, 0.148599, 0.309662,
 0.216493, 0.262794, 0.240107, 0.280605} 

{0.136313, 0.404018, 0.147591, 0.312077,
 0.216436, 0.262857,  0.24009, 0.280617} 

{0.135671, 0.403415, 0.148894,  0.31202,
  0.21631, 0.263244, 0.239628, 0.280817} 

{0.138419, 0.401454, 0.148619, 0.311508,
 0.216108, 0.263668,  0.24036, 0.279864} 

{0.137713, 0.399532, 0.148709, 0.314046,
 0.216574, 0.263548, 0.240082, 0.279796} 

{0.136839, 0.397893, 0.149942, 0.315326,
 0.215953, 0.264263, 0.240113, 0.279671} 

{0.136599, 0.396089, 0.152316, 0.314996,
 0.216104, 0.264684, 0.240241, 0.278971} 

{0.137019, 0.395894, 0.152335, 0.314752,
 0.216228, 0.264061, 0.239978, 0.279733} 

{0.136082, 0.393692, 0.152015, 0.318212,
 0.216795,  0.26262, 0.240079, 0.280506} 

{0.135678, 0.392029,  0.15214, 0.320153,
 0.217606, 0.262489, 0.239851, 0.280054} 

{0.135772, 0.391889, 0.151677, 0.320663,
 0.217621, 0.262474, 0.240119, 0.279786} 

{0.134678, 0.389025,   0.1524, 0.323897,
 0.217386, 0.262771, 0.239854, 0.279989} 

{0.137158, 0.387247, 0.151768, 0.323828,
 0.217193,  0.26288, 0.240359, 0.279568} 

{0.138327,  0.38575, 0.151101, 0.324822,
  0.21709,  0.26324, 0.240708, 0.278963} 

{0.138916, 0.386204, 0.149734, 0.325146,
 0.217368, 0.263451, 0.240275, 0.278906} 

