jus : 2232 documents
 0.031116, 0.498276, 0.416779,  0.05383,
 0.351502, 0.522216, 0.084107, 0.042175,
 0.433821, 0.335204, 0.218253, 0.012722,
 0.866017, 0.031659, 0.100906, 0.001418}
{0.000001, 0.000876, 0.997689, 0.001435,
  0.00395, 0.006245, 0.978142, 0.011664,
 0.003181, 0.039527, 0.953851, 0.003441,
 0.019452, 0.205321,   0.7696, 0.005627,
 0.247446, 0.033297, 0.201706, 0.517551,
 0.499254,  0.06082, 0.391289, 0.048637,
 0.453205, 0.234458, 0.122877, 0.189461,
 0.193014, 0.158509, 0.183962, 0.464515,
   0.0668,  0.61482, 0.145603, 0.172777,
 0.079823, 0.637797, 0.277334, 0.005045,
 0.230523, 0.706579, 0.054671, 0.008228,
 0.169991,  0.08229,    0.745, 0.002719,
 0.126322, 0.585558, 0.026964, 0.261156} 


1 395.27180014935084
{0.005928,  0.05151,  0.79559, 0.146971,
 0.195091,  0.04175, 0.130218,  0.63294,
 0.641347, 0.058519, 0.093404,  0.20673,
 0.499192,  0.08068, 0.133099,  0.28703,
 0.319991, 0.143449, 0.212621, 0.323939,
 0.293578, 0.114355, 0.414979, 0.177088,
 0.287753, 0.235488, 0.315177, 0.161582,
 0.251393, 0.286128, 0.232396, 0.230083,
 0.098971, 0.071719, 0.188412, 0.640899,
 0.002296, 0.525391, 0.340538, 0.131774,
 0.313705, 0.469905, 0.078608, 0.137781,
  0.54534, 0.137374, 0.299241, 0.018046,
 0.873986, 0.121018, 0.003872, 0.001124}
{0.210861,  0.00275, 0.090934, 0.695455,
 0.374001, 0.028651, 0.349443, 0.247905,
 0.167941, 0.172316, 0.579107, 0.080635,
 0.096158, 0.405788,   0.3262, 0.171854,
 0.276999, 0.037391, 0.231179, 0.454431,
  0.51723, 0.058788, 0.392458, 0.031524,
 0.454209, 0.228311, 0.126271, 0.191209,
 0.195487, 0.162881,  0.15518, 0.486452,
 0.171192, 0.507823, 0.294682, 0.026302,
 0.636581,  0.28899, 0.051773, 0.022656,
 0.414711, 0.110937,  0.46461, 0.009742,
 0.049985,  0.65334, 0.286541, 0.010134,
 0.006104, 0.087857, 0.900899,  0.00514} 


1 328.674967023276
{0.005953, 0.002463, 0.795602, 0.195982,
  0.00771, 0.022619, 0.796056, 0.173616,
 0.638646, 0.057812, 0.096644, 0.206898,
 0.479628, 0.083933, 0.138811, 0.297627,
 0.309669, 0.143475, 0.222164, 0.324692,
 0.307291, 0.124078, 0.460589, 0.108042,
 0.288148, 0.225609, 0.317476, 0.168767,
 0.276951, 0.306777, 0.218373, 0.197899,
 0.099585,  0.07176, 0.189481, 0.639174,
  0.03266, 0.627491, 0.076588, 0.263261,
  0.27885,  0.51983, 0.073445, 0.127875,
  0.33985, 0.230152, 0.361462, 0.068536,
 0.050007, 0.142014, 0.802651, 0.005328}
{0.424228, 0.000075,  0.57123, 0.004467,
 0.435931, 0.006934, 0.533517, 0.023617,
 0.754247, 0.071557, 0.069833, 0.104362,
 0.665116,  0.09118, 0.019173, 0.224531,
 0.287429, 0.038689, 0.207839, 0.466044,
 0.513596, 0.063694, 0.382981, 0.039729,
 0.443222, 0.248335, 0.109862, 0.198581,
 0.224145, 0.100536, 0.175766, 0.499553,
 0.147696, 0.103038, 0.594838, 0.154428,
 0.022044,  0.23079, 0.433269, 0.313897,
 0.502127, 0.358896, 0.008787,  0.13019,
 0.003225,  0.97145, 0.013376, 0.011949,
 0.000201, 0.989285,  0.00394, 0.006574} 


1 410.19521954880366
{0.012646, 0.001796, 0.813677, 0.171881,
 0.010517, 0.001067, 0.654408, 0.334008,
 0.633903, 0.059682, 0.099085,  0.20733,
 0.488958, 0.085247, 0.127402, 0.298393,
 0.318528, 0.128819, 0.225124, 0.327529,
 0.309599, 0.107179, 0.473996, 0.109225,
 0.294253, 0.226229, 0.307662, 0.171856,
 0.264487, 0.305263, 0.210218, 0.220032,
 0.100062, 0.071811, 0.189475, 0.638652,
  0.01863, 0.727487, 0.149482, 0.104401,
 0.273468, 0.461907, 0.116251, 0.148375,
 0.156756, 0.385012, 0.225478, 0.232754,
 0.014314, 0.503487, 0.003857, 0.478342}
{0.594509, 0.008869, 0.365408, 0.031214,
 0.890127, 0.004875, 0.006228,  0.09877,
 0.963826,  0.00213, 0.002791, 0.031252,
 0.686331, 0.014446,  0.04406, 0.255163,
  0.27243, 0.068563, 0.170527,  0.48848,
 0.484282, 0.120365, 0.318391, 0.076962,
 0.450941, 0.251149, 0.104363, 0.193547,
 0.215287,  0.18071, 0.147616, 0.456386,
 0.041906, 0.090108, 0.054582, 0.813404,
 0.088216, 0.360972, 0.022293, 0.528519,
 0.012247, 0.937755,  0.02259, 0.027409,
 0.014153, 0.843044, 0.084374, 0.058429,
 0.000005, 0.999587, 0.000047, 0.000361} 


1 380.74118604549733
{0.014441, 0.011812, 0.726667,  0.24708,
 0.338907, 0.066631, 0.140027, 0.454435,
 0.642025, 0.056681, 0.098865, 0.202429,
 0.493784, 0.085135, 0.119851, 0.301231,
 0.320704, 0.130054, 0.223204, 0.326037,
 0.314402, 0.100356, 0.464052,  0.12119,
 0.292971, 0.228126, 0.307127, 0.171776,
  0.30178, 0.284464, 0.193419, 0.220337,
  0.10083, 0.072064, 0.189157,  0.63795,
 0.150141, 0.639903, 0.134113, 0.075843,
  0.32617, 0.429259, 0.112284, 0.132287,
 0.196162, 0.309127, 0.375602,  0.11911,
 0.002173, 0.763751, 0.211933, 0.022143}
{0.930544, 0.000111, 0.012861, 0.056485,
 0.817245, 0.001121, 0.132098, 0.049535,
 0.094282,  0.00466, 0.003539, 0.897519,
 0.001901, 0.002363, 0.009971, 0.985765,
 0.298718,  0.07487, 0.165129, 0.461283,
 0.535104, 0.118133, 0.303003, 0.043759,
 0.453036, 0.246891, 0.099832, 0.200242,
 0.243255,  0.17432, 0.154378, 0.428047,
 0.194109, 0.224934, 0.130169, 0.450787,
  0.00601, 0.822736, 0.127539, 0.043714,
 0.001878, 0.065817, 0.902363, 0.029942,
 0.001696, 0.824891, 0.015292, 0.158122,
 0.001951, 0.756773, 0.089534, 0.151742} 


1 373.74197603374034
{0.097967, 0.032534, 0.410239,  0.45926,
 0.454329, 0.012872, 0.098759, 0.434039,
 0.650859, 0.054003,  0.08794, 0.207198,
 0.491134, 0.082363, 0.120971, 0.305532,
 0.306868, 0.132881, 0.222165, 0.338087,
 0.303286, 0.085443, 0.491668, 0.119604,
  0.29454, 0.230611, 0.301821, 0.173028,
 0.306048, 0.262504, 0.225845, 0.205602,
 0.101359, 0.072857, 0.189599, 0.636185,
 0.029349, 0.596853, 0.256733, 0.117066,
 0.291325,  0.45798, 0.147671, 0.103023,
 0.256794, 0.284627, 0.350259,  0.10832,
 0.044768, 0.925065, 0.026665, 0.003502}
{0.430906, 0.003904, 0.123328, 0.441862,
 0.197552, 0.001348, 0.126669, 0.674431,
 0.322438, 0.013379, 0.034483, 0.629699,
 0.303331, 0.027633, 0.124899, 0.544138,
 0.407978, 0.158523, 0.143898, 0.289601,
 0.482577, 0.133074, 0.342595, 0.041753,
 0.434636, 0.251368, 0.113015,  0.20098,
 0.312303, 0.166709, 0.129137, 0.391852,
 0.018896, 0.080001,  0.65896, 0.242142,
 0.004202, 0.863136, 0.110977, 0.021685,
 0.017609, 0.766699, 0.011301, 0.204391,
 0.002042, 0.850063, 0.003287, 0.144608,
 0.073988, 0.628429, 0.007892, 0.289691} 


1 294.38178494494366
{0.118851, 0.011411, 0.527191, 0.342548,
 0.306773, 0.015055,  0.45887, 0.219302,
 0.644322, 0.055876, 0.089416, 0.210386,
 0.488004, 0.083918, 0.124543, 0.303535,
 0.297318, 0.143175, 0.222599, 0.336908,
 0.315079, 0.084836,  0.47314, 0.126945,
 0.290108, 0.232381, 0.306358, 0.171153,
 0.316747,  0.25644, 0.240333,  0.18648,
 0.100905, 0.073255, 0.189627, 0.636212,
 0.017239, 0.514557, 0.345238, 0.122966,
 0.320721, 0.464967, 0.089307, 0.125006,
  0.31045, 0.457407, 0.054884, 0.177258,
 0.142201, 0.830102, 0.001516, 0.026181}
{0.065477, 0.012967, 0.755022, 0.166534,
 0.491674, 0.032091, 0.059879, 0.416356,
 0.014499, 0.008193, 0.053181, 0.924127,
 0.026231, 0.077998, 0.011277, 0.884494,
 0.346692, 0.182427, 0.189365, 0.281516,
 0.402759, 0.119624, 0.390254, 0.087363,
  0.40746, 0.259272, 0.126864, 0.206404,
    0.259, 0.264769,  0.11553, 0.360701,
 0.032969, 0.279047, 0.592402, 0.095582,
 0.006123, 0.738977,  0.07716,  0.17774,
 0.001484, 0.501045, 0.059625, 0.437846,
 0.014273,  0.41672, 0.004562, 0.564444,
 0.002429, 0.143504, 0.000281, 0.853786} 


1 349.4404751256932
{0.069171, 0.026328,  0.36338, 0.541121,
 0.019812, 0.195492, 0.223827, 0.560869,
 0.639681, 0.054437, 0.087604, 0.218278,
 0.492972, 0.082838, 0.122378, 0.301813,
 0.303492, 0.141823, 0.224234, 0.330452,
 0.294839,  0.08575, 0.472199, 0.147212,
 0.283024, 0.222365, 0.328129, 0.166482,
  0.31038, 0.244953, 0.238901, 0.205766,
 0.101249, 0.073511, 0.190293, 0.634947,
 0.036385, 0.673393, 0.259236, 0.030987,
 0.264438, 0.500764, 0.076043, 0.158755,
 0.333278, 0.366391, 0.116048, 0.184282,
 0.005657, 0.754567, 0.000427, 0.239349}
{0.778963,  0.01407, 0.190143, 0.016824,
 0.549764, 0.323352, 0.040588, 0.086296,
 0.009178, 0.001691, 0.003133, 0.985998,
 0.055578, 0.005407, 0.001692, 0.937324,
 0.347781, 0.137323, 0.099503, 0.415393,
 0.422525,  0.13053, 0.402741, 0.044203,
 0.408771, 0.250104, 0.131193, 0.209933,
 0.252583, 0.271169, 0.158204, 0.318044,
 0.762326, 0.093406, 0.017344, 0.126924,
 0.043808, 0.641892, 0.000369, 0.313931,
 0.162995, 0.592654, 0.000241,  0.24411,
 0.126158, 0.331847, 0.000276, 0.541719,
 0.020781, 0.959971, 0.000116, 0.019132} 


1 367.0677152222435
{0.099042, 0.090201, 0.400087, 0.410669,
  0.23187, 0.005302, 0.358119, 0.404709,
 0.638669, 0.053159, 0.086361, 0.221811,
 0.483272, 0.082845, 0.123711, 0.310172,
  0.30179, 0.139263, 0.224993, 0.333953,
 0.290617, 0.072353, 0.503703, 0.133327,
 0.293628, 0.201793, 0.328551, 0.176027,
  0.30062, 0.260165, 0.219533, 0.219682,
 0.098899, 0.074435, 0.191218, 0.635448,
 0.022633, 0.841578, 0.024751, 0.111037,
 0.253875, 0.491509, 0.060259, 0.194357,
 0.311618,   0.4859, 0.080911, 0.121571,
 0.069743, 0.900456, 0.002213, 0.027588}
{0.375037,  0.52728,   0.0428, 0.054882,
 0.014731, 0.073142, 0.008199, 0.903927,
 0.039404,  0.00366, 0.019929, 0.937007,
 0.227608, 0.070511, 0.051694, 0.650187,
 0.363225, 0.157898, 0.072726, 0.406151,
 0.364969, 0.198415, 0.379545, 0.057071,
  0.40395, 0.257696, 0.132777, 0.205576,
  0.22981, 0.286793, 0.134117,  0.34928,
 0.019188, 0.698753, 0.000579, 0.281481,
  0.04399, 0.913026, 0.000421, 0.042563,
 0.066774, 0.359986, 0.000731, 0.572509,
 0.417823, 0.536503, 0.002784, 0.042889,
 0.433283, 0.049074, 0.113543,   0.4041} 


1 287.6819986823562
{0.173265, 0.077543, 0.331218, 0.417973,
 0.940154, 0.034375, 0.014103, 0.011368,
 0.639137, 0.050638, 0.087386, 0.222839,
 0.486298, 0.084156, 0.123336,  0.30621,
 0.305834,  0.14739,  0.21444, 0.332337,
 0.308039, 0.074894, 0.486493, 0.130574,
 0.284822,  0.21428, 0.324549, 0.176349,
 0.288012, 0.241499, 0.202049,  0.26844,
 0.098858, 0.075006, 0.190952, 0.635184,
 0.054677, 0.902767, 0.025036, 0.017519,
 0.236354, 0.383923, 0.057967, 0.321756,
  0.18141, 0.461313, 0.118469, 0.238808,
 0.247126, 0.284216, 0.025575, 0.443084}
{0.008099, 0.011836, 0.027049, 0.953016,
 0.019849, 0.013917, 0.006662, 0.959571,
  0.01998, 0.008437, 0.004391, 0.967192,
 0.202888, 0.041585, 0.029806, 0.725722,
 0.385494, 0.160843, 0.059186, 0.394477,
  0.29617, 0.292065, 0.356248, 0.055517,
 0.395145, 0.282186, 0.125668, 0.197001,
 0.232244,  0.25041, 0.111422, 0.405923,
 0.761928,  0.21489, 0.004063, 0.019119,
 0.639645, 0.234374, 0.001617, 0.124364,
 0.857075, 0.103777, 0.002446, 0.036702,
 0.869366, 0.040605, 0.055476, 0.034552,
 0.186661, 0.104862, 0.581575, 0.126902} 


1 277.5970111169624
{0.141736, 0.058198, 0.313248, 0.486818,
 0.535307, 0.016135, 0.172027, 0.276531,
 0.633164, 0.050007, 0.087928, 0.228901,
 0.481657, 0.083254, 0.130375, 0.304714,
 0.303974, 0.146452, 0.213924, 0.335651,
 0.316891, 0.077941, 0.478211, 0.126957,
 0.283471, 0.223779, 0.327111, 0.165639,
 0.270088, 0.247546, 0.219528, 0.262838,
 0.100093, 0.075322, 0.190268, 0.634317,
 0.073777, 0.548483, 0.072179, 0.305561,
 0.337357, 0.408736,  0.07345, 0.180457,
 0.282199, 0.350029, 0.108968, 0.258805,
 0.109714, 0.706418, 0.072272, 0.111597}
{0.115405, 0.029482, 0.098765, 0.756348,
 0.015189, 0.005816, 0.069022, 0.909972,
 0.034572, 0.003229, 0.039601, 0.922598,
 0.713541, 0.032673, 0.087579, 0.166207,
 0.378445, 0.157381, 0.087483, 0.376691,
 0.331536, 0.283967, 0.301178, 0.083319,
  0.39183, 0.281223, 0.128965, 0.197983,
 0.196562, 0.315619, 0.115145, 0.372674,
  0.46897, 0.358583, 0.051696, 0.120751,
 0.946987, 0.035952, 0.003748, 0.013313,
 0.983706, 0.006328, 0.001014, 0.008952,
 0.977109, 0.004123, 0.011782, 0.006986,
 0.962856, 0.003039, 0.001394, 0.032712} 


1 267.2925782500337
{0.149329, 0.117352,  0.28676, 0.446559,
 0.308079, 0.117363, 0.046657, 0.527901,
 0.633042, 0.050234, 0.086496, 0.230228,
 0.478737,  0.08852, 0.128899, 0.303845,
 0.298783,  0.14468, 0.234004, 0.322534,
 0.323894, 0.081587, 0.493822, 0.100696,
 0.288337, 0.231792, 0.318009, 0.161862,
 0.300435, 0.220142, 0.203511, 0.275912,
 0.101102, 0.077187, 0.188472, 0.633238,
  0.17355,  0.52678, 0.044667, 0.255004,
 0.422087, 0.360149, 0.059179, 0.158585,
 0.229972, 0.336456, 0.089324, 0.344248,
 0.435317, 0.166368, 0.212038, 0.186277}
{0.000031, 0.000086, 0.993729, 0.006154,
 0.015543, 0.000552, 0.891981, 0.091924,
 0.622708, 0.011578,  0.28673, 0.078984,
 0.097629, 0.006108,  0.63807, 0.258194,
 0.375143, 0.165929, 0.114019, 0.344909,
 0.306705, 0.310435, 0.300203, 0.082657,
 0.386458, 0.288743, 0.127125, 0.197674,
 0.234802, 0.297977, 0.096118, 0.371103,
 0.720263, 0.093178, 0.148709, 0.037851,
 0.974103, 0.001439, 0.004607, 0.019851,
 0.972465, 0.003588, 0.004555, 0.019392,
 0.709787, 0.021051, 0.009348, 0.259814,
 0.710283, 0.004507, 0.007148, 0.278062} 


1 335.47373646243153
{0.018305, 0.045727, 0.435067, 0.500901,
 0.224906,  0.01869, 0.022497, 0.733907,
 0.626866, 0.050454, 0.090138, 0.232542,
 0.481584, 0.087503, 0.128191, 0.302722,
 0.297934, 0.142585, 0.235857, 0.323624,
 0.319105, 0.078554, 0.507621,  0.09472,
  0.28719, 0.236261, 0.316039,  0.16051,
 0.262261, 0.236915, 0.199989, 0.300834,
 0.101222, 0.076914, 0.187632, 0.634231,
 0.251381,   0.4904, 0.046825, 0.211394,
 0.424494, 0.370406, 0.071459, 0.133641,
 0.836451, 0.061089, 0.061965, 0.040496,
 0.957914, 0.002327, 0.003526, 0.036233}
{0.033534, 0.007172, 0.948916, 0.010379,
 0.719338, 0.024823, 0.087343, 0.168495,
 0.299225, 0.026997, 0.606027, 0.067751,
 0.384331, 0.231511, 0.063772, 0.320387,
 0.378921,  0.07736, 0.131901, 0.411819,
 0.350444, 0.380742, 0.250753, 0.018062,
 0.388635, 0.277197, 0.128696, 0.205472,
  0.23998, 0.338366, 0.092602, 0.329053,
 0.167412, 0.061712, 0.565057, 0.205818,
 0.790535, 0.127555, 0.073088, 0.008822,
 0.200407,  0.23431, 0.046286, 0.518997,
 0.713382, 0.008804, 0.089521, 0.188292,
   0.4777, 0.005747, 0.005887, 0.510667} 


1 241.52497265104614
{0.007556, 0.055265, 0.476656, 0.460523,
 0.016522, 0.008277, 0.887889, 0.087311,
 0.629212, 0.050998, 0.089722, 0.230067,
 0.480242, 0.086326, 0.126735, 0.306697,
 0.300792, 0.141918, 0.225303, 0.331986,
 0.319418, 0.078735, 0.505885, 0.095962,
 0.289776,  0.22656, 0.319951, 0.163713,
 0.334964, 0.242491, 0.180252, 0.242294,
 0.100802, 0.077514, 0.189356, 0.632327,
  0.35532,  0.58001, 0.050251,  0.01442,
 0.451805, 0.346962, 0.101472, 0.099761,
 0.319238, 0.093207, 0.516418, 0.071136,
 0.453816, 0.270719, 0.212599, 0.062866}
{0.977385, 0.003426, 0.015513, 0.003677,
 0.718306, 0.094455, 0.143949,  0.04329,
 0.259498, 0.430287, 0.072413, 0.237801,
 0.160891, 0.536204, 0.072892, 0.230013,
 0.327017, 0.095916, 0.097055, 0.480012,
 0.327224, 0.415847, 0.189835, 0.067095,
 0.376144, 0.271752, 0.134058, 0.218046,
 0.221258, 0.332344, 0.096873, 0.349524,
 0.486417, 0.321962, 0.061199, 0.130422,
 0.484619,  0.44023, 0.010599, 0.064551,
  0.52814, 0.081827, 0.032312, 0.357721,
 0.399187, 0.026527, 0.009787, 0.564499,
  0.97784, 0.001311, 0.004449,   0.0164} 


1 256.6855432671479
{0.127087, 0.056392,  0.54842, 0.268101,
 0.292236,  0.06905, 0.071007, 0.567707,
 0.630844, 0.052242, 0.087384, 0.229531,
 0.479775, 0.085572, 0.127673, 0.306981,
 0.305915, 0.149878, 0.228943, 0.315264,
 0.307984, 0.100152, 0.494125, 0.097738,
  0.29047, 0.230789, 0.315006, 0.163734,
 0.348481, 0.252426,  0.19863, 0.200463,
 0.100806,  0.08416, 0.186422, 0.628612,
 0.133121, 0.691148, 0.151821,  0.02391,
 0.429404, 0.321472, 0.161703, 0.087422,
 0.380814, 0.079814, 0.359447, 0.179924,
 0.916063, 0.019826, 0.026864, 0.037247}
{0.588461, 0.324154, 0.050779, 0.036606,
 0.131455, 0.657183, 0.007905, 0.203458,
 0.025446, 0.783062, 0.058619, 0.132873,
 0.022352, 0.458336, 0.050104, 0.469208,
 0.340744, 0.115616, 0.085591, 0.458049,
 0.317663, 0.340636, 0.276014, 0.065688,
  0.36205, 0.275827, 0.126945, 0.235178,
 0.220177, 0.321686, 0.088727,  0.36941,
 0.199598, 0.653487, 0.066553, 0.080362,
 0.227444, 0.500875, 0.028025, 0.243657,
 0.863334, 0.024869, 0.004298,   0.1075,
 0.988474, 0.000621, 0.003081, 0.007823,
 0.948424, 0.004705, 0.043655, 0.003217} 


1 236.63839446265345
{0.197294, 0.062229, 0.514335, 0.226142,
 0.029614, 0.068184, 0.052932, 0.849271,
 0.629408, 0.051968, 0.087593, 0.231032,
 0.473232, 0.086519, 0.133968, 0.306281,
 0.304343, 0.151556, 0.232432,  0.31167,
  0.26737, 0.176847, 0.409206, 0.146577,
 0.295807, 0.228662, 0.307911,  0.16762,
 0.330983, 0.274046, 0.179589, 0.215382,
 0.100703, 0.084873, 0.187064,  0.62736,
 0.091553, 0.345037, 0.359092, 0.204317,
 0.480018, 0.300699, 0.118267, 0.101016,
 0.608149, 0.067256, 0.311738, 0.012856,
 0.868074, 0.092415, 0.036423, 0.003089}
{0.195494, 0.094544, 0.000601, 0.709361,
 0.182944, 0.274798, 0.009498,  0.53276,
  0.35744, 0.286961, 0.007426, 0.348174,
 0.106658, 0.183659, 0.077387, 0.632296,
 0.366584, 0.108116, 0.078357, 0.446943,
 0.361715, 0.303566, 0.282241, 0.052477,
 0.357735, 0.271096, 0.135067, 0.236102,
 0.148108,   0.3244, 0.142539, 0.384952,
 0.033615, 0.603211, 0.018868, 0.344306,
 0.452441,  0.22135, 0.003043, 0.323166,
 0.796397, 0.021063, 0.003937, 0.178603,
 0.883275, 0.027431, 0.026067, 0.063227,
 0.124799, 0.328662, 0.005799, 0.540739} 


1 224.70364362452474
{ 0.19793, 0.241911, 0.168365, 0.391794,
 0.789414, 0.073316, 0.068942, 0.068327,
 0.632819, 0.052647, 0.086579, 0.227955,
  0.47378, 0.087058, 0.131062, 0.308101,
 0.318881, 0.151908, 0.232128, 0.297083,
 0.301243, 0.178765, 0.380001, 0.139992,
   0.2912, 0.221912,  0.30969, 0.177199,
 0.317024, 0.287687, 0.205803, 0.189486,
 0.100342, 0.085328, 0.187363, 0.626967,
 0.127584, 0.443919, 0.168196, 0.260301,
 0.509679, 0.279576, 0.115154,  0.09559,
 0.840469, 0.064876, 0.074425,  0.02023,
 0.357103,  0.62534,  0.01569, 0.001867}
{0.100754, 0.044428, 0.001607, 0.853211,
 0.127426,  0.76288, 0.010276, 0.099418,
 0.463558, 0.229551,  0.01331, 0.293581,
 0.289105, 0.313872, 0.006154, 0.390869,
 0.385231, 0.107066, 0.109557, 0.398146,
  0.23428, 0.387207, 0.343827, 0.034686,
 0.347008,  0.28037,  0.13768, 0.234943,
 0.120302, 0.367872, 0.158067, 0.353759,
 0.190865, 0.445132, 0.182903, 0.181099,
 0.569585,  0.32078, 0.019639, 0.089997,
 0.814968, 0.122218, 0.005732, 0.057082,
 0.199694, 0.383182, 0.042581, 0.374543,
 0.001057, 0.459243, 0.002811, 0.536889} 


1 252.6967058925262
{0.312475, 0.200749, 0.089932, 0.396844,
  0.80717, 0.056682, 0.032895, 0.103253,
 0.626647,  0.05582, 0.086791, 0.230743,
 0.470531,  0.08748, 0.128251, 0.313737,
 0.343799, 0.142342, 0.219428, 0.294431,
 0.298857, 0.187008, 0.384462, 0.129673,
 0.299458, 0.214263, 0.312152, 0.174127,
 0.330806, 0.282576, 0.207169, 0.179449,
 0.102312, 0.086016, 0.188439, 0.623233,
 0.164732, 0.343705, 0.281855, 0.209708,
 0.621616, 0.230939, 0.047256, 0.100188,
 0.782461, 0.161829, 0.050976, 0.004734,
  0.35789, 0.431099, 0.072854, 0.138158}
{0.069277, 0.924925, 0.000663, 0.005135,
 0.740361, 0.082092, 0.001187, 0.176359,
 0.273034, 0.109587, 0.003873, 0.613507,
 0.862511, 0.050561, 0.007459,  0.07947,
 0.301021, 0.152206, 0.218089, 0.328684,
 0.206317, 0.458864, 0.292267, 0.042551,
 0.353287, 0.275324, 0.134875, 0.236515,
 0.141302, 0.399777, 0.138283, 0.320639,
 0.087332, 0.535544, 0.082289, 0.294835,
 0.107853, 0.419912, 0.008166, 0.464069,
 0.056792, 0.675326, 0.006592, 0.261289,
 0.001902, 0.583902, 0.000791, 0.413405,
 0.021884, 0.240626, 0.003821, 0.733668} 


1 243.6191934932189
{0.280983,  0.40268, 0.056811, 0.259526,
 0.292033, 0.491237, 0.104997, 0.111732,
 0.625181, 0.056385, 0.085744,  0.23269,
 0.474646, 0.088351, 0.129018, 0.307985,
 0.345922, 0.159309, 0.207152, 0.287617,
 0.298533, 0.228992, 0.371686, 0.100789,
 0.296923, 0.216215, 0.318577, 0.168285,
 0.270966, 0.286602,  0.25649, 0.185942,
 0.103227, 0.086028, 0.188843, 0.621902,
 0.162984, 0.508074,   0.1944, 0.134542,
 0.583483, 0.276976, 0.029203, 0.110338,
 0.027903, 0.693998, 0.026985, 0.251115,
 0.021943, 0.852023, 0.005346, 0.120688}
{0.430993, 0.024895, 0.000079, 0.544032,
 0.190199, 0.011172, 0.000715, 0.797914,
 0.946562, 0.009845, 0.003443,  0.04015,
 0.189328, 0.016611, 0.033131, 0.760931,
 0.307121, 0.126688, 0.435225, 0.130966,
  0.17828,  0.44592, 0.365145, 0.010655,
  0.34346,  0.29244, 0.131481,  0.23262,
  0.20183,   0.3723, 0.166335, 0.259535,
 0.080443, 0.437179, 0.095861, 0.386517,
 0.040419, 0.467207, 0.027695, 0.464679,
 0.013335, 0.698354, 0.007787, 0.280525,
   0.0201,  0.30249, 0.032211,   0.6452,
 0.014249, 0.121633, 0.002427, 0.861691} 


1 319.40287367113905
{ 0.23761, 0.374494, 0.018294, 0.369601,
 0.025453, 0.063776,  0.12743, 0.783342,
 0.628612, 0.054199, 0.085614, 0.231575,
 0.471205,  0.08815, 0.130654, 0.309991,
 0.345153, 0.164456, 0.198637, 0.291754,
  0.29976, 0.232375, 0.367389, 0.100476,
 0.314682, 0.216772, 0.315029, 0.153517,
 0.280378,  0.28741, 0.238703,  0.19351,
  0.10602, 0.085845, 0.188895,  0.61924,
 0.356139, 0.187406, 0.345835,  0.11062,
 0.561879, 0.268499, 0.039556, 0.130067,
 0.067586, 0.555947, 0.184344, 0.192122,
 0.135609, 0.375608, 0.049288, 0.439495}
{0.652332, 0.110896, 0.000097, 0.236676,
 0.924878, 0.011012, 0.000098, 0.064011,
 0.928971, 0.004468, 0.005822, 0.060739,
 0.736286, 0.006909,  0.05561, 0.201194,
 0.315725, 0.205895, 0.307819,  0.17056,
 0.197254, 0.406871, 0.342444,  0.05343,
 0.343017, 0.301508, 0.117609, 0.237865,
  0.31219, 0.403106, 0.126852, 0.157852,
 0.018668, 0.824542,  0.06505,  0.09174,
 0.000379, 0.900745, 0.011464, 0.087412,
 0.000381, 0.927982, 0.051387,  0.02025,
 0.009789, 0.500156, 0.030946, 0.459108,
 0.002335, 0.515737, 0.031815, 0.450112} 


1 415.90975776453985
{0.293523, 0.299377, 0.015208, 0.391891,
 0.864947, 0.015291, 0.026044, 0.093717,
 0.629724, 0.055941, 0.081113, 0.233222,
 0.469533, 0.086526, 0.128436, 0.315505,
 0.332311, 0.178601, 0.191934, 0.297154,
 0.343821, 0.219382, 0.351405, 0.085391,
 0.342508, 0.212412, 0.302424, 0.142656,
 0.282707, 0.284431, 0.243721, 0.189141,
 0.103194, 0.086864, 0.189983, 0.619958,
 0.081683, 0.295471, 0.467768, 0.155078,
 0.394788,  0.43387, 0.044217, 0.127125,
 0.213969, 0.493669, 0.106252,  0.18611,
 0.009661, 0.895217, 0.009068, 0.086054}
{0.969552, 0.001603, 0.000828, 0.028017,
 0.424924, 0.310139, 0.029986, 0.234951,
 0.893772, 0.007442, 0.040811, 0.057975,
 0.326615, 0.328769, 0.132862, 0.211754,
 0.316413,  0.12519, 0.388636, 0.169761,
 0.288113, 0.280519, 0.378116, 0.053252,
 0.339228, 0.307137, 0.114886, 0.238748,
 0.318887, 0.313717,  0.16508, 0.202316,
 0.000427, 0.754522, 0.082144, 0.162908,
 0.000098, 0.943834, 0.020106, 0.035962,
  0.00359, 0.233732, 0.012485, 0.750192,
 0.001167, 0.169925, 0.004863, 0.824045,
 0.022201, 0.115714,  0.00047, 0.861615} 


1 416.69339251012156
{0.407688, 0.217904, 0.014207,   0.3602,
 0.949171, 0.023972, 0.014307,  0.01255,
 0.628916, 0.051058, 0.082972, 0.237053,
 0.465769, 0.088288, 0.129039, 0.316903,
 0.325018, 0.184072, 0.186905, 0.304005,
 0.344083, 0.174048, 0.346683, 0.135185,
 0.329898, 0.220052, 0.290969, 0.159082,
 0.282915, 0.283782, 0.239585, 0.193717,
 0.094413, 0.087563, 0.191777, 0.626247,
 0.067511, 0.775673, 0.115526, 0.041291,
 0.302048, 0.491001, 0.019457, 0.187494,
