42 documents , 1 concepts , 257 context features (14967) 
kappaF 10.000000, kappaK 4.000000, a0 7.000000, b0 3.000000, K 5, max_docs_per_slice 2000, start -335, end 200, times 27, dT 20, I 100


map[]

===============  per type  ===============
0.239028209622362   T=0,K=0:  14967 (0.068) ; 52680 (0.033) ; 24917 (0.026) ; 114651 (0.023) ; nlsj8790 (0.022) ; 67250 (0.021) ; 84250 (0.019) ; 62204 (0.018) ; 43842 (0.018) ; 37212 (0.017) ; 
0.3829935285210775   T=13,K=2:  113711 (0.028) ; 79763 (0.023) ; 102841 (0.021) ; 8665 (0.018) ; 110639 (0.018) ; 45996 (0.018) ; 85306 (0.018) ; 107349 (0.017) ; 84250 (0.016) ; 28566 (0.016) ; 
0.2289734079724723   T=13,K=3:  nlsj4677 (0.042) ; 65552 (0.022) ; nlsj61372 (0.022) ; 45321 (0.020) ; nlsj4709 (0.018) ; 85600 (0.018) ; 107520 (0.016) ; 113388 (0.016) ; 65517 (0.016) ; 37212 (0.015) ; 
0.16998027730925244   T=13,K=4:  6325 (0.026) ; 103701 (0.024) ; 35364 (0.023) ; 38732 (0.019) ; 27148 (0.019) ; 14967 (0.019) ; 52093 (0.016) ; 58429 (0.015) ; 65362 (0.014) ; 4860 (0.014) ; 

Time=14  
0.025713123508142546   T=14,K=0:  83490 (0.030) ; 103975 (0.024) ; 36008 (0.021) ; 65468 (0.020) ; 63772 (0.017) ; 107349 (0.016) ; 45321 (0.015) ; 12210 (0.014) ; 67798 (0.013) ; 114651 (0.013) ; 
0.09110571853967021   T=14,K=1:  73277 (0.033) ; 41018 (0.024) ; 81808 (0.023) ; 8431 (0.021) ; 114553 (0.019) ; 98234 (0.019) ; 8665 (0.018) ; 56090 (0.017) ; 25130 (0.016) ; 65517 (0.016) ; 
0.4050660464404394   T=14,K=2:  113711 (0.027) ; 66507 (0.024) ; 90504 (0.023) ; 79763 (0.020) ; 85306 (0.019) ; 65362 (0.018) ; 8665 (0.018) ; 4490 (0.017) ; 102841 (0.015) ; 84250 (0.015) ; 
0.1678202914261221   T=14,K=3:  nlsj4677 (0.034) ; 65552 (0.027) ; 45321 (0.026) ; nlsj61372 (0.018) ; 113356 (0.016) ; 45996 (0.016) ; 65517 (0.016) ; nlsj31542 (0.015) ; 7915 (0.015) ; 113388 (0.015) ; 
0.3102948200856257   T=14,K=4:  103701 (0.023) ; 6325 (0.023) ; 14967 (0.019) ; 35364 (0.018) ; 58429 (0.018) ; 52093 (0.018) ; 20885 (0.015) ; 27148 (0.015) ; 4860 (0.015) ; nlsj61372 (0.014) ; 

Time=15  
0.0444806785025357   T=15,K=0:  83490 (0.029) ; 36008 (0.021) ; 67798 (0.018) ; 45321 (0.018) ; 63772 (0.016) ; 103975 (0.016) ; 92384 (0.015) ; 73064 (0.015) ; 114651 (0.014) ; 65565 (0.014) ; 
0.10558606907574788   T=15,K=1:  73277 (0.037) ; 114553 (0.029) ; 81808 (0.024) ; 25130 (0.021) ; 8431 (0.017) ; 56090 (0.017) ; 31537 (0.017) ; 86122 (0.015) ; 38422 (0.015) ; 65517 (0.014) ; 
0.32946338199357167   T=15,K=2:  113711 (0.032) ; 4490 (0.025) ; 85306 (0.021) ; 90504 (0.020) ; 66507 (0.019) ; 65362 (0.019) ; 102841 (0.018) ; 45996 (0.017) ; 84250 (0.015) ; 43842 (0.015) ; 
0.300524738487359   T=15,K=3:  45321 (0.032) ; nlsj4677 (0.027) ; nlsj61372 (0.020) ; 65552 (0.019) ; 100990 (0.017) ; 49875 (0.017) ; nlsj31542 (0.016) ; 45996 (0.016) ; 113356 (0.016) ; 107520 (0.015) ; 
0.2199451319407858   T=15,K=4:  35364 (0.034) ; 20885 (0.024) ; 103701 (0.023) ; 22824 (0.019) ; 52093 (0.016) ; 3398 (0.015) ; 91944 (0.015) ; nlsj61372 (0.014) ; 27148 (0.014) ; 11072 (0.013) ; 

Time=16  
0.0640574653714226   T=16,K=0:  83490 (0.022) ; 98234 (0.021) ; 92384 (0.019) ; 73064 (0.017) ; 65565 (0.017) ; 63772 (0.016) ; 37212 (0.015) ; 22209 (0.015) ; 45235 (0.015) ; 28581 (0.015) ; 
0.073732758226272   T=16,K=1:  73277 (0.044) ; 114553 (0.028) ; 56090 (0.025) ; 8665 (0.021) ; 65517 (0.018) ; 67299 (0.017) ; 86122 (0.017) ; 31951 (0.016) ; 41018 (0.015) ; 81808 (0.015) ; 
0.29246541328878256   T=16,K=2:  113711 (0.032) ; 4490 (0.030) ; 65362 (0.022) ; 99045 (0.022) ; 85306 (0.020) ; 90504 (0.018) ; 66507 (0.018) ; 45996 (0.017) ; 102841 (0.016) ; 101714 (0.014) ; 
0.37812124723166873   T=16,K=3:  45321 (0.031) ; 49875 (0.028) ; nlsj4677 (0.021) ; 45996 (0.018) ; 80306 (0.018) ; 100990 (0.016) ; 113356 (0.015) ; 4490 (0.015) ; nlsj61372 (0.015) ; 107520 (0.014) ; 
0.19162311588185396   T=16,K=4:  35364 (0.043) ; 22824 (0.027) ; 81808 (0.025) ; 20885 (0.018) ; 103701 (0.018) ; nlsj61372 (0.016) ; 6325 (0.016) ; nlsj8790 (0.015) ; 52093 (0.013) ; 27148 (0.013) ; 

Time=17  
0.11870378459505812   T=17,K=0:  92384 (0.028) ; 98234 (0.021) ; 36008 (0.019) ; 103975 (0.017) ; 73064 (0.016) ; 45235 (0.016) ; 65565 (0.015) ; 63772 (0.015) ; 62383 (0.015) ; 81634 (0.014) ; 
0.09362853792755405   T=17,K=1:  73277 (0.051) ; 114553 (0.047) ; 102000 (0.023) ; 56090 (0.022) ; 72610 (0.021) ; 8665 (0.020) ; 41018 (0.020) ; 86122 (0.019) ; 84434 (0.018) ; 1397 (0.017) ; 
0.3019443800168725   T=17,K=2:  4490 (0.039) ; 85306 (0.032) ; 66507 (0.024) ; 113711 (0.022) ; 101714 (0.020) ; 45996 (0.020) ; 56090 (0.019) ; 90504 (0.017) ; 84250 (0.017) ; 90922 (0.016) ; 
0.33631314003349927   T=17,K=3:  45321 (0.033) ; nlsj4677 (0.033) ; 49875 (0.030) ; nlsj71743 (0.027) ; 45996 (0.017) ; 4490 (0.015) ; 27199 (0.014) ; nlsj61372 (0.013) ; nlsj31542 (0.013) ; 12281 (0.012) ; 
0.14941015742701605   T=17,K=4:  35364 (0.042) ; 81808 (0.032) ; 53784 (0.023) ; nlsj61372 (0.023) ; 22824 (0.022) ; 103701 (0.017) ; 3398 (0.016) ; nlsj7279 (0.016) ; 17562 (0.014) ; 20885 (0.014) ; 

Time=18  
0.2543624589204459   T=18,K=0:  92384 (0.029) ; 98234 (0.024) ; 36008 (0.021) ; 28581 (0.020) ; 22209 (0.017) ; 81634 (0.017) ; 103975 (0.016) ; 1108 (0.015) ; 73064 (0.014) ; 11072 (0.014) ; 
0.25922284966002856   T=18,K=1:  114553 (0.075) ; 73277 (0.043) ; 3591 (0.027) ; 56090 (0.027) ; 72610 (0.025) ; 8665 (0.020) ; 1397 (0.018) ; 41018 (0.017) ; 86122 (0.016) ; 102000 (0.015) ; 
0.14708754071447297   T=18,K=2:  45996 (0.030) ; 101714 (0.026) ; 85306 (0.024) ; 84250 (0.022) ; 4490 (0.022) ; 90922 (0.021) ; 113711 (0.020) ; 90504 (0.020) ; 110639 (0.017) ; 56090 (0.017) ; 
0.19972009180584077   T=18,K=3:  nlsj4677 (0.050) ; 45321 (0.041) ; 49875 (0.034) ; nlsj71743 (0.028) ; 12281 (0.023) ; 45996 (0.015) ; 31598 (0.015) ; 21187 (0.013) ; 103701 (0.012) ; nlsj31542 (0.012) ; 
0.1396070588992118   T=18,K=4:  81808 (0.041) ; 35364 (0.038) ; 3398 (0.020) ; nlsj61372 (0.020) ; 31236 (0.018) ; 27148 (0.018) ; 6325 (0.017) ; 53784 (0.016) ; 17562 (0.016) ; 45637 (0.015) ; 

Time=19  
0.09969842940013068   T=19,K=0:  98234 (0.039) ; 28581 (0.028) ; 81634 (0.026) ; 36008 (0.026) ; 92384 (0.024) ; 22209 (0.022) ; 103975 (0.020) ; 65565 (0.016) ; 65469 (0.016) ; 45235 (0.015) ; 
0.36615919999595764   T=19,K=1:  114553 (0.062) ; 56090 (0.054) ; 73277 (0.036) ; 3591 (0.029) ; 72610 (0.024) ; 86122 (0.017) ; 84434 (0.017) ; 102000 (0.016) ; 61791 (0.015) ; 8665 (0.015) ; 
0.1996266420466909   T=19,K=2:  72610 (0.038) ; 101714 (0.027) ; 110639 (0.024) ; 90922 (0.024) ; 65362 (0.021) ; 85306 (0.019) ; nlsj183 (0.018) ; 84250 (0.018) ; 102841 (0.018) ; 102930 (0.017) ; 
0.16287174976243782   T=19,K=3:  nlsj4677 (0.029) ; 31598 (0.029) ; 49875 (0.024) ; 45321 (0.024) ; nlsj71743 (0.021) ; 21187 (0.018) ; 12281 (0.018) ; 103701 (0.017) ; 75552 (0.017) ; 27847 (0.017) ; 
0.17164397879478296   T=19,K=4:  81808 (0.062) ; 35364 (0.045) ; nlsj61372 (0.024) ; 45637 (0.022) ; 31236 (0.020) ; 103701 (0.018) ; 3398 (0.017) ; 27148 (0.016) ; 22824 (0.015) ; 6325 (0.015) ; 

Time=20  
0.09676004400013903   T=20,K=0:  28581 (0.054) ; 98234 (0.044) ; 92384 (0.024) ; 22209 (0.024) ; 81634 (0.024) ; 65565 (0.023) ; 36008 (0.021) ; 45235 (0.019) ; 25130 (0.018) ; 62383 (0.017) ; 
0.3837505369638725   T=20,K=1:  114553 (0.084) ; 72610 (0.040) ; 73277 (0.030) ; 56090 (0.024) ; 86122 (0.020) ; 61791 (0.020) ; 84434 (0.015) ; 93702 (0.014) ; 31537 (0.014) ; 102000 (0.014) ; 
0.20861900465044428   T=20,K=2:  101714 (0.035) ; 11583 (0.026) ; 65362 (0.025) ; 110639 (0.023) ; 85306 (0.022) ; 72610 (0.021) ; nlsj183 (0.019) ; 84250 (0.019) ; 91944 (0.019) ; 90922 (0.018) ; 
0.15450177525920158   T=20,K=3:  31598 (0.031) ; 27847 (0.030) ; 49875 (0.022) ; 45321 (0.021) ; nlsj4677 (0.021) ; nlsj71743 (0.020) ; 75552 (0.018) ; 103701 (0.017) ; 18650 (0.016) ; 31236 (0.015) ; 
0.15636863912634266   T=20,K=4:  81808 (0.050) ; nlsj8790 (0.023) ; 35364 (0.023) ; 101714 (0.021) ; 31236 (0.021) ; 52093 (0.020) ; 3398 (0.019) ; nlsj7279 (0.018) ; nlsj61372 (0.017) ; 48579 (0.016) ; 

Time=21  
0.13118513602149165   T=21,K=0:  28581 (0.041) ; 98234 (0.038) ; 36008 (0.034) ; 92384 (0.026) ; 31537 (0.023) ; 25130 (0.020) ; 83490 (0.017) ; 45235 (0.017) ; 81634 (0.017) ; 103975 (0.017) ; 
0.5106123208922873   T=21,K=1:  114553 (0.077) ; 73277 (0.041) ; 72610 (0.034) ; 56090 (0.019) ; 65565 (0.018) ; 61791 (0.018) ; 102000 (0.017) ; 62274 (0.017) ; 102274 (0.015) ; 31537 (0.014) ; 
0.15786427638023218   T=21,K=2:  101714 (0.035) ; 72610 (0.028) ; 85306 (0.027) ; 110639 (0.024) ; 43842 (0.023) ; 102930 (0.022) ; 65362 (0.019) ; 90922 (0.018) ; 28581 (0.017) ; 11583 (0.016) ; 
0.08230370641371232   T=21,K=3:  31598 (0.034) ; nlsj71743 (0.032) ; 27847 (0.032) ; 49875 (0.024) ; 31236 (0.020) ; 103701 (0.019) ; 12281 (0.016) ; 45321 (0.014) ; 84234 (0.014) ; 21187 (0.013) ; 
0.11803456029227657   T=21,K=4:  81808 (0.036) ; 101714 (0.028) ; 114753 (0.025) ; 31236 (0.023) ; nlsj8790 (0.021) ; 20885 (0.020) ; 81634 (0.018) ; 52093 (0.017) ; 45772 (0.016) ; 53784 (0.016) ; 

Time=22  
0.09212957675232025   T=22,K=0:  28581 (0.042) ; 92384 (0.035) ; 31537 (0.034) ; 98234 (0.032) ; 103975 (0.030) ; 36008 (0.024) ; 45235 (0.023) ; 25130 (0.021) ; 65469 (0.017) ; 72427 (0.017) ; 
0.5927238837170025   T=22,K=1:  114553 (0.090) ; 73277 (0.053) ; 72610 (0.048) ; 102274 (0.021) ; 3591 (0.018) ; 84434 (0.018) ; 61791 (0.017) ; 102000 (0.015) ; 62274 (0.015) ; 81808 (0.015) ; 
0.17795117704900584   T=22,K=2:  72610 (0.049) ; 85306 (0.040) ; 101714 (0.027) ; 28581 (0.026) ; 102930 (0.020) ; 43842 (0.019) ; 90922 (0.018) ; 79955 (0.018) ; 91944 (0.018) ; 110639 (0.017) ; 
0.0772420598125526   T=22,K=3:  27847 (0.036) ; 31598 (0.022) ; 49875 (0.022) ; nlsj71743 (0.021) ; nlsj4677 (0.019) ; 75552 (0.019) ; 31236 (0.018) ; 45321 (0.017) ; 80306 (0.016) ; 18650 (0.014) ; 
0.059953302669118906   T=22,K=4:  81808 (0.034) ; 53784 (0.029) ; 20885 (0.027) ; nlsj61372 (0.024) ; 101714 (0.022) ; nlsj8790 (0.020) ; 114753 (0.020) ; 3398 (0.017) ; 104643 (0.014) ; 45772 (0.014) ; 

Time=23  
0.07323277179472368   T=23,K=0:  28581 (0.049) ; 45235 (0.033) ; 92384 (0.029) ; 31537 (0.028) ; 25130 (0.027) ; 72427 (0.024) ; 113356 (0.024) ; 36008 (0.020) ; 98234 (0.020) ; 65469 (0.019) ; 
0.6238259723451535   T=23,K=1:  114553 (0.082) ; 72610 (0.053) ; 73277 (0.043) ; 102274 (0.030) ; 84434 (0.025) ; 93702 (0.023) ; 3591 (0.023) ; 102000 (0.022) ; 61791 (0.016) ; 81808 (0.016) ; 
0.24500057735984626   T=23,K=2:  72610 (0.046) ; 101714 (0.033) ; 28581 (0.030) ; 85306 (0.029) ; 22209 (0.025) ; 102841 (0.020) ; 110639 (0.018) ; 102930 (0.017) ; 79013 (0.017) ; 91944 (0.016) ; 
0.03130802725202916   T=23,K=3:  27847 (0.035) ; 45321 (0.027) ; 12281 (0.022) ; 75552 (0.021) ; 31236 (0.019) ; 31598 (0.019) ; 80306 (0.018) ; nlsj71743 (0.017) ; 81325 (0.017) ; 49875 (0.017) ; 
0.026632651248247558   T=23,K=4:  53784 (0.042) ; 101714 (0.034) ; nlsj61372 (0.033) ; 20885 (0.029) ; 81808 (0.027) ; nlsj8790 (0.026) ; 52093 (0.025) ; 114753 (0.021) ; 6325 (0.017) ; 44964 (0.017) ; 

Time=24  
0.0322341896598795   T=24,K=0:  28581 (0.054) ; 98234 (0.036) ; 31537 (0.034) ; 65469 (0.025) ; nlsj9493 (0.023) ; 92384 (0.023) ; 103975 (0.022) ; 25130 (0.021) ; 45235 (0.020) ; 36008 (0.020) ; 
0.5670023959557045   T=24,K=1:  114553 (0.061) ; 73277 (0.046) ; 72610 (0.041) ; 84434 (0.032) ; 81808 (0.030) ; 102000 (0.028) ; 102274 (0.023) ; 26226 (0.023) ; 93702 (0.021) ; 86122 (0.021) ; 
0.36672932404415776   T=24,K=2:  72610 (0.043) ; 22209 (0.038) ; 101714 (0.032) ; 79013 (0.030) ; 38488 (0.023) ; 90922 (0.022) ; 43842 (0.020) ; 110639 (0.020) ; 28581 (0.018) ; 85306 (0.017) ; 
0.026728175358230855   T=24,K=3:  12281 (0.033) ; 45321 (0.028) ; 49875 (0.028) ; 31236 (0.027) ; 27847 (0.024) ; 80306 (0.022) ; 75552 (0.021) ; 18650 (0.016) ; 22824 (0.016) ; 31598 (0.016) ; 
0.0073059149820274465   T=24,K=4:  53784 (0.052) ; 101714 (0.044) ; nlsj61372 (0.038) ; 6325 (0.028) ; 20885 (0.026) ; 37405 (0.025) ; 114753 (0.020) ; nlsj8790 (0.019) ; 81808 (0.016) ; 45772 (0.016) ; 

Time=25  
0.08835544870151112   T=25,K=0:  28581 (0.054) ; 31537 (0.052) ; 83490 (0.030) ; 65469 (0.027) ; 103975 (0.027) ; 36008 (0.026) ; 98234 (0.023) ; 81808 (0.023) ; 26761 (0.022) ; 92384 (0.022) ; 
0.4758009828604485   T=25,K=1:  114553 (0.062) ; 73277 (0.055) ; 81808 (0.043) ; 72610 (0.034) ; 110639 (0.029) ; 84434 (0.028) ; 93702 (0.025) ; 26226 (0.023) ; 102000 (0.022) ; nlsj71743 (0.021) ; 
0.3687663998816484   T=25,K=2:  72610 (0.054) ; 101714 (0.035) ; 85306 (0.031) ; 79013 (0.029) ; 91944 (0.029) ; 22209 (0.027) ; 31951 (0.026) ; 38488 (0.024) ; 84250 (0.017) ; 35643 (0.017) ; 
0.05638100277557345   T=25,K=3:  45321 (0.045) ; 31598 (0.028) ; 31236 (0.026) ; 27847 (0.024) ; 75552 (0.024) ; 49875 (0.023) ; 80306 (0.020) ; 103701 (0.019) ; 102841 (0.019) ; 12281 (0.017) ; 
0.01069616578081867   T=25,K=4:  53784 (0.053) ; 101714 (0.034) ; 6325 (0.033) ; 45772 (0.029) ; 20885 (0.028) ; nlsj61372 (0.027) ; 114753 (0.024) ; nlsj8790 (0.020) ; 81808 (0.019) ; 60003 (0.018) ; 

Time=26  
0.21755846969568343   T=26,K=0:  31537 (0.064) ; 36008 (0.032) ; 28581 (0.030) ; 92384 (0.028) ; 26761 (0.027) ; 103975 (0.025) ; 65469 (0.024) ; nlsj9493 (0.023) ; 81808 (0.023) ; 83490 (0.018) ; 
0.39746525547602857   T=26,K=1:  81808 (0.072) ; 114553 (0.061) ; 73277 (0.047) ; 110639 (0.045) ; 72610 (0.033) ; 102000 (0.031) ; 102274 (0.029) ; nlsj71743 (0.028) ; 26226 (0.028) ; 84434 (0.024) ; 
0.18646962284941906   T=26,K=2:  72610 (0.059) ; 91944 (0.039) ; 85306 (0.035) ; 38488 (0.034) ; 79013 (0.028) ; nlsj183 (0.025) ; 101714 (0.025) ; 31951 (0.023) ; 22209 (0.020) ; 67250 (0.017) ; 
0.1840174648260314   T=26,K=3:  102841 (0.030) ; 80306 (0.030) ; 31598 (0.028) ; 27847 (0.026) ; 45321 (0.026) ; 75552 (0.025) ; 31236 (0.022) ; 79763 (0.021) ; 49875 (0.021) ; 67299 (0.019) ; 
0.014489187152837597   T=26,K=4:  101714 (0.050) ; 53784 (0.038) ; nlsj61372 (0.036) ; 6325 (0.035) ; 45772 (0.030) ; 114753 (0.023) ; 11072 (0.023) ; 20885 (0.020) ; 81634 (0.019) ; nlsj8790 (0.019) ; 



-----------------------
 kappa_c 4.000000 , kappa_f 10.000000
