poena : 1075 documents
 0.166795, 0.187368, 0.519314, 0.126523,
 0.133252, 0.262402, 0.435902, 0.168444,
 0.075303, 0.540268, 0.149469, 0.234961,
  0.00519, 0.925119,  0.04905, 0.020641,
 0.001049, 0.939738, 0.045184, 0.014028} 

{0.481172, 0.062184, 0.380726, 0.075919,
 0.279373, 0.034191, 0.248558, 0.437878,
 0.215372, 0.242142, 0.361026,  0.18146,
 0.194627, 0.241546, 0.258422, 0.305406,
 0.202883, 0.366622, 0.218313, 0.212183,
 0.136712, 0.261801, 0.447168, 0.154319,
 0.285596, 0.322563, 0.239472, 0.152369,
 0.240192, 0.172154, 0.143204, 0.444451,
 0.164439, 0.179255, 0.529335, 0.126972,
 0.065785, 0.608973, 0.269178, 0.056064,
 0.029103, 0.550672, 0.270046, 0.150178,
 0.002568, 0.749815, 0.168728, 0.078888,
 0.001733, 0.436204, 0.417379, 0.144684} 

{0.135843, 0.059862, 0.720298, 0.083998,
 0.053953, 0.086772, 0.774835,  0.08444,
 0.208679, 0.240564, 0.367727,  0.18303,
 0.193827, 0.236265, 0.254678, 0.315231,
 0.201992,  0.37238, 0.215792, 0.209836,
 0.164685, 0.250279, 0.396343, 0.188694,
 0.278343, 0.316592, 0.243021, 0.162044,
 0.249816, 0.178026, 0.134511, 0.437647,
 0.165126, 0.179272, 0.525493, 0.130109,
 0.350251, 0.169848, 0.346553, 0.133347,
 0.027724, 0.444283, 0.327383,  0.20061,
 0.002494, 0.859247, 0.081258, 0.057001,
 0.002165, 0.941977, 0.034352, 0.021506} 

{0.009635, 0.051506, 0.841707, 0.097152,
 0.106376, 0.111435, 0.634926, 0.147263,
 0.205464,  0.22215, 0.392026,  0.18036,
 0.178288, 0.232122, 0.277525, 0.312065,
 0.217326, 0.368632, 0.213656, 0.200385,
 0.155183, 0.237537,  0.41299, 0.194289,
 0.282267, 0.314507,  0.24139, 0.161835,
 0.243466, 0.137526, 0.142739, 0.476268,
 0.167857,  0.17899, 0.520971, 0.132182,
 0.035976, 0.233471, 0.645818, 0.084735,
 0.019529,  0.38521, 0.376679, 0.218582,
  0.00812, 0.610425, 0.280689, 0.100765,
 0.005613, 0.231002, 0.427664, 0.335721} 

{0.017316, 0.101672, 0.816446, 0.064566,
  0.03805, 0.192259, 0.597178, 0.172512,
 0.206575, 0.216045, 0.395321,  0.18206,
 0.179087, 0.218766, 0.288802, 0.313345,
 0.217002, 0.373599, 0.206805, 0.202594,
 0.148573,  0.23188, 0.368212, 0.251335,
 0.276605, 0.316104, 0.243886, 0.163405,
 0.193119, 0.163023, 0.142256, 0.501602,
 0.175032, 0.173587, 0.522049, 0.129333,
 0.050228, 0.350183, 0.401205, 0.198385,
 0.026443, 0.631035, 0.199149, 0.143373,
 0.020265, 0.656509, 0.214496,  0.10873,
 0.009851, 0.890111, 0.068921, 0.031117} 

{0.041007, 0.077338, 0.833687, 0.047968,
 0.206036, 0.133355, 0.577217, 0.083392,
 0.207882, 0.219494, 0.401393, 0.171231,
  0.17996, 0.223178, 0.283414, 0.313448,
 0.204307, 0.372405, 0.219157, 0.204131,
 0.150126, 0.224023, 0.394288, 0.231563,
 0.279679, 0.317408, 0.239175, 0.163737,
 0.215922, 0.172867, 0.137571,  0.47364,
 0.174931, 0.174001, 0.521972, 0.129096,
 0.016476, 0.227881, 0.521927, 0.233715,
 0.035666, 0.546321,  0.27827, 0.139743,
 0.020098, 0.538176, 0.313645, 0.128081,
 0.019388, 0.880447, 0.070822, 0.029343} 

{0.023494, 0.015056, 0.923339, 0.038111,
 0.091073, 0.097807, 0.577897, 0.233223,
 0.214527, 0.198652, 0.414412, 0.172409,
 0.181455,  0.22381, 0.280946, 0.313789,
 0.202278, 0.369623,   0.2244, 0.203699,
 0.196708, 0.197083, 0.402184, 0.204025,
 0.283317, 0.317303, 0.235352, 0.164029,
 0.210048, 0.187604, 0.148798,  0.45355,
 0.177039, 0.173892, 0.519843, 0.129226,
 0.049086, 0.297098, 0.413632, 0.240184,
 0.028142, 0.780895, 0.094635, 0.096329,
 0.035565, 0.351871, 0.394645, 0.217918,
 0.101662, 0.153812, 0.363647, 0.380879} 

{0.011173, 0.044459, 0.880066, 0.064302,
 0.181015,  0.10544,  0.57462, 0.138926,
 0.208031, 0.193566, 0.404615, 0.193789,
 0.175135, 0.225412, 0.288584, 0.310869,
 0.201508,  0.36872, 0.215611, 0.214162,
 0.183032, 0.219876, 0.416183, 0.180909,
 0.282694, 0.309697, 0.236183, 0.171426,
 0.223687, 0.183649, 0.160728, 0.431937,
 0.174703, 0.174734, 0.522322, 0.128242,
 0.182453,  0.54768, 0.139623, 0.130244,
 0.041192, 0.635993, 0.146028, 0.176787,
 0.197841, 0.257237, 0.242242,  0.30268,
 0.029334, 0.114405, 0.321486, 0.534775} 

{0.009213, 0.006815, 0.971667, 0.012304,
 0.028436, 0.062647, 0.893011, 0.015907,
 0.210187, 0.199164, 0.396003, 0.194647,
 0.187318, 0.210887, 0.281923, 0.319872,
 0.211877, 0.372604, 0.202576, 0.212944,
 0.175611, 0.249344, 0.407052, 0.167993,
 0.281717,  0.30167, 0.230052, 0.186561,
  0.22958, 0.191603, 0.165009, 0.413808,
 0.171732, 0.179753, 0.528273, 0.120242,
 0.175917, 0.441932, 0.231938, 0.150213,
 0.043025, 0.572771, 0.204839, 0.179365,
 0.094565, 0.508436, 0.130265, 0.266734,
 0.505616, 0.201638, 0.024377,  0.26837} 

{0.007984, 0.013898, 0.977414, 0.000703,
 0.018661, 0.039929, 0.939764, 0.001646,
 0.201189, 0.198266, 0.402509, 0.198036,
 0.179188, 0.211137, 0.291028, 0.318647,
 0.211675, 0.370302, 0.204577, 0.213447,
 0.218442, 0.210167, 0.384331, 0.187061,
 0.279941, 0.303504, 0.228439, 0.188116,
  0.22937, 0.190313, 0.114019, 0.466298,
 0.169613, 0.183203, 0.531485,   0.1157,
 0.359707, 0.311383, 0.186644, 0.142267,
 0.098146, 0.477373, 0.256477, 0.168004,
 0.171417, 0.441869,  0.14723, 0.239484,
 0.238954, 0.311798, 0.018901, 0.430347} 

{0.013706, 0.004651, 0.981437, 0.000206,
 0.299206, 0.112389, 0.559286,  0.02912,
 0.204755, 0.201306, 0.396279,  0.19766,
 0.172755, 0.215297, 0.292114, 0.319834,
 0.207974, 0.373007, 0.204802, 0.214217,
 0.237841, 0.225077, 0.393375, 0.143708,
 0.272921, 0.303152, 0.229754, 0.194173,
 0.245899, 0.210284, 0.098727,  0.44509,
 0.167044, 0.182915,  0.53605, 0.113991,
 0.183508, 0.169029, 0.560706, 0.086757,
  0.15374, 0.240864, 0.381724, 0.223673,
 0.340204, 0.218308, 0.064997,  0.37649,
  0.27655, 0.210055, 0.376759, 0.136636} 

{0.062096, 0.026996, 0.901204, 0.009704,
 0.092091, 0.075052, 0.782749, 0.050108,
 0.204258, 0.202763, 0.398868, 0.194111,
 0.170825, 0.222835, 0.289381, 0.316958,
 0.213704, 0.369445, 0.199856, 0.216995,
 0.197413,  0.26186, 0.392365, 0.148362,
 0.283097, 0.297531, 0.233765, 0.185608,
  0.23858, 0.159675,  0.11969, 0.482055,
 0.170303, 0.184652, 0.535348, 0.109697,
 0.058903, 0.356358, 0.216594, 0.368144,
 0.110886,   0.2696, 0.372765, 0.246748,
 0.348516, 0.178406, 0.270514, 0.202564,
  0.50177, 0.040396, 0.036389, 0.421445} 

{0.025104, 0.002809,  0.96684, 0.005246,
 0.198196, 0.069538, 0.559877, 0.172389,
 0.202099, 0.202836,  0.39929, 0.195775,
 0.174359, 0.225858, 0.290224, 0.309558,
 0.210235, 0.372655, 0.196761, 0.220349,
 0.198528, 0.250294, 0.408371, 0.142807,
 0.279596, 0.293752, 0.230418, 0.196234,
  0.21168, 0.077446, 0.139817, 0.571057,
 0.172388, 0.185971, 0.539333, 0.102309,
 0.068458, 0.122943, 0.728224, 0.080375,
 0.169501, 0.241346, 0.148073, 0.441079,
   0.4392, 0.180135, 0.159571, 0.221093,
 0.658178,  0.05524,  0.11354, 0.173043} 

{0.058838, 0.003658,   0.8758, 0.061704,
 0.048801, 0.009331, 0.862151, 0.079717,
 0.203489, 0.199553, 0.393519, 0.203439,
 0.174519, 0.226052, 0.290931, 0.308498,
 0.206286, 0.372319, 0.190315,  0.23108,
 0.195461, 0.234197, 0.437353, 0.132989,
 0.299316,  0.28482, 0.223423, 0.192442,
 0.215169, 0.158515, 0.135325, 0.490991,
 0.173249, 0.183494, 0.542019, 0.101238,
  0.07799, 0.167069, 0.228743, 0.526198,
 0.209657, 0.279243, 0.078244, 0.432855,
 0.284178, 0.127427,  0.21173, 0.376665,
  0.41966,  0.13396,  0.28326, 0.163119} 

{0.092686, 0.001449, 0.870853, 0.035012,
 0.382055,  0.02746, 0.529934,  0.06055,
  0.19819, 0.200334, 0.395243, 0.206233,
 0.166487, 0.229229, 0.293541, 0.310743,
 0.200239, 0.379797,  0.19441, 0.225554,
 0.213827, 0.280429, 0.413868, 0.091876,
 0.298529, 0.269375,   0.2365, 0.195596,
 0.230422, 0.166962, 0.130351, 0.472265,
 0.171051, 0.183807, 0.542868, 0.102274,
 0.414847,  0.37742, 0.158475, 0.049258,
 0.387862, 0.267628,  0.08685,  0.25766,
 0.404341, 0.119281, 0.198432, 0.277946,
 0.158993, 0.319226, 0.369417, 0.152364} 

{0.064816, 0.001242, 0.914116, 0.019826,
 0.202687, 0.048582, 0.283908, 0.464822,
 0.197082, 0.200351, 0.390172, 0.212395,
 0.167935, 0.224017, 0.299898,  0.30815,
 0.200023, 0.375195, 0.199763, 0.225019,
 0.180848, 0.271463, 0.410696, 0.136993,
 0.302887, 0.274304, 0.237143, 0.185665,
 0.227288, 0.182311, 0.097729, 0.492673,
 0.176167, 0.186386, 0.533615, 0.103832,
 0.706779, 0.170492, 0.051391, 0.071338,
 0.328843, 0.453742, 0.105199, 0.112215,
 0.651664,  0.10983, 0.146281, 0.092225,
 0.625236, 0.008253, 0.308804, 0.057707} 

{0.031995, 0.049457, 0.814634, 0.103914,
 0.173001,    0.209, 0.523427, 0.094572,
 0.197417, 0.198508, 0.391162, 0.212913,
 0.171987,  0.22867, 0.297358, 0.301985,
 0.195135, 0.378734,  0.19885, 0.227281,
 0.177503, 0.248952, 0.455452, 0.118094,
  0.30171, 0.270949, 0.241264, 0.186077,
 0.229746, 0.143697, 0.110885, 0.515672,
 0.175023, 0.185063, 0.533887, 0.106027,
 0.095827, 0.081837, 0.727347, 0.094989,
 0.320067, 0.391988, 0.103788, 0.184157,
 0.680561,  0.04673, 0.157178, 0.115531,
 0.158454, 0.007355, 0.629425, 0.204765} 

{0.010931, 0.133996, 0.846363,  0.00871,
 0.024908, 0.404652, 0.507168, 0.063271,
 0.187111, 0.208573, 0.390265, 0.214052,
 0.170809, 0.240999, 0.283234, 0.304958,
 0.194078, 0.358574,   0.2083, 0.239047,
 0.176505,  0.29444, 0.443543, 0.085512,
 0.303741, 0.266392, 0.242709, 0.187158,
 0.280069, 0.140057, 0.141155, 0.438719,
 0.162749, 0.183489, 0.549121, 0.104641,
 0.089068, 0.187488, 0.525959, 0.197485,
 0.321514, 0.318521, 0.090835,  0.26913,
 0.488471, 0.023153, 0.393782, 0.094594,
 0.752308, 0.009628, 0.126882, 0.111181} 

{0.020661, 0.040204, 0.927629, 0.011506,
 0.008574, 0.013651, 0.916881, 0.060894,
 0.172483, 0.207444, 0.396613, 0.223459,
 0.163384, 0.253133, 0.280425, 0.303058,
 0.193864, 0.360515, 0.208278, 0.237343,
 0.197607, 0.303016, 0.411207,  0.08817,
 0.303924,  0.27251, 0.237998, 0.185568,
  0.25215, 0.124527, 0.151715, 0.471608,
 0.165869, 0.185913, 0.542378,  0.10584,
 0.491765, 0.194034,  0.26624,  0.04796,
 0.390215, 0.381494, 0.103757, 0.124534,
 0.795629, 0.041474, 0.103633, 0.059264,
 0.958461, 0.002739, 0.031434, 0.007366} 

{0.040218, 0.007589, 0.862973, 0.089219,
  0.05804, 0.010048, 0.822688, 0.109225,
 0.173378, 0.205934, 0.398624, 0.222064,
 0.164853, 0.257586, 0.273679, 0.303881,
 0.195706,  0.35653,  0.20969, 0.238074,
 0.163351, 0.358296, 0.387787, 0.090566,
 0.307834, 0.273642, 0.232162, 0.186362,
 0.250417, 0.097901, 0.158716, 0.492966,
 0.169218, 0.183653, 0.535317, 0.111811,
 0.162478, 0.125546, 0.506356,  0.20562,
 0.322073, 0.229595, 0.177175, 0.271157,
 0.841306, 0.024003, 0.104499, 0.030192,
 0.782324, 0.020506, 0.179754, 0.017416} 

{0.032567,  0.01159, 0.895962, 0.059881,
 0.069588, 0.053919, 0.799104, 0.077389,
 0.178906, 0.203988, 0.416272, 0.200834,
 0.167647, 0.247949, 0.278397, 0.306007,
 0.195927, 0.363448, 0.215285, 0.225339,
 0.217037, 0.322529, 0.346888, 0.113545,
 0.306233, 0.282255, 0.225834, 0.185678,
 0.241764, 0.103479, 0.161651, 0.493106,
  0.17141, 0.182993, 0.530615, 0.114982,
 0.126283, 0.134847, 0.608432, 0.130439,
 0.290913, 0.369142, 0.211968, 0.127977,
 0.650846, 0.056373, 0.261121, 0.031659,
 0.154613, 0.088328, 0.718166, 0.038893} 

{0.079722, 0.020475, 0.820943,  0.07886,
 0.181224, 0.027337, 0.702017, 0.089422,
 0.179897, 0.201708, 0.416322, 0.202074,
 0.172401, 0.244829, 0.275193, 0.307577,
 0.182385, 0.367502, 0.224798, 0.225315,
 0.212651, 0.323698, 0.352787, 0.110864,
 0.306617, 0.283229,  0.22369, 0.186465,
  0.22562,   0.1088, 0.161706, 0.503874,
 0.173248, 0.179776, 0.531928, 0.115049,
  0.26575, 0.519919, 0.123632, 0.090698,
  0.29333, 0.373275, 0.227821, 0.105574,
 0.277297, 0.485241, 0.219665, 0.017797,
 0.292635, 0.309289, 0.388546, 0.009529} 

{ 0.17395, 0.005435, 0.810259, 0.010356,
  0.23729, 0.019326, 0.706191, 0.037192,
 0.181977, 0.204139, 0.408875, 0.205008,
 0.176093, 0.239244, 0.274369, 0.310294,
 0.189294, 0.369382, 0.220741, 0.220583,
 0.193934,     0.32, 0.349392, 0.136674,
 0.299677, 0.291571, 0.222152, 0.186601,
 0.235528, 0.082771, 0.159343, 0.522359,
 0.172995, 0.179777, 0.532295, 0.114933,
 0.232769, 0.317462, 0.173332, 0.276436,
 0.349474, 0.325362, 0.266813, 0.058351,
  0.43994, 0.276942, 0.201239, 0.081879,
 0.236101, 0.156108, 0.356813, 0.250978} 

{0.029001, 0.056011,    0.907, 0.007988,
  0.04291,    0.035, 0.899421, 0.022669,
  0.17974, 0.211814, 0.408326, 0.200121,
 0.166049, 0.241003, 0.278156, 0.314791,
 0.172978, 0.375147, 0.226933, 0.224942,
 0.206666, 0.321771, 0.361948, 0.109616,
 0.303122, 0.301702, 0.220348, 0.174828,
  0.23386, 0.081895, 0.168681, 0.515564,
 0.172409, 0.178863,  0.52747, 0.121258,
 0.181376, 0.637089, 0.099745,  0.08179,
 0.486759, 0.170467, 0.280555, 0.062219,
 0.418973, 0.315921, 0.222861, 0.042245,
 0.327734, 0.228625, 0.360214, 0.083427} 

{0.187878, 0.014532, 0.756121, 0.041468,
 0.304806, 0.080686, 0.527578,  0.08693,
  0.17859, 0.221759, 0.393729, 0.205922,
  0.17326, 0.240447, 0.271726, 0.314567,
 0.165295, 0.370101, 0.223435, 0.241169,
 0.200718, 0.266972, 0.421702, 0.110608,
 0.304787, 0.295642, 0.224174, 0.175397,
 0.253933, 0.096979, 0.148786, 0.500302,
 0.171925, 0.177953, 0.527358, 0.122764,
 0.223371, 0.251499, 0.495175, 0.029955,
 0.373874, 0.198237, 0.341248, 0.086642,
 0.409933, 0.244885, 0.311334, 0.033847,
 0.409667, 0.108571, 0.453233, 0.028529} 

{0.019743, 0.022587, 0.949121, 0.008549,
 0.192008, 0.320833, 0.423117, 0.064041,
 0.184208, 0.218233, 0.395954, 0.201605,
 0.175704, 0.242536, 0.270265, 0.311496,
 0.160832, 0.370684, 0.231314,  0.23717,
  0.20263, 0.250329, 0.417039, 0.130002,
 0.309536, 0.291479, 0.225696, 0.173288,
  0.25642, 0.092596, 0.118847, 0.532136,
 0.172098, 0.180993, 0.523346, 0.123563,
 0.207851, 0.180124,  0.52833, 0.083695,
 0.223109, 0.249179, 0.420594, 0.107117,
 0.384559, 0.147144, 0.449478, 0.018819,
 0.776708, 0.049597, 0.163376, 0.010319} 

{0.037555, 0.129393, 0.828042, 0.005011,
 0.133179, 0.469188, 0.309834, 0.087799,
 0.182374, 0.219273, 0.394766, 0.203587,
 0.185656, 0.240659, 0.268154, 0.305532,
 0.156786, 0.370375, 0.228441, 0.244398,
 0.242407,  0.26163, 0.367803,  0.12816,
 0.312552,  0.29385, 0.222689, 0.170908,
 0.305204, 0.084936, 0.138593, 0.471267,
  0.17251, 0.178597, 0.524038, 0.124854,
 0.218007, 0.317327, 0.278973, 0.185693,
 0.346132,  0.40288, 0.146904, 0.104085,
 0.244547,  0.45612, 0.287023,  0.01231,
 0.217086, 0.607168,  0.14444, 0.031306} 

{ 0.06743, 0.018003, 0.908146, 0.006421,
 0.238026, 0.103464, 0.630249, 0.028261,
 0.184221, 0.223084, 0.391275,  0.20142,
 0.182238, 0.239081,  0.27221, 0.306471,
 0.154186, 0.368659, 0.224663, 0.252492,
 0.269109, 0.249036, 0.351855, 0.130001,
 0.311677,  0.29816, 0.221096, 0.169067,
 0.299089, 0.071059, 0.122475, 0.507376,
  0.17399, 0.170037, 0.527269, 0.128704,
 0.294283, 0.448599, 0.165169, 0.091949,
 0.278225, 0.539257, 0.099356, 0.083161,
 0.344215, 0.330623, 0.317469, 0.007693,
 0.070293, 0.510407, 0.418677, 0.000623} 

{0.059932, 0.019037, 0.895223, 0.025808,
 0.054932, 0.017318, 0.864497, 0.063253,
 0.185149, 0.222109, 0.394704, 0.198037,
 0.184047, 0.240158, 0.277805,  0.29799,
 0.153615, 0.371855, 0.226106, 0.248424,
 0.225538, 0.256173, 0.380384, 0.137905,
 0.307868, 0.300159, 0.221801, 0.170171,
 0.299073,  0.07378, 0.166656, 0.460491,
 0.171933, 0.170539, 0.528649, 0.128879,
 0.196464, 0.429961, 0.252344, 0.121232,
 0.259667, 0.563077,  0.10421, 0.073045,
 0.279975,  0.45968, 0.253604, 0.006741,
 0.170687, 0.090209, 0.693098, 0.046007} 

{0.017258, 0.028287,  0.87447, 0.079985,
 0.047673, 0.041467, 0.674384, 0.236476,
 0.186648, 0.222776, 0.391462, 0.199114,
 0.183663, 0.246423,  0.27496, 0.294954,
 0.152616, 0.371917, 0.225071, 0.250396,
 0.203085, 0.306991, 0.368183, 0.121741,
 0.311235, 0.296683, 0.222729, 0.169354,
 0.291205, 0.091666, 0.179047, 0.438081,
  0.16933, 0.181652, 0.522612, 0.126405,
 0.194249, 0.273267, 0.440268, 0.092216,
 0.209648, 0.563006, 0.160694, 0.066652,
 0.380053, 0.122191, 0.476455, 0.021302,
 0.277635, 0.110157, 0.570905, 0.041302} 

{0.016871, 0.027453, 0.829053, 0.126623,
 0.031935, 0.085843, 0.772743, 0.109479,
 0.182212, 0.222718, 0.393652, 0.201418,
 0.184819, 0.246197, 0.276298, 0.292685,
 0.155131, 0.386639, 0.210212, 0.248019,
 0.210264, 0.286235,  0.38132,  0.12218,
 0.309664, 0.305772, 0.215674,  0.16889,
 0.258144, 0.175978,  0.14606, 0.419818,
 0.172034, 0.184833,  0.51456, 0.128574,
 0.628754, 0.195338, 0.098561, 0.077347,
 0.238754, 0.496949, 0.226475, 0.037823,
 0.129106, 0.190208, 0.578808, 0.101878,
 0.174802, 0.344318, 0.409113, 0.071767} 

{ 0.09801, 0.048084, 0.825506,   0.0284,
 0.079502, 0.223982, 0.661919, 0.034597,
 0.181055, 0.221991, 0.398197, 0.198756,
  0.18227, 0.244194, 0.276766,  0.29677,
 0.150903, 0.389124, 0.206185, 0.253788,
 0.214232, 0.259964, 0.399315,  0.12649,
 0.317011, 0.301752, 0.210851, 0.170386,
 0.274472, 0.131301, 0.194099, 0.400128,
 0.174443, 0.184752, 0.512454,  0.12835,
 0.125889, 0.688352, 0.160672, 0.025087,
 0.198321, 0.500906, 0.233917, 0.066857,
 0.162671, 0.247325, 0.564801, 0.025202,
 0.106551, 0.385518, 0.242199, 0.265732} 

{0.011081, 0.104351, 0.839961, 0.044607,
 0.021593,   0.2044, 0.675475, 0.098531,
 0.182244, 0.223276, 0.390017, 0.204463,
 0.182644, 0.247818, 0.274102, 0.295435,
 0.150721, 0.384137, 0.197508, 0.267635,
 0.200057, 0.271102, 0.399734, 0.129108,
 0.303884,  0.30822, 0.203444, 0.184452,
 0.271407, 0.135816, 0.206566,  0.38621,
 0.176054, 0.184485, 0.510959, 0.128503,
 0.641474, 0.174102, 0.072664, 0.111759,
 0.322922, 0.550157, 0.054527, 0.072393,
 0.209432, 0.446499, 0.157477, 0.186592,
 0.337254,  0.21139, 0.366987, 0.084369} 

{0.003546, 0.141085, 0.795132, 0.060238,
 0.004318, 0.049654, 0.886396, 0.059633,
 0.178015, 0.214795, 0.403847, 0.203343,
 0.178358, 0.251946, 0.264753, 0.304943,
 0.152328, 0.393766, 0.186563, 0.267344,
 0.198679, 0.262173, 0.409378,  0.12977,
 0.301889, 0.311617,  0.20399, 0.182504,
  0.25678, 0.127139, 0.246946, 0.369136,
 0.172885, 0.191338, 0.508598, 0.127178,
 0.092642, 0.709133, 0.113911, 0.084313,
 0.314459, 0.456426, 0.154334, 0.074781,
 0.434671, 0.244154,  0.26115, 0.060025,
 0.554969, 0.188676,   0.2328, 0.023554} 

{0.005892, 0.063554, 0.772093, 0.158461,
 0.048305, 0.106051, 0.747625, 0.098019,
 0.167669, 0.223549, 0.394299, 0.214484,
 0.187205, 0.253046,  0.25342, 0.306329,
 0.157468, 0.393636, 0.187994, 0.260903,
 0.176817, 0.235435, 0.472856, 0.114891,
 0.312477, 0.300237, 0.199096,  0.18819,
 0.247824, 0.147081, 0.249913, 0.355182,
 0.175712, 0.190328, 0.509768, 0.124192,
 0.328203, 0.425227, 0.095137, 0.151432,
 0.210333, 0.581304,    0.176, 0.032363,
 0.092144, 0.332656,  0.54176, 0.033439,
 0.091635, 0.637634, 0.255125, 0.015606} 

{ 0.00278, 0.072258, 0.754662,   0.1703,
 0.008775, 0.186344, 0.664478, 0.140403,
 0.171325, 0.222049, 0.396398, 0.210229,
 0.187621, 0.253707, 0.238292, 0.320381,
 0.148141, 0.396382,  0.19081, 0.264667,
 0.168161, 0.253931, 0.478872, 0.099036,
  0.31247, 0.293455, 0.204486, 0.189589,
 0.243056, 0.148427, 0.221139, 0.387377,
 0.174318, 0.195245, 0.506999, 0.123439,
 0.331943, 0.198132, 0.366344, 0.103581,
 0.271258, 0.462625, 0.220744, 0.045374,
 0.045911, 0.528529,  0.41125,  0.01431,
 0.047754,  0.75884, 0.177615,  0.01579} 

{0.000607, 0.007868, 0.954836, 0.036689,
 0.007495, 0.035067, 0.853876, 0.103563,
 0.169134, 0.216333, 0.409393, 0.205141,
 0.185499, 0.258317, 0.238011, 0.318173,
 0.141669, 0.404264,  0.19868, 0.255387,
 0.178207, 0.246949, 0.454728, 0.120116,
 0.322443,  0.29296,   0.2027, 0.181897,
 0.248102, 0.130108, 0.215409, 0.406381,
 0.181586, 0.187747, 0.506651, 0.124016,
 0.250157, 0.482749, 0.238936, 0.028158,
 0.237743, 0.503225, 0.218847, 0.040186,
 0.236141, 0.343838, 0.382586, 0.037436,
 0.320777, 0.173115, 0.431935, 0.074173} 

{0.005745, 0.127006, 0.822593, 0.044655,
 0.029911,  0.03079, 0.880451, 0.058848,
 0.170301, 0.217809, 0.400487, 0.211403,
 0.186603, 0.254937, 0.239056, 0.319405,
 0.147489, 0.409613, 0.184044, 0.258854,
 0.174292, 0.250842, 0.462837, 0.112029,
 0.325425,  0.29596, 0.200482, 0.178134,
 0.248214, 0.112765, 0.217277, 0.421744,
 0.180639, 0.183203, 0.509522, 0.126636,
 0.223977, 0.524128, 0.139047, 0.112848,
 0.275546, 0.415698, 0.254573, 0.054183,
 0.127736, 0.251076, 0.554527,  0.06666,
  0.43909, 0.155843, 0.395296, 0.009772} 

{0.016102, 0.089315, 0.849413,  0.04517,
 0.226917, 0.067293, 0.642622, 0.063168,
 0.176104, 0.216673, 0.397257, 0.209967,
 0.185387, 0.259563, 0.235091,  0.31996,
 0.173706, 0.414654, 0.183189, 0.228452,
 0.186796, 0.227124, 0.486698, 0.099381,
 0.328285,  0.29829, 0.197323, 0.176102,
 0.238794,  0.13364, 0.214684, 0.412882,
 0.176147, 0.181466, 0.516622, 0.125765,
 0.171853, 0.374048,  0.37984, 0.074259,
 0.295274, 0.396493, 0.247502, 0.060731,
 0.298449, 0.350925, 0.320913, 0.029714,
 0.646713, 0.186267, 0.150115, 0.016906} 

{0.079133, 0.048972, 0.627497, 0.244399,
 0.281478, 0.103534, 0.431017,  0.18397,
 0.175958, 0.237622, 0.381506, 0.204914,
 0.186773, 0.258317, 0.236448, 0.318461,
 0.179417, 0.416875, 0.192716, 0.210992,
 0.185329, 0.213253, 0.484992, 0.116426,
 0.335328,  0.30895, 0.192861, 0.162861,
 0.254918, 0.120191,  0.20103, 0.423861,
  0.17841, 0.183698, 0.514326, 0.123567,
 0.379192, 0.147641, 0.361186, 0.111981,
 0.355191, 0.365386, 0.242782, 0.036641,
 0.312859, 0.462799, 0.206966, 0.017375,
 0.379186, 0.552231, 0.033717, 0.034866} 

{0.108544, 0.054496, 0.803632, 0.033328,
  0.25455, 0.202684, 0.373386, 0.169379,
 0.174882, 0.244627, 0.370158, 0.210334,
 0.188471, 0.264924, 0.228355,  0.31825,
 0.189318, 0.398064, 0.202417, 0.210201,
 0.181781, 0.209761, 0.489472, 0.118985,
 0.333575, 0.305193, 0.193953, 0.167279,
 0.284417, 0.138844, 0.226282, 0.350456,
 0.183887, 0.181806, 0.511894, 0.122413,
 0.350287, 0.231241, 0.341291, 0.077181,
 0.423256, 0.422283, 0.129545, 0.024916,
 0.179754, 0.710805, 0.098349, 0.011092,
 0.081495,  0.89509,  0.01689, 0.006526} 

{0.152696, 0.011159,  0.77403, 0.062114,
 0.057517, 0.030068, 0.686549, 0.225866,
 0.176454, 0.246637, 0.364516, 0.212394,
 0.189177, 0.264029, 0.228915, 0.317878,
 0.179587, 0.390596, 0.222295, 0.207522,
 0.175533, 0.204313,  0.51125, 0.108904,
 0.344505,  0.30365, 0.189653, 0.162191,
 0.269542, 0.137575, 0.205006, 0.387877,
 0.177424, 0.181095, 0.519896, 0.121585,
 0.179603, 0.127877, 0.651111, 0.041409,
 0.445239, 0.412311, 0.121788, 0.020662,
 0.332336, 0.598141, 0.060504, 0.009019,
 0.383573, 0.314015, 0.295541, 0.006871} 

{0.094362, 0.004326, 0.864411, 0.036901,
 0.048182, 0.130498, 0.758595, 0.062724,
 0.176555, 0.249948, 0.359761, 0.213736,
 0.188512, 0.258137, 0.232487, 0.320863,
 0.172647, 0.392084, 0.224967, 0.210303,
 0.172579, 0.216977, 0.502111, 0.108333,
 0.333547, 0.307604,  0.19261,  0.16624,
 0.268577, 0.090626, 0.206852, 0.433945,
 0.178481, 0.180188, 0.520915, 0.120417,
  0.21619, 0.191122, 0.541776, 0.050911,
  0.47371, 0.319477, 0.189293,  0.01752,
 0.280254,   0.4462, 0.250523, 0.023023,
 0.082696, 0.860362, 0.039178, 0.017765} 

{0.078894, 0.150822, 0.714401, 0.055883,
 0.082597, 0.087172, 0.521159, 0.309072,
 0.184418,  0.25113, 0.352943, 0.211509,
 0.187333,  0.25696, 0.229236, 0.326472,
 0.168578, 0.396094, 0.225278,  0.21005,
