464 documents , 1 concepts , 1900 context features (59339) 
kappaF 100.000000, kappaK 2.000000, a0 1.000000, b0 1.000000, K 12, max_docs_per_slice 2000, start -700, end 142, times 9, dT 100, I 10000


map[]

===============  per type  ===============
0.0015071868207920474   T=0,K=0:  59295 (0.051) ; 89676 (0.034) ; 93634 (0.027) ; 22209 (0.026) ; 72254 (0.021) ; 73277 (0.020) ; 46892 (0.018) ; nlsj11071 (0.016) ; 75954 (0.013) ; 45996 (0.012) ; 
0.062436388377939446   T=7,K=3:  346 (0.030) ; nlsj76838 (0.018) ; 38227 (0.017) ; 4965 (0.016) ; 100583 (0.016) ; 80011 (0.014) ; 74126 (0.014) ; 59339 (0.013) ; 23628 (0.013) ; 28002 (0.013) ; 
0.09057676539594187   T=7,K=4:  22100 (0.033) ; 115193 (0.020) ; 1564 (0.019) ; 52571 (0.018) ; 45996 (0.017) ; 66494 (0.016) ; 79223 (0.015) ; 72627 (0.015) ; 11760 (0.014) ; 15281 (0.012) ; 
0.08555787193547408   T=7,K=5:  2392 (0.020) ; 31565 (0.017) ; 22209 (0.016) ; 69863 (0.016) ; 84505 (0.015) ; 24084 (0.015) ; 78100 (0.015) ; 79223 (0.014) ; 104429 (0.014) ; 72627 (0.013) ; 
0.13813281206294253   T=7,K=6:  62204 (0.026) ; 8909 (0.019) ; 66494 (0.018) ; 45996 (0.015) ; 115887 (0.014) ; 72202 (0.013) ; 12485 (0.012) ; 98584 (0.012) ; 76029 (0.012) ; 83774 (0.011) ; 
0.1704839309245091   T=7,K=7:  48291 (0.028) ; 62204 (0.021) ; 65552 (0.018) ; 59339 (0.015) ; 49875 (0.015) ; 45996 (0.014) ; 112720 (0.011) ; 90504 (0.011) ; 85306 (0.011) ; 28566 (0.010) ; 
0.0568861062105401   T=7,K=8:  22209 (0.027) ; 45996 (0.023) ; 83774 (0.021) ; nlsj11120 (0.020) ; 81875 (0.019) ; 82289 (0.018) ; 15893 (0.018) ; 102381 (0.017) ; 45285 (0.017) ; 59339 (0.016) ; 
0.08180830248863556   T=7,K=9:  58429 (0.017) ; 112350 (0.016) ; 2817 (0.016) ; 74571 (0.015) ; nlsj76838 (0.015) ; 84494 (0.015) ; 110114 (0.014) ; 8909 (0.014) ; 42887 (0.014) ; 100693 (0.012) ; 
0.08067846405986666   T=7,K=10:  85306 (0.044) ; 84494 (0.021) ; 31161 (0.018) ; 102652 (0.018) ; 69714 (0.017) ; nlsj2087 (0.015) ; 91547 (0.014) ; 52571 (0.013) ; 22100 (0.012) ; 89405 (0.012) ; 
0.04355634286178102   T=7,K=11:  22209 (0.035) ; 15893 (0.031) ; 72627 (0.022) ; 28550 (0.018) ; 8665 (0.018) ; 51849 (0.017) ; 18107 (0.017) ; 86305 (0.017) ; 101445 (0.017) ; 59708 (0.016) ; 

Time=8  
0.08359011784892362   T=8,K=0:  22209 (0.036) ; 59295 (0.025) ; 89676 (0.025) ; 93634 (0.023) ; 46892 (0.022) ; 22100 (0.017) ; nlsj11071 (0.015) ; 73277 (0.015) ; 75954 (0.013) ; 45996 (0.012) ; 
0.03621843037266316   T=8,K=1:  45996 (0.024) ; 114816 (0.024) ; 78757 (0.019) ; 8909 (0.018) ; 72202 (0.017) ; 84234 (0.017) ; 88870 (0.016) ; 114548 (0.016) ; 18298 (0.016) ; 40154 (0.015) ; 
0.043175284661380126   T=8,K=2:  260 (0.038) ; 88498 (0.023) ; 18107 (0.019) ; 36165 (0.018) ; 85306 (0.017) ; 45996 (0.016) ; 84505 (0.016) ; 11058 (0.015) ; 41416 (0.014) ; 115193 (0.014) ; 
0.029431851559499497   T=8,K=3:  346 (0.033) ; 100583 (0.018) ; nlsj76838 (0.018) ; 38227 (0.016) ; 3289 (0.015) ; 4965 (0.015) ; 59339 (0.014) ; 15047 (0.014) ; 28002 (0.014) ; 23628 (0.014) ; 
0.0292646305710676   T=8,K=4:  22100 (0.034) ; 52571 (0.018) ; 115193 (0.018) ; 1564 (0.017) ; 45996 (0.017) ; 79223 (0.016) ; 66494 (0.016) ; 72627 (0.013) ; nlsj106503 (0.013) ; 761 (0.013) ; 
0.2688972012351264   T=8,K=5:  2392 (0.021) ; 31565 (0.018) ; 22209 (0.018) ; 69863 (0.017) ; 79223 (0.015) ; 24084 (0.015) ; 78100 (0.014) ; 84505 (0.014) ; 72627 (0.014) ; 104429 (0.013) ; 
0.052476346581450464   T=8,K=6:  62204 (0.021) ; 8909 (0.018) ; 66494 (0.018) ; 12485 (0.015) ; 45996 (0.015) ; 115887 (0.015) ; 72202 (0.014) ; 83774 (0.013) ; 76029 (0.012) ; 22100 (0.012) ; 
0.06453203481686015   T=8,K=7:  48291 (0.034) ; 62204 (0.018) ; 65552 (0.018) ; 45996 (0.016) ; 59339 (0.016) ; 112720 (0.013) ; 90504 (0.012) ; 85306 (0.012) ; 49875 (0.011) ; nlsj61372 (0.010) ; 
0.06438454108480357   T=8,K=8:  22209 (0.030) ; nlsj11120 (0.023) ; 81875 (0.023) ; 83774 (0.022) ; 114428 (0.017) ; 43218 (0.017) ; 45285 (0.016) ; 45996 (0.016) ; 12409 (0.016) ; 19554 (0.016) ; 
0.005570756138810869   T=8,K=9:  74571 (0.017) ; 58429 (0.017) ; 2817 (0.016) ; 84494 (0.016) ; 112350 (0.015) ; nlsj76838 (0.014) ; 42887 (0.014) ; 8909 (0.013) ; 110114 (0.013) ; 100693 (0.012) ; 
0.3092863545394758   T=8,K=10:  85306 (0.051) ; 84494 (0.022) ; 102652 (0.021) ; 31161 (0.019) ; 52571 (0.017) ; 69714 (0.016) ; nlsj2087 (0.015) ; 91547 (0.012) ; 22100 (0.012) ; nlsj9255 (0.012) ; 
0.013172450589938836   T=8,K=11:  22209 (0.037) ; 15893 (0.030) ; 72627 (0.025) ; 51849 (0.018) ; 101445 (0.018) ; 101576 (0.017) ; 28550 (0.016) ; 8665 (0.016) ; 18107 (0.016) ; 86305 (0.016) ; 



-----------------------
 kappa_c 0.637403 , kappa_f 100.000000
