2176 documents , 1 concepts , 4824 context features (112720) 
kappaF 10.000000, kappaK 4.000000, a0 7.000000, b0 3.000000, K 10, max_docs_per_slice 2000, start -800, end 400, times 13, dT 100, I 3


map[]

===============  per type  ===============
0.08187070363739075   T=0,K=0:  42890 (0.002) ; 5112 (0.001) ; 111700 (0.001) ; 4470 (0.001) ; 111728 (0.001) ; 95849 (0.001) ; 106197 (0.001) ; nlsj4709 (0.001) ; 86371 (0.001) ; 98894 (0.001) ; 
0.12726231290880505   T=7,K=1:  45996 (0.032) ; 22209 (0.026) ; 85306 (0.022) ; 62204 (0.020) ; 102000 (0.018) ; 110114 (0.018) ; 8909 (0.018) ; 63772 (0.013) ;  (0.012) ; 84234 (0.010) ; 
0.11377553089485822   T=7,K=2:  45996 (0.041) ; 8909 (0.027) ;  (0.019) ; 62204 (0.016) ; 63772 (0.013) ; 90504 (0.011) ; 85306 (0.011) ; 16051 (0.010) ; 22209 (0.010) ; 31236 (0.010) ; 
0.09761943288946734   T=7,K=3:  45996 (0.036) ; 85306 (0.020) ;  (0.014) ; 90504 (0.014) ; 27847 (0.010) ; nlsj14967 (0.009) ; nlsj76838 (0.008) ; 8865 (0.008) ; 103922 (0.007) ; 23069 (0.007) ; 
0.05472317752018472   T=7,K=4:  85306 (0.040) ;  (0.026) ; 22209 (0.019) ; 45996 (0.016) ; 260 (0.010) ; 62204 (0.010) ; 103701 (0.008) ; 64866 (0.008) ; 110598 (0.007) ; 116416 (0.007) ; 
0.07858881121045044   T=7,K=5:  45996 (0.024) ; 85306 (0.022) ; 65552 (0.019) ; 8909 (0.018) ;  (0.012) ; 62204 (0.011) ; 22209 (0.007) ; 23069 (0.007) ; 59339 (0.007) ; 104355 (0.006) ; 
0.09877852514080611   T=7,K=6:  45996 (0.029) ; 8909 (0.019) ; 85306 (0.013) ;  (0.013) ; 110114 (0.010) ; 27847 (0.010) ; 72627 (0.010) ; 22209 (0.009) ; 102000 (0.008) ; 103701 (0.008) ; 
0.06382736817624605   T=7,K=7:  45996 (0.037) ; 116416 (0.016) ; 22209 (0.014) ; 8909 (0.013) ;  (0.012) ; 86219 (0.011) ; 260 (0.010) ; 68641 (0.010) ; 104355 (0.009) ; nlsj114757 (0.008) ; 
0.10475035736858163   T=7,K=8:  22209 (0.032) ; 45996 (0.018) ; 63772 (0.017) ;  (0.015) ; 74126 (0.012) ; 64866 (0.011) ; 65552 (0.010) ; 72627 (0.010) ; 112720 (0.009) ; 110639 (0.008) ; 
0.1581831861696359   T=7,K=9:  22209 (0.020) ;  (0.020) ; 45996 (0.015) ; 76910 (0.015) ; 84234 (0.014) ; 85306 (0.013) ; 22100 (0.012) ; 90504 (0.011) ; 65552 (0.010) ; 260 (0.010) ; 

Time=8  
0.10924015683634533   T=8,K=0:   (0.064) ; 45996 (0.050) ; 63772 (0.021) ; 84234 (0.019) ; 65552 (0.018) ; 22209 (0.017) ; 85306 (0.016) ; 102000 (0.015) ; 73277 (0.014) ; 31161 (0.014) ; 
0.12113577702109787   T=8,K=1:  45996 (0.076) ; 85306 (0.041) ; 102000 (0.041) ; 22209 (0.039) ; 8909 (0.036) ; 63772 (0.027) ;  (0.026) ; 86112 (0.022) ; 110598 (0.017) ; 15893 (0.013) ; 
0.11863503558382196   T=8,K=2:  45996 (0.071) ;  (0.047) ; 22209 (0.030) ; 8909 (0.022) ; 63772 (0.019) ; 90504 (0.018) ; 84234 (0.015) ; 62204 (0.015) ; 85306 (0.014) ; 28569 (0.014) ; 
0.08779750439732228   T=8,K=3:  45996 (0.050) ;  (0.032) ; 84234 (0.029) ; 23069 (0.025) ; 63772 (0.022) ; 90504 (0.019) ; 15893 (0.015) ; 8865 (0.012) ; 65552 (0.010) ; 20621 (0.010) ; 
0.078938257466727   T=8,K=4:   (0.036) ; 116416 (0.030) ; 64866 (0.024) ; 45996 (0.023) ; 22209 (0.022) ; 85306 (0.019) ; 260 (0.018) ; 62204 (0.018) ; 8909 (0.013) ; 15893 (0.012) ; 
0.11136478097866553   T=8,K=5:  45996 (0.051) ; 65552 (0.032) ;  (0.026) ; 8909 (0.018) ; 85306 (0.016) ; 22209 (0.013) ; 62204 (0.013) ; 91547 (0.010) ; 105829 (0.010) ; nlsj71743 (0.009) ; 
0.10495771574756914   T=8,K=6:  8909 (0.045) ; 45996 (0.044) ;  (0.028) ; 102000 (0.027) ; 22209 (0.022) ; 106263 (0.014) ; 68641 (0.012) ; 85306 (0.012) ; 103701 (0.012) ; nlsj14967 (0.011) ; 
0.07743234864058719   T=8,K=7:  260 (0.031) ; 22209 (0.026) ; 8909 (0.019) ;  (0.019) ; 116416 (0.016) ; 63772 (0.016) ; 104355 (0.014) ; nlsj61372 (0.014) ; 65552 (0.014) ; 11583 (0.014) ; 
0.10154893438983166   T=8,K=8:  45996 (0.064) ; 22209 (0.039) ; 85306 (0.029) ; 112720 (0.023) ; 90504 (0.019) ; nlsj107632 (0.019) ; 102000 (0.015) ; 65552 (0.014) ; 110639 (0.014) ; 64866 (0.014) ; 
0.08894948893803212   T=8,K=9:  45996 (0.039) ;  (0.036) ; 49875 (0.018) ; 22209 (0.017) ; 85306 (0.017) ; nlsj76838 (0.013) ; 64866 (0.013) ; 31236 (0.013) ; 84234 (0.013) ; 115887 (0.013) ; 

Time=9  
0.12853269904317663   T=9,K=0:   (0.030) ; 85306 (0.029) ; 45996 (0.029) ; 73277 (0.022) ; 8909 (0.018) ; 84234 (0.018) ; 112720 (0.018) ; 102000 (0.017) ; 63772 (0.013) ; 28566 (0.012) ; 
0.08969826595190092   T=9,K=1:  8909 (0.036) ;  (0.032) ; 45996 (0.030) ; 102000 (0.030) ; 48291 (0.026) ; 22209 (0.026) ; 28569 (0.018) ; 61791 (0.016) ; 112720 (0.016) ; 15893 (0.015) ; 
0.09098714339984357   T=9,K=2:  45996 (0.033) ; 22209 (0.032) ; 63772 (0.028) ; 62204 (0.025) ; 90504 (0.019) ;  (0.018) ; 31236 (0.017) ; 84234 (0.015) ; 75552 (0.014) ; 28569 (0.012) ; 
0.09611076977663345   T=9,K=3:  45996 (0.052) ;  (0.027) ; 84234 (0.024) ; 72627 (0.022) ; 68641 (0.019) ; 112720 (0.014) ; 64866 (0.013) ; 90504 (0.010) ; 8865 (0.010) ; 70958 (0.010) ; 
0.08946561667276853   T=9,K=4:  45996 (0.033) ; 22209 (0.028) ; 8909 (0.025) ; 6339 (0.022) ;  (0.016) ; 72627 (0.015) ; 58429 (0.014) ; 64866 (0.012) ; 73277 (0.011) ; 116416 (0.010) ; 
0.11324544211125176   T=9,K=5:   (0.026) ; 45996 (0.024) ; 75552 (0.022) ; 62204 (0.018) ; 84234 (0.018) ; 105829 (0.013) ; 116416 (0.012) ; 8909 (0.011) ; 28566 (0.011) ; 63772 (0.010) ; 
0.1223310529965879   T=9,K=6:  8909 (0.042) ; 45996 (0.027) ; 102000 (0.025) ; 112720 (0.021) ; 65552 (0.019) ; 115887 (0.018) ; 28569 (0.018) ; 22209 (0.015) ;  (0.014) ; 63772 (0.013) ; 
0.06315539454285378   T=9,K=7:  22209 (0.029) ;  (0.026) ; 260 (0.025) ; 63772 (0.021) ; 112720 (0.019) ; nlsj61372 (0.018) ; 116416 (0.014) ; 46646 (0.014) ; 45996 (0.014) ; 73277 (0.012) ; 
0.10896537396443602   T=9,K=8:  112720 (0.047) ; 22209 (0.020) ; 90504 (0.019) ; 68641 (0.019) ;  (0.018) ; 31236 (0.016) ; 115887 (0.015) ; 28569 (0.015) ; 63772 (0.013) ; 8909 (0.013) ; 
0.09750824154054756   T=9,K=9:   (0.032) ; 31236 (0.031) ; 22209 (0.024) ; 45996 (0.023) ; 85306 (0.021) ; 8909 (0.021) ; 28569 (0.018) ; 72627 (0.018) ; 84234 (0.018) ; 112720 (0.016) ; 

Time=10  
0.0992997173529861   T=10,K=0:  112720 (0.065) ; 73277 (0.037) ; 85306 (0.016) ; 110598 (0.010) ; 76029 (0.008) ; 45996 (0.008) ; 48051 (0.008) ;  (0.007) ; 114548 (0.007) ; 63772 (0.007) ; 
0.12211056907728111   T=10,K=1:  8909 (0.043) ; 102000 (0.021) ; 22209 (0.016) ; 260 (0.013) ; 115887 (0.012) ; 15893 (0.011) ; nlsj61372 (0.010) ; 110639 (0.009) ; 48291 (0.008) ; 62204 (0.008) ; 
0.09418063021598298   T=10,K=2:  112720 (0.043) ; 72627 (0.037) ; 63772 (0.036) ; 45996 (0.031) ; 84234 (0.026) ; 31236 (0.023) ; 15893 (0.018) ; 62204 (0.017) ; 103922 (0.017) ; 102000 (0.016) ; 
0.1071083707205778   T=10,K=3:  45996 (0.085) ; 72627 (0.044) ; 112720 (0.032) ; 102000 (0.030) ;  (0.026) ; 22209 (0.018) ; 31236 (0.013) ; 72610 (0.009) ; 67762 (0.008) ; 1564 (0.008) ; 
0.08962835170057981   T=10,K=4:  45996 (0.073) ; 22209 (0.025) ; 72627 (0.021) ; nlsj11198 (0.016) ; 92010 (0.015) ; 102000 (0.012) ; 58429 (0.011) ; 6339 (0.010) ; 8909 (0.010) ; 85306 (0.007) ; 
0.11147736212876942   T=10,K=5:   (0.043) ; 75552 (0.036) ; 84234 (0.033) ; 45996 (0.027) ; 104421 (0.018) ; 102381 (0.013) ; 26447 (0.008) ; 62204 (0.007) ; 74735 (0.007) ; 42214 (0.006) ; 
0.10643141542065584   T=10,K=6:  45996 (0.066) ; 115887 (0.039) ; 112720 (0.038) ; 62204 (0.030) ; 63772 (0.027) ; 8909 (0.019) ; 72627 (0.017) ; 70922 (0.012) ; 28569 (0.010) ; 892 (0.010) ; 
0.09960150802627173   T=10,K=7:  112720 (0.053) ; 22209 (0.033) ;  (0.029) ; 64866 (0.026) ; 260 (0.026) ; 45996 (0.023) ; nlsj61372 (0.020) ; 102000 (0.019) ; 115887 (0.019) ; 63772 (0.016) ; 
0.08110392874130952   T=10,K=8:  112720 (0.067) ; 63772 (0.022) ; 31236 (0.019) ;  (0.018) ; 72627 (0.013) ; 102000 (0.011) ; 68641 (0.010) ; 8909 (0.010) ; 16051 (0.010) ; 71023 (0.009) ; 
0.0890581466155858   T=10,K=9:  31236 (0.081) ; 72627 (0.037) ; 112720 (0.035) ; nlsj76838 (0.034) ; 45996 (0.031) ; 22209 (0.024) ; 85306 (0.023) ; 102000 (0.014) ;  (0.012) ; 68641 (0.011) ; 

Time=11  
0.07007302620086213   T=11,K=0:  112720 (0.036) ; 73277 (0.013) ; 85306 (0.013) ; 48051 (0.008) ; 110598 (0.008) ; 63772 (0.006) ; 114548 (0.006) ; 76029 (0.006) ; 6339 (0.006) ; 45996 (0.005) ; 
0.14995099696787403   T=11,K=1:  8909 (0.017) ; 22209 (0.009) ; 31236 (0.006) ; 260 (0.006) ; 115887 (0.006) ; 15893 (0.006) ; nlsj76838 (0.005) ; 102000 (0.005) ; 48291 (0.005) ; 114548 (0.005) ; 
0.10835944669848734   T=11,K=2:  72627 (0.030) ; 31236 (0.022) ; 45996 (0.022) ; 112720 (0.021) ; 103922 (0.014) ; 84234 (0.013) ; 64866 (0.011) ; 63772 (0.008) ; 62204 (0.007) ; nlsj76838 (0.007) ; 
0.1380518800061273   T=11,K=3:  112720 (0.036) ; 45996 (0.022) ; 22209 (0.015) ; 72627 (0.015) ; 31236 (0.011) ; 99507 (0.010) ; 102000 (0.010) ; 63845 (0.010) ; nlsj76838 (0.008) ; 8909 (0.008) ; 
0.0923051696755143   T=11,K=4:  22209 (0.014) ; 45996 (0.012) ; 72627 (0.011) ; 58429 (0.011) ; 102000 (0.011) ; 92010 (0.011) ; 8909 (0.010) ; 6339 (0.009) ; 63772 (0.009) ; nlsj11198 (0.008) ; 
0.07729371202322195   T=11,K=5:   (0.026) ; 104421 (0.018) ; 102381 (0.014) ; 75552 (0.012) ; 45996 (0.011) ; 84234 (0.010) ; 83869 (0.006) ; 74735 (0.006) ; 26447 (0.006) ; 86112 (0.005) ; 
0.09774414266695511   T=11,K=6:  45996 (0.018) ; 72627 (0.016) ; 8909 (0.013) ; 70922 (0.013) ; 112720 (0.012) ; 63772 (0.012) ; 62204 (0.012) ; 115887 (0.011) ; 104355 (0.009) ; 68641 (0.009) ; 
0.06597458285883089   T=11,K=7:  112720 (0.021) ; 115887 (0.014) ; 22209 (0.014) ;  (0.013) ; 70910 (0.012) ; nlsj61372 (0.012) ; 64866 (0.009) ; 45996 (0.009) ; 11583 (0.009) ; 73277 (0.009) ; 
0.07965597367463277   T=11,K=8:   (0.014) ; 102000 (0.012) ; 31236 (0.012) ; 112720 (0.012) ; 63772 (0.011) ; 8909 (0.010) ; 34855 (0.009) ; 59794 (0.009) ; 72627 (0.008) ; 110639 (0.007) ; 
0.12059106922749405   T=11,K=9:  31236 (0.035) ; 22209 (0.031) ; 45996 (0.024) ; 112720 (0.022) ; nlsj76838 (0.019) ; 85306 (0.012) ;  (0.011) ; 102000 (0.010) ; 68641 (0.010) ; 49875 (0.009) ; 

Time=12  
0.06669975236681067   T=12,K=0:  112720 (0.031) ; 85306 (0.013) ; 73277 (0.012) ; 48051 (0.012) ; 110598 (0.009) ; 6339 (0.008) ; 72254 (0.007) ; 58429 (0.006) ; 70910 (0.006) ; 110114 (0.005) ; 
0.12673652859587917   T=12,K=1:  8909 (0.018) ; 22209 (0.017) ; 28569 (0.008) ; 15893 (0.006) ; 62204 (0.006) ; 31236 (0.005) ; 48291 (0.005) ; 115887 (0.004) ; 102000 (0.004) ; 260 (0.004) ; 
0.1916410148978043   T=12,K=2:  112720 (0.026) ; 31236 (0.022) ; 72627 (0.022) ; 45996 (0.014) ; 92010 (0.013) ; 64866 (0.013) ; 103922 (0.012) ; 84234 (0.011) ; 102000 (0.009) ; 83718 (0.009) ; 
0.06877725155786146   T=12,K=3:  112720 (0.030) ; 45996 (0.017) ; 99507 (0.013) ; 102000 (0.011) ; 44964 (0.009) ; 31236 (0.009) ; 22209 (0.009) ; 68641 (0.009) ; 72627 (0.008) ; 63845 (0.008) ; 
0.07254926309106681   T=12,K=4:  22209 (0.020) ; 45996 (0.016) ; 72627 (0.016) ; 58429 (0.013) ; 63772 (0.012) ; 102000 (0.012) ; 8909 (0.009) ; 6339 (0.009) ; 41502 (0.008) ; nlsj11198 (0.008) ; 
0.08300513307399966   T=12,K=5:   (0.027) ; 75552 (0.021) ; 102381 (0.011) ; 104421 (0.010) ; 84234 (0.009) ; 26447 (0.008) ; 83869 (0.007) ; 15893 (0.007) ; 85306 (0.007) ; 83718 (0.007) ; 
0.06254032610782241   T=12,K=6:  72627 (0.031) ; 45996 (0.019) ; 112720 (0.018) ; 28569 (0.017) ; 63772 (0.015) ; 104355 (0.012) ; 70922 (0.010) ; 8909 (0.010) ; 62204 (0.010) ; 21902 (0.008) ; 
0.07353072415570508   T=12,K=7:  63772 (0.019) ; 112720 (0.016) ; 64866 (0.011) ; nlsj61372 (0.011) ; 11583 (0.011) ; 73277 (0.010) ;  (0.010) ; 29883 (0.010) ; 115887 (0.009) ; 22209 (0.009) ; 
0.053241055762402636   T=12,K=8:   (0.018) ; 34855 (0.011) ; 102000 (0.010) ; 112720 (0.010) ; 71023 (0.010) ; 75552 (0.009) ; 59794 (0.009) ; 63772 (0.008) ; 31236 (0.008) ; 44964 (0.007) ; 
0.20127895039064803   T=12,K=9:  22209 (0.018) ;  (0.017) ; 45996 (0.016) ; 31236 (0.014) ; nlsj76838 (0.013) ; 102000 (0.012) ; 112720 (0.011) ; 68641 (0.011) ; 85306 (0.011) ; 28588 (0.009) ; 



-----------------------
 kappa_c 4.000000 , kappa_f 10.000000
