473 documents , 1 concepts , 1928 context features (κόσμος) 
kappaF 100.000000, kappaK 2.000000, a0 1.000000, b0 1.000000, K 12, max_docs_per_slice 2000, start -700, end 150, times 9, dT 100, I 10000


map[]

===============  per type  ===============
0.21519425205672382   T=0,K=0:  φανότης (0.020) ; λέγω (0.020) ; εἶπον (0.015) ; πατήρ (0.015) ; εὐθύς (0.014) ; ἴδιος (0.014) ; ταυτός (0.013) ; ἥλιος (0.013) ; ἄνθρωπος (0.012) ; τίθημι (0.012) ; 
0.10228260120080698   T=5,K=4:  πολύς (0.027) ; ὅλος (0.024) ; γῆ (0.024) ; ποιέω (0.016) ; κρείσσων (0.014) ; θαυμάζω (0.012) ; ὁδός (0.011) ; εἶδον (0.011) ; νόμος (0.011) ; πρότερος (0.010) ; 
0.1905880681972033   T=5,K=5:  πόλις (0.021) ; ἔχω (0.016) ; γίγνομαι (0.015) ; φημί (0.014) ; κατασκευάζω (0.014) ; πρότερος (0.014) ; ψυχή (0.013) ; μέγας (0.012) ; ἥλιος (0.012) ; ὁράω (0.011) ; 
0.09427922678387132   T=5,K=6:  γίγνομαι (0.028) ; λαμβάνω (0.026) ; εἴτε (0.022) ; ἔχω (0.016) ; Πλάτων (0.012) ; στέφανος (0.012) ; ἐσθής (0.012) ; βασιλεύω (0.012) ; λόγος (0.012) ; ὀλίγος (0.011) ; 
0.06023965958646879   T=5,K=7:  ἔχω (0.023) ; ἀστήρ (0.022) ; γνώμη (0.021) ; θεός (0.021) ; οὐρανός (0.016) ; βωμός (0.016) ; ὑπηρεσία (0.016) ; παρθένος (0.014) ; πλέως (0.013) ; γῆ (0.013) ; 
0.032254645626689483   T=5,K=8:  κόσμος (0.037) ; θεός (0.031) ; κελεύω (0.029) ; ῥάβδουχος (0.021) ; φημί (0.020) ; τίθημι (0.019) ; σύνθεσις (0.019) ; ἐλεάω (0.019) ; ἀφαιρέω (0.018) ; τόπος (0.017) ; 
0.058368431929654345   T=5,K=9:  νόμος (0.061) ; χρῆμα (0.031) ; ποιέω (0.024) ; ἱδρύω (0.019) ; πολιτεία (0.018) ; ἀπαιτέω (0.017) ; ἔπειτα (0.015) ; φθαρτός (0.013) ; δύναμις (0.012) ; ἄρχω (0.012) ; 
0.08040611867844477   T=5,K=10:  πολύς (0.031) ; σωφροσύνη (0.021) ; χωρέω (0.021) ; οἶδα (0.017) ; λέγω (0.016) ; οἴαξ (0.014) ; πέντε (0.014) ; ναῦς (0.013) ; ποιητής (0.013) ; ἀίω (0.012) ; 
0.1014408170687095   T=5,K=11:  πρότερος (0.030) ; ἄνθρωπος (0.027) ; γίγνομαι (0.025) ; ἄξιος (0.023) ; ἀργύρεος (0.019) ; ὑπερβάλλω (0.018) ; πόλις (0.016) ; προοίμιον (0.015) ; χρύσεος (0.014) ; κοσμέω (0.013) ; 

Time=6  
0.07152554232778684   T=6,K=0:  ἥλιος (0.018) ; λέγω (0.018) ; φανότης (0.016) ; λάπτω (0.014) ; ταυτός (0.014) ; εἶπον (0.013) ; γῆ (0.013) ; εὐθύς (0.013) ; ἄνθρωπος (0.012) ; ἀποφαίνω (0.011) ; 
0.06782600995609091   T=6,K=1:  πρότερος (0.055) ; θεός (0.035) ; γίγνομαι (0.018) ; ἥμερος (0.015) ; ἐκλέγω (0.015) ; πολιτικός (0.014) ; ταυτός (0.012) ; λόγος (0.012) ; ξένος (0.012) ; συγγεννάω (0.011) ; 
0.09105891956475282   T=6,K=2:  κτάομαι (0.024) ; πολέμιος (0.022) ; μετέχω (0.019) ; ποιέω (0.019) ; δέομαι (0.017) ; τόπος (0.017) ; ἅγιος (0.017) ; δύναμις (0.015) ; πλῆθος (0.015) ; καλός (0.014) ; 
0.06167257635062681   T=6,K=3:  Πευκέστης (0.027) ; πολύς (0.026) ; λόγος (0.019) ; ὅσος (0.018) ; πλῆθος (0.016) ; ψυχή (0.015) ; τάλας (0.015) ; δέω (0.014) ; γενεά (0.013) ; χρόνος (0.012) ; 
0.0886155783506928   T=6,K=4:  ὅλος (0.027) ; γῆ (0.026) ; πολύς (0.023) ; ποιέω (0.017) ; κρείσσων (0.013) ; ὄνομα (0.011) ; ὁδός (0.011) ; σιωπή (0.011) ; διαπορέω (0.011) ; θαυμάζω (0.010) ; 
0.15687834586822566   T=6,K=5:  πόλις (0.023) ; ἔχω (0.015) ; φημί (0.014) ; γίγνομαι (0.014) ; ψυχή (0.013) ; χώρα (0.013) ; ὁράω (0.012) ; ἥλιος (0.012) ; κατασκευάζω (0.011) ; μέρος (0.011) ; 
0.13386332249699442   T=6,K=6:  λαμβάνω (0.028) ; γίγνομαι (0.026) ; εἴτε (0.024) ; ἔχω (0.016) ; ἐσθής (0.012) ; λόγος (0.012) ; ἐξωθέω (0.011) ; ἐπιφάνεια (0.011) ; στέφανος (0.011) ; ὀλίγος (0.011) ; 
0.05290149854956689   T=6,K=7:  ἔχω (0.026) ; γνώμη (0.022) ; ἀστήρ (0.019) ; θεός (0.017) ; οὐρανός (0.016) ; ὑπηρεσία (0.015) ; βωμός (0.014) ; λοχαγός (0.014) ; πλέως (0.014) ; γῆ (0.014) ; 
0.03466173495998538   T=6,K=8:  θεός (0.035) ; κόσμος (0.034) ; κελεύω (0.029) ; ῥάβδουχος (0.022) ; φημί (0.020) ; τίθημι (0.019) ; τόπος (0.017) ; ἀφαιρέω (0.017) ; σύνθεσις (0.016) ; ἐλεάω (0.016) ; 
0.07327953175821728   T=6,K=9:  νόμος (0.050) ; ποιέω (0.027) ; χρῆμα (0.027) ; ἀπαιτέω (0.020) ; ἱδρύω (0.020) ; πολιτεία (0.018) ; ἔπειτα (0.017) ; φθαρτός (0.016) ; ἀναλογίζομαι (0.013) ; ἀπόλλυμι (0.012) ; 
0.07654720066062781   T=6,K=10:  πολύς (0.035) ; χωρέω (0.020) ; σωφροσύνη (0.020) ; λέγω (0.017) ; πέντε (0.016) ; οἶδα (0.015) ; ἀίω (0.014) ; ποιητής (0.013) ; ναῦς (0.013) ; οἴαξ (0.012) ; 
0.09116973915643237   T=6,K=11:  ἄνθρωπος (0.027) ; πρότερος (0.025) ; ἄξιος (0.023) ; γίγνομαι (0.022) ; ἀργύρεος (0.019) ; πόλις (0.018) ; ὑπερβάλλω (0.017) ; τιμή (0.016) ; προοίμιον (0.015) ; χρύσεος (0.014) ; 

Time=7  
0.09528840334451968   T=7,K=0:  ἥλιος (0.019) ; λέγω (0.018) ; λάπτω (0.016) ; γῆ (0.016) ; εὐθύς (0.015) ; φανότης (0.015) ; εἶπον (0.015) ; ταυτός (0.014) ; ἀποφαίνω (0.012) ; τίθημι (0.012) ; 
0.08823049266113452   T=7,K=1:  πρότερος (0.056) ; θεός (0.034) ; ἥμερος (0.018) ; γίγνομαι (0.017) ; πολιτικός (0.015) ; λόγος (0.014) ; ἐκλέγω (0.014) ; πολύς (0.011) ; ἡγέομαι (0.011) ; ταυτός (0.011) ; 
0.04732574680773133   T=7,K=2:  πολέμιος (0.023) ; κτάομαι (0.022) ; μετέχω (0.021) ; πλῆθος (0.020) ; ποιέω (0.019) ; ἅγιος (0.018) ; δέομαι (0.016) ; τόπος (0.015) ; καλός (0.015) ; δύναμις (0.014) ; 
0.051231715982426373   T=7,K=3:  Πευκέστης (0.025) ; πολύς (0.024) ; ψυχή (0.018) ; ὅσος (0.016) ; τάλας (0.016) ; λόγος (0.016) ; δέω (0.016) ; γενεά (0.014) ; πλῆθος (0.014) ; συναποτελέω (0.012) ; 
0.12118467009794756   T=7,K=4:  γῆ (0.028) ; ὅλος (0.024) ; πολύς (0.022) ; ποιέω (0.019) ; κρείσσων (0.012) ; θαυμάζω (0.012) ; θεός (0.011) ; εἶδον (0.011) ; διαπορέω (0.011) ; πρότερος (0.011) ; 
0.14659630541939708   T=7,K=5:  πόλις (0.024) ; φημί (0.019) ; ἔχω (0.016) ; γίγνομαι (0.015) ; ἥλιος (0.012) ; χώρα (0.012) ; βασιλικός (0.012) ; πρότερος (0.012) ; ψυχή (0.011) ; κατασκευάζω (0.011) ; 
0.11765519801694374   T=7,K=6:  λαμβάνω (0.028) ; γίγνομαι (0.023) ; εἴτε (0.023) ; ἔχω (0.018) ; φημί (0.012) ; ἐπιφάνεια (0.012) ; ἐσθής (0.012) ; λόγος (0.011) ; ἐξωθέω (0.011) ; Πλάτων (0.011) ; 
0.0902066349125179   T=7,K=7:  ἔχω (0.029) ; γνώμη (0.021) ; ἀστήρ (0.018) ; θεός (0.017) ; οὐρανός (0.015) ; λοχαγός (0.015) ; δειπνέω (0.014) ; πλέως (0.014) ; ὑπηρεσία (0.013) ; βωμός (0.013) ; 
0.052373232411398185   T=7,K=8:  κόσμος (0.041) ; θεός (0.034) ; κελεύω (0.032) ; ῥάβδουχος (0.021) ; ἐλεάω (0.019) ; φημί (0.019) ; τίθημι (0.019) ; ἁμαρτία (0.017) ; τόπος (0.017) ; κοσμέω (0.016) ; 
0.07324163903374092   T=7,K=9:  νόμος (0.046) ; ποιέω (0.028) ; ἀπαιτέω (0.021) ; χρῆμα (0.021) ; ἱδρύω (0.020) ; ἔπειτα (0.018) ; πολιτεία (0.018) ; φθαρτός (0.016) ; ἀναλογίζομαι (0.014) ; ἄρχω (0.013) ; 
0.05570735591508016   T=7,K=10:  πολύς (0.041) ; χωρέω (0.018) ; σωφροσύνη (0.017) ; λέγω (0.017) ; ποιητής (0.017) ; ἀίω (0.016) ; πέντε (0.015) ; οἶδα (0.014) ; ναῦς (0.013) ; συμβουλεύω (0.012) ; 
0.06095860539716248   T=7,K=11:  ἄνθρωπος (0.029) ; πρότερος (0.026) ; ἄξιος (0.024) ; ἀργύρεος (0.017) ; προοίμιον (0.017) ; γίγνομαι (0.016) ; ὑπερβάλλω (0.015) ; κοσμέω (0.015) ; πόλις (0.015) ; τιμή (0.014) ; 

Time=8  
0.09412906363651925   T=8,K=0:  ἥλιος (0.019) ; φανότης (0.018) ; γῆ (0.017) ; λάπτω (0.016) ; λέγω (0.016) ; εὐθύς (0.014) ; εἶπον (0.014) ; ταυτός (0.013) ; τίθημι (0.013) ; ἀποφαίνω (0.012) ; 
0.056241010711429944   T=8,K=1:  πρότερος (0.051) ; θεός (0.031) ; ἥμερος (0.019) ; γίγνομαι (0.015) ; πολιτικός (0.015) ; λόγος (0.014) ; ἐκλέγω (0.013) ; ἡγέομαι (0.012) ; φαίνω (0.012) ; ταυτός (0.012) ; 
0.030474545014348004   T=8,K=2:  πολέμιος (0.024) ; μετέχω (0.022) ; κτάομαι (0.021) ; ποιέω (0.018) ; πλῆθος (0.017) ; δύναμις (0.016) ; ἅγιος (0.016) ; δέομαι (0.016) ; καλός (0.015) ; ἱππαρχέω (0.015) ; 
0.0520548421677656   T=8,K=3:  πολύς (0.026) ; Πευκέστης (0.024) ; ψυχή (0.019) ; ὅσος (0.019) ; τάλας (0.016) ; δέω (0.015) ; γενεά (0.015) ; συναποτελέω (0.015) ; λόγος (0.014) ; φαίνω (0.014) ; 
0.07891669991146345   T=8,K=4:  γῆ (0.027) ; πολύς (0.026) ; ὅλος (0.023) ; ποιέω (0.015) ; διαπορέω (0.012) ; πρότερος (0.012) ; θαυμάζω (0.012) ; ἴδιος (0.011) ; κρείσσων (0.011) ; εἶδον (0.011) ; 
0.2422789150933794   T=8,K=5:  πόλις (0.026) ; ἔχω (0.020) ; φημί (0.020) ; γίγνομαι (0.016) ; ψυχή (0.014) ; κατασκευάζω (0.012) ; χώρα (0.012) ; ὁράω (0.012) ; ἥλιος (0.012) ; βασιλικός (0.012) ; 
0.05793428597855103   T=8,K=6:  λαμβάνω (0.024) ; εἴτε (0.020) ; γίγνομαι (0.019) ; ἔχω (0.016) ; ἐπιφάνεια (0.013) ; φημί (0.012) ; ἐσθής (0.012) ; ἐξωθέω (0.011) ; Πλάτων (0.011) ; σῶμα (0.011) ; 
0.10884212941645718   T=8,K=7:  ἔχω (0.031) ; γνώμη (0.023) ; ἀστήρ (0.020) ; οὐρανός (0.015) ; λοχαγός (0.014) ; δειπνέω (0.014) ; θεός (0.014) ; ὑπηρεσία (0.013) ; γῆ (0.013) ; πλέως (0.013) ; 
0.04108648342929837   T=8,K=8:  κόσμος (0.040) ; θεός (0.034) ; κελεύω (0.030) ; τίθημι (0.020) ; δέησις (0.019) ; φημί (0.018) ; ῥάβδουχος (0.018) ; ἁμαρτία (0.017) ; ἐλεάω (0.017) ; προχόω (0.017) ; 
0.10485116665905368   T=8,K=9:  νόμος (0.047) ; ποιέω (0.031) ; χρῆμα (0.025) ; ἀπαιτέω (0.023) ; πολιτεία (0.021) ; ἔπειτα (0.018) ; ἱδρύω (0.017) ; φθαρτός (0.016) ; λόγος (0.014) ; ἄρχω (0.013) ; 
0.05926075144826662   T=8,K=10:  πολύς (0.037) ; λέγω (0.021) ; χωρέω (0.019) ; σωφροσύνη (0.017) ; ἀίω (0.016) ; ποιητής (0.016) ; πέντε (0.014) ; ναῦς (0.013) ; συμβουλεύω (0.012) ; οἶδα (0.011) ; 
0.07393010653346758   T=8,K=11:  πρότερος (0.025) ; ἄνθρωπος (0.025) ; ἄξιος (0.019) ; ἀργύρεος (0.019) ; προοίμιον (0.017) ; γίγνομαι (0.016) ; ὑπερβάλλω (0.016) ; πόλις (0.015) ; τιμή (0.015) ; κοσμέω (0.015) ; 



-----------------------
 kappa_c 8.572642 , kappa_f 100.000000
