2299 documents , 1 concepts , 4569 context features (86219) 
kappaF 10.000000, kappaK 4.000000, a0 7.000000, b0 3.000000, K 10, max_docs_per_slice 2000, start -800, end 400, times 13, dT 100, I 3


map[]

===============  per type  ===============
0.0815443724956394   T=0,K=0:  2764 (0.002) ; 42713 (0.001) ; 54345 (0.001) ; 19017 (0.001) ; 12621 (0.001) ; 76703 (0.001) ; nlsj4392 (0.001) ; 44534 (0.001) ; 18714 (0.001) ; 16658 (0.001) ; 
0.11883855352185499   T=7,K=2:  45996 (0.021) ;  (0.018) ; 22209 (0.018) ; 48291 (0.016) ; 90504 (0.016) ; 86219 (0.014) ; 15893 (0.013) ; 62204 (0.012) ; 104429 (0.011) ; 85306 (0.011) ; 
0.08661967706241665   T=7,K=3:   (0.035) ; 45996 (0.016) ; 42214 (0.016) ; 85306 (0.016) ; 84234 (0.015) ; 22209 (0.015) ; 8665 (0.015) ; 260 (0.013) ; 84494 (0.012) ; 28002 (0.010) ; 
0.11701266143858666   T=7,K=4:   (0.024) ; 45996 (0.023) ; 27847 (0.020) ; 90504 (0.020) ; 86219 (0.019) ; 84234 (0.014) ; 42214 (0.014) ; 85306 (0.012) ; 33819 (0.011) ; 62204 (0.011) ; 
0.07804189992513305   T=7,K=5:  84234 (0.021) ; 62204 (0.017) ;  (0.016) ; 19546 (0.015) ; 85306 (0.012) ; 42214 (0.011) ; 22209 (0.011) ; 104429 (0.010) ; 65552 (0.010) ; 90504 (0.010) ; 
0.09019745885372858   T=7,K=6:  62204 (0.080) ; 86219 (0.025) ; 65552 (0.020) ; 72627 (0.019) ; 11583 (0.017) ; 84494 (0.016) ; 45996 (0.015) ; 58429 (0.015) ; 8909 (0.014) ; 34855 (0.014) ; 
0.08989076633668118   T=7,K=7:  15893 (0.021) ; 62204 (0.017) ; 11583 (0.016) ;  (0.016) ; 23726 (0.015) ; 48291 (0.015) ; 84494 (0.015) ; 65552 (0.015) ; 24292 (0.014) ; 90504 (0.013) ; 
0.11532059979916946   T=7,K=8:  84434 (0.026) ; 84234 (0.024) ; 85306 (0.023) ; 45996 (0.018) ; 22209 (0.017) ;  (0.015) ; 63772 (0.014) ; 15893 (0.012) ; 11583 (0.012) ; 62204 (0.012) ; 
0.07271752461005483   T=7,K=9:  22209 (0.029) ; 84494 (0.019) ;  (0.016) ; 42214 (0.015) ; 27847 (0.014) ; 79223 (0.011) ; 20621 (0.011) ; 85306 (0.010) ; 86219 (0.009) ; 65552 (0.008) ; 

Time=8  
0.11153178751870671   T=8,K=0:   (0.048) ; 85306 (0.041) ; 45996 (0.030) ; 26886 (0.021) ; 86219 (0.020) ; 63772 (0.014) ; 61791 (0.014) ; 8909 (0.012) ; 84494 (0.012) ; 62204 (0.010) ; 
0.1266741013483782   T=8,K=1:  85306 (0.039) ; 22209 (0.038) ; 62204 (0.036) ;  (0.023) ; 84234 (0.023) ; 68641 (0.020) ; 84494 (0.016) ; 45996 (0.011) ; 116416 (0.011) ; 90504 (0.010) ; 
0.07753513378511023   T=8,K=2:  45996 (0.049) ; 22209 (0.031) ; 90504 (0.028) ; 20621 (0.021) ;  (0.020) ; 85306 (0.017) ; 84234 (0.015) ; 104429 (0.015) ; 86219 (0.014) ; nlsj56179 (0.013) ; 
0.09239674576248408   T=8,K=3:   (0.041) ; 45996 (0.030) ; 85306 (0.025) ; 84234 (0.022) ; 62204 (0.016) ; 19546 (0.016) ; 11583 (0.015) ; 43309 (0.015) ; 8665 (0.015) ; 58429 (0.014) ; 
0.09345308147345786   T=8,K=4:  42214 (0.032) ; 85306 (0.031) ; 45996 (0.029) ; 62204 (0.022) ; 110639 (0.021) ; 11583 (0.020) ; 86219 (0.018) ;  (0.018) ; 84234 (0.016) ; 22209 (0.016) ; 
0.08983980301003724   T=8,K=5:  65552 (0.034) ; 22209 (0.032) ;  (0.022) ; 62204 (0.020) ; 85306 (0.019) ; 84494 (0.019) ; 86219 (0.016) ; 42214 (0.016) ; 63772 (0.014) ; 19546 (0.011) ; 
0.08910298127622034   T=8,K=6:  62204 (0.024) ; 45996 (0.023) ; 84494 (0.023) ; 85306 (0.022) ; 8909 (0.018) ; 86219 (0.018) ; 58429 (0.017) ; 65552 (0.014) ; 22502 (0.013) ; 31161 (0.009) ; 
0.11305221676825906   T=8,K=7:   (0.049) ; 22209 (0.038) ; 42214 (0.021) ; 90504 (0.020) ; 85306 (0.019) ; 84494 (0.016) ; 48291 (0.016) ; 31161 (0.016) ; 34855 (0.016) ; 62204 (0.012) ; 
0.12111672765476118   T=8,K=8:  85306 (0.069) ; 45996 (0.048) ; 22209 (0.031) ; 84234 (0.025) ; 27847 (0.024) ; 31161 (0.018) ; 15893 (0.018) ; 72254 (0.015) ; 63772 (0.015) ;  (0.015) ; 
0.08529742140258519   T=8,K=9:   (0.038) ; 22209 (0.036) ; 65552 (0.034) ; 85306 (0.030) ; 84494 (0.013) ; 26886 (0.012) ; 79223 (0.011) ; 42214 (0.011) ; 114548 (0.010) ; 43206 (0.010) ; 

Time=9  
0.09789344932855591   T=9,K=0:  86219 (0.041) ; 43309 (0.031) ; 45996 (0.026) ;  (0.024) ; 26886 (0.019) ; 85306 (0.016) ; 68641 (0.015) ; 114615 (0.014) ; 84494 (0.011) ; 75552 (0.010) ; 
0.09967419966699324   T=9,K=1:   (0.030) ; 45996 (0.027) ; 22209 (0.026) ; 86219 (0.025) ; 68641 (0.017) ; 84234 (0.016) ; 85306 (0.015) ; nlsj61372 (0.014) ; 90504 (0.012) ; 42214 (0.008) ; 
0.09532441246617979   T=9,K=2:   (0.055) ; 86219 (0.021) ; 84494 (0.021) ; 90504 (0.016) ; 22209 (0.015) ; 85306 (0.014) ; 64866 (0.012) ; 62204 (0.012) ; 2654 (0.011) ; 20621 (0.010) ; 
0.10487859387760025   T=9,K=3:   (0.039) ; 66173 (0.026) ; 85306 (0.025) ; 19546 (0.022) ; 42214 (0.021) ; 65552 (0.017) ; 68641 (0.014) ; 43309 (0.013) ; 110639 (0.013) ; 86219 (0.012) ; 
0.11288976210795232   T=9,K=4:  62204 (0.034) ; 84234 (0.034) ; 85306 (0.033) ;  (0.022) ; 22209 (0.021) ; 45996 (0.021) ; 31161 (0.017) ; 86219 (0.014) ; 63772 (0.014) ; 65552 (0.011) ; 
0.10792235771279003   T=9,K=5:  62204 (0.043) ;  (0.031) ; 75552 (0.019) ; 22209 (0.019) ; 65552 (0.017) ; 84494 (0.013) ; 63772 (0.013) ; 8665 (0.013) ; 85306 (0.011) ; 31161 (0.010) ; 
0.12987433073437457   T=9,K=6:  64866 (0.018) ; 86219 (0.017) ; 45996 (0.013) ; 8909 (0.012) ; 85306 (0.012) ; 90504 (0.011) ; 31161 (0.009) ; 65552 (0.008) ; 86112 (0.008) ; nlsj32160 (0.007) ; 
0.09973962091204261   T=9,K=7:  85306 (0.037) ; 22209 (0.029) ; 75552 (0.023) ; 84494 (0.017) ;  (0.014) ; 43309 (0.013) ; 46646 (0.013) ; 86219 (0.013) ; 52048 (0.009) ; 62204 (0.009) ; 
0.06778876024460724   T=9,K=8:  45996 (0.034) ; 27847 (0.033) ; 22209 (0.031) ; 85306 (0.021) ;  (0.015) ; 84234 (0.011) ; 114553 (0.011) ; 15893 (0.011) ; 63772 (0.011) ; 43206 (0.010) ; 
0.08401451294890404   T=9,K=9:   (0.033) ; 22209 (0.030) ; 68641 (0.025) ; 8665 (0.023) ; 85306 (0.016) ; 86219 (0.015) ; 65552 (0.013) ; 42214 (0.012) ; 26886 (0.012) ; 84234 (0.010) ; 

Time=10  
0.10259249714489656   T=10,K=0:  86219 (0.067) ; 75552 (0.033) ; 85306 (0.027) ; 62204 (0.018) ;  (0.013) ; 43309 (0.009) ; 22209 (0.009) ; 84494 (0.007) ; 56496 (0.006) ; 68641 (0.006) ; 
0.14023516375820722   T=10,K=1:  43206 (0.015) ; 22209 (0.013) ;  (0.011) ; 27847 (0.011) ; 22502 (0.011) ; 45996 (0.009) ; 90504 (0.008) ; 97121 (0.008) ; 86219 (0.007) ; nlsj11198 (0.006) ; 
0.10071175866651208   T=10,K=2:  75552 (0.029) ;  (0.026) ; 85306 (0.016) ; 62204 (0.014) ; 43309 (0.011) ; 90504 (0.011) ; 48291 (0.009) ; 114753 (0.009) ; 86219 (0.009) ; 22209 (0.008) ; 
0.0924721048413128   T=10,K=3:   (0.046) ; 52332 (0.021) ; 68641 (0.017) ; 43309 (0.016) ; 19546 (0.016) ; 22209 (0.008) ; 8909 (0.008) ; 28569 (0.008) ; 66173 (0.007) ; 26447 (0.007) ; 
0.08562865698461543   T=10,K=4:   (0.028) ; 85306 (0.025) ; 45996 (0.020) ; 62204 (0.020) ; 65552 (0.016) ; 22209 (0.012) ; 80043 (0.007) ; 46613 (0.007) ; 31161 (0.006) ; 43309 (0.006) ; 
0.11286629969582013   T=10,K=5:  110639 (0.022) ; 65552 (0.014) ;  (0.013) ; 68641 (0.011) ; 62204 (0.011) ; 84234 (0.011) ; 80140 (0.011) ; 104429 (0.010) ; 105829 (0.010) ; 90504 (0.009) ; 
0.07839836835516728   T=10,K=6:  86219 (0.035) ; 64866 (0.033) ; 90504 (0.012) ; 63772 (0.010) ; 8909 (0.009) ; 45996 (0.006) ; 8665 (0.005) ; 31161 (0.005) ; 20621 (0.005) ; 84234 (0.005) ; 
0.1128787673767632   T=10,K=7:  85306 (0.012) ; 43309 (0.012) ; 75552 (0.008) ; 22209 (0.008) ; 95661 (0.008) ; 46646 (0.008) ;  (0.007) ; 84494 (0.007) ; nlsj76838 (0.006) ; 34855 (0.006) ; 
0.10388426735581967   T=10,K=8:  27847 (0.036) ; 22209 (0.018) ; 85306 (0.010) ; 45996 (0.010) ; 86219 (0.010) ; 43206 (0.009) ;  (0.008) ; 63772 (0.006) ; 60003 (0.006) ; 52332 (0.006) ; 
0.07033211582088561   T=10,K=9:   (0.033) ; 45996 (0.028) ; 22209 (0.024) ; 68641 (0.018) ; 63772 (0.012) ; 8665 (0.008) ; 43206 (0.007) ; 85306 (0.006) ; 102000 (0.006) ; 26886 (0.006) ; 

Time=11  
0.14536252677771477   T=11,K=0:  86219 (0.020) ; 62204 (0.018) ; 75552 (0.014) ; 85306 (0.012) ;  (0.008) ; 43309 (0.008) ; 56496 (0.007) ; 51849 (0.007) ; 71308 (0.007) ; 15893 (0.006) ; 
0.0890251857215898   T=11,K=1:  90504 (0.012) ; 27847 (0.012) ; 97121 (0.009) ; 20621 (0.008) ; 43206 (0.008) ; 22209 (0.008) ; 42827 (0.007) ; 22502 (0.007) ; nlsj11198 (0.006) ; 42214 (0.006) ; 
0.06013368627476028   T=11,K=2:  75552 (0.029) ;  (0.022) ; 62204 (0.010) ; 84494 (0.009) ; 114753 (0.009) ; 85306 (0.008) ; 110598 (0.006) ; 90504 (0.006) ; 48291 (0.006) ; 86219 (0.006) ; 
0.11721515320458524   T=11,K=3:   (0.027) ; 52332 (0.017) ; 43309 (0.015) ; 26447 (0.010) ; 68641 (0.010) ; 28569 (0.008) ; 8909 (0.008) ; 22209 (0.007) ; 19546 (0.007) ; 49415 (0.006) ; 
0.17750909023497896   T=11,K=4:   (0.013) ; 45996 (0.012) ; 62204 (0.012) ; 65552 (0.009) ; 110114 (0.008) ; 85306 (0.008) ; 22209 (0.007) ; 110598 (0.007) ; 43309 (0.007) ; 73742 (0.006) ; 
0.09626012484519539   T=11,K=5:  65552 (0.012) ; 80140 (0.010) ; 90504 (0.010) ; 104429 (0.010) ; 110639 (0.009) ; 48291 (0.009) ; 13096 (0.008) ; 105829 (0.008) ; 62204 (0.007) ; 66342 (0.007) ; 
0.05977473941046008   T=11,K=6:  64866 (0.029) ; 86219 (0.016) ; 90504 (0.016) ; 75552 (0.010) ; 20621 (0.008) ; 8665 (0.006) ; 31161 (0.005) ; 84234 (0.005) ; 63772 (0.004) ; 26447 (0.004) ; 
0.07663863605797239   T=11,K=7:  43309 (0.010) ; 46646 (0.008) ; nlsj71743 (0.005) ; nlsj76838 (0.005) ; 62204 (0.005) ; 95661 (0.005) ; 52048 (0.005) ; 84494 (0.005) ; 112720 (0.005) ; 85306 (0.005) ; 
0.06727330841357815   T=11,K=8:  27847 (0.021) ; 22209 (0.013) ; 86219 (0.010) ; 85306 (0.007) ; 62204 (0.006) ; 83665 (0.006) ; 43206 (0.006) ; 45996 (0.006) ; 114553 (0.005) ; 25120 (0.005) ; 
0.110807549059165   T=11,K=9:   (0.027) ; 45996 (0.018) ; 43206 (0.010) ; 68641 (0.010) ; 63772 (0.010) ; 75152 (0.009) ; 22209 (0.009) ; 22502 (0.009) ; 102000 (0.006) ; 86184 (0.004) ; 

Time=12  
0.12133192101261396   T=12,K=0:  86219 (0.027) ; 75552 (0.016) ; 85306 (0.013) ;  (0.012) ; 62204 (0.011) ; 51849 (0.010) ; 15893 (0.008) ; 43309 (0.007) ; 63772 (0.007) ; 71308 (0.006) ; 
0.12899409490270194   T=12,K=1:  42827 (0.013) ; 90504 (0.012) ; 42214 (0.009) ; 27847 (0.008) ; 22502 (0.007) ; nlsj59172 (0.007) ; 97121 (0.006) ; 22209 (0.006) ; 48291 (0.006) ; 43206 (0.006) ; 
0.020421186922180482   T=12,K=2:  75552 (0.026) ;  (0.013) ; 85306 (0.009) ; 114753 (0.009) ; 63845 (0.008) ; 41416 (0.008) ; 22209 (0.008) ; 62204 (0.006) ; 90504 (0.006) ; 86219 (0.006) ; 
0.05499582733817643   T=12,K=3:   (0.037) ; 43309 (0.018) ; 52332 (0.017) ; 68641 (0.009) ; 63772 (0.009) ; 26447 (0.008) ; 49415 (0.007) ; 15133 (0.007) ; 28569 (0.006) ; 22209 (0.006) ; 
0.08120816411415513   T=12,K=4:  62204 (0.017) ; 65552 (0.013) ; 45996 (0.010) ; 43309 (0.009) ; 8909 (0.009) ; 22209 (0.008) ;  (0.007) ; 73742 (0.007) ; 110114 (0.007) ; 110598 (0.006) ; 
0.15469413170475618   T=12,K=5:  110639 (0.014) ; 90504 (0.012) ;  (0.011) ; 65552 (0.011) ; 13096 (0.010) ; 104429 (0.009) ; 66342 (0.007) ; 80140 (0.007) ; 105829 (0.007) ; 62204 (0.006) ; 
0.04219265686136288   T=12,K=6:  64866 (0.031) ; 90504 (0.021) ; 86219 (0.018) ; 20621 (0.014) ; 75552 (0.011) ; 8665 (0.005) ; 31161 (0.005) ; 84234 (0.005) ; 63772 (0.004) ; 114432 (0.004) ; 
0.13894386785319252   T=12,K=7:  17154 (0.007) ; 43309 (0.006) ; 34855 (0.005) ; nlsj76838 (0.005) ; 84494 (0.005) ; 84511 (0.005) ; 46646 (0.005) ; 26886 (0.005) ; 52048 (0.005) ; 95100 (0.005) ; 
0.0919440806134227   T=12,K=8:  27847 (0.020) ; 22209 (0.018) ; 62204 (0.010) ; 85306 (0.009) ;  (0.008) ; 86219 (0.008) ; 83665 (0.006) ; 43206 (0.006) ; 60003 (0.006) ; 114553 (0.006) ; 
0.1652740686774378   T=12,K=9:   (0.022) ; 45996 (0.016) ; 43206 (0.015) ; 68641 (0.011) ; 75152 (0.011) ; 22502 (0.010) ; 22209 (0.009) ; 63772 (0.007) ; 116416 (0.006) ; 42214 (0.005) ; 



-----------------------
 kappa_c 4.000000 , kappa_f 10.000000
