1606 documents , 1 concepts , 2924 context features (51148) 
kappaF 10.000000, kappaK 4.000000, a0 7.000000, b0 3.000000, K 10, max_docs_per_slice 2000, start -800, end 400, times 13, dT 100, I 1000


map[]

===============  per type  ===============
0.007549111327587865   T=0,K=0:  52332 (0.017) ; 43206 (0.016) ; 84494 (0.015) ; 106094 (0.013) ;  (0.013) ; 46249 (0.013) ; 15047 (0.010) ; 90504 (0.009) ; 85306 (0.009) ; 26886 (0.009) ; 
0.028919406948332147   T=7,K=1:  24292 (0.044) ; 85306 (0.034) ; 26886 (0.032) ; 15893 (0.031) ; 33426 (0.018) ; 51148 (0.017) ; 84410 (0.016) ; 63772 (0.016) ; 90504 (0.015) ; 110745 (0.013) ; 
0.20096130045092653   T=7,K=2:  45996 (0.023) ; 84234 (0.016) ;  (0.016) ; 106974 (0.012) ; 48291 (0.010) ; 73672 (0.009) ; 26447 (0.009) ; 1093 (0.009) ; 28569 (0.009) ; 104421 (0.009) ; 
0.07857215053682164   T=7,K=3:  83774 (0.030) ; 15047 (0.025) ; 9070 (0.021) ; 51148 (0.019) ;  (0.016) ; 42214 (0.013) ; 45996 (0.011) ; 66295 (0.010) ; 22209 (0.009) ; 66342 (0.009) ; 
0.09966191703287385   T=7,K=4:  51148 (0.029) ; 61791 (0.022) ; 33057 (0.020) ; 50917 (0.016) ; nlsj65911 (0.015) ; 60646 (0.015) ; 25916 (0.014) ; 31607 (0.013) ; 72627 (0.012) ; 104655 (0.012) ; 
0.08156938332554177   T=7,K=5:  45996 (0.034) ; 83732 (0.031) ; 51148 (0.024) ; 23129 (0.021) ; 31607 (0.019) ; 31236 (0.018) ; 109336 (0.015) ; 63845 (0.015) ; 6933 (0.011) ; 68641 (0.009) ; 
0.052541250373587894   T=7,K=6:  51148 (0.024) ; 98417 (0.024) ; 45996 (0.024) ; 16765 (0.021) ; 65552 (0.020) ;  (0.019) ; 92378 (0.015) ; 27438 (0.014) ; 15893 (0.012) ; 31236 (0.012) ; 
0.12302906874208404   T=7,K=7:  51148 (0.061) ; 104421 (0.031) ; 83774 (0.028) ; 84234 (0.022) ; 65565 (0.019) ;  (0.018) ; 75552 (0.017) ; 61791 (0.014) ; 45996 (0.014) ; 50917 (0.012) ; 
0.04625258381149588   T=7,K=8:  51148 (0.054) ; 66494 (0.036) ; 15345 (0.023) ; 81343 (0.021) ; 104891 (0.020) ; 28592 (0.019) ; 75005 (0.018) ; 100693 (0.018) ; 78351 (0.018) ; 103341 (0.017) ; 
0.01647571084980041   T=7,K=9:  66494 (0.038) ; 15345 (0.034) ; 103341 (0.034) ; 66342 (0.029) ; 104138 (0.028) ; 74934 (0.027) ; 65552 (0.026) ; 110012 (0.023) ; 96560 (0.021) ; 103298 (0.017) ; 

Time=8  
0.10478559337234072   T=8,K=0:  85306 (0.016) ; 346 (0.013) ; 43206 (0.011) ; 114753 (0.011) ; 33426 (0.011) ; nlsj71743 (0.009) ; 26886 (0.009) ;  (0.009) ; 57460 (0.009) ; 84234 (0.008) ; 
0.029143944658446535   T=8,K=1:  26886 (0.045) ; 85306 (0.036) ; 24292 (0.026) ; 15893 (0.026) ; 51148 (0.024) ; 33426 (0.017) ; 51849 (0.015) ; 63772 (0.015) ; 51182 (0.014) ; 90504 (0.014) ; 
0.08768549203911218   T=8,K=2:  45996 (0.020) ; 84234 (0.016) ;  (0.010) ; 31562 (0.010) ; 31236 (0.010) ; 104421 (0.010) ; 1093 (0.010) ; 106974 (0.009) ; 26447 (0.008) ; 48291 (0.008) ; 
0.26455643195291195   T=8,K=3:  9070 (0.019) ; 42214 (0.014) ;  (0.013) ; 51148 (0.012) ; 83774 (0.011) ; 22209 (0.009) ; 15047 (0.009) ; 46646 (0.009) ; 45996 (0.008) ; 66342 (0.008) ; 
0.11996384285168935   T=8,K=4:  51148 (0.029) ; nlsj65911 (0.020) ; 61791 (0.018) ; 72627 (0.013) ; 65552 (0.013) ; 60646 (0.013) ; 83756 (0.012) ; 50917 (0.012) ; 39363 (0.012) ; 84539 (0.011) ; 
0.05619660071077101   T=8,K=5:  45996 (0.029) ; 83732 (0.028) ; 51148 (0.024) ; 31236 (0.017) ; 23129 (0.017) ; 63845 (0.014) ; 109336 (0.013) ; 84234 (0.012) ; 31607 (0.010) ;  (0.008) ; 
0.16033622112320067   T=8,K=6:  51148 (0.026) ; 45996 (0.022) ; 16765 (0.019) ;  (0.018) ; 65552 (0.013) ; 92378 (0.013) ; 15893 (0.013) ; 98417 (0.013) ; 16051 (0.011) ; 72627 (0.011) ; 
0.05841551249843928   T=8,K=7:  51148 (0.029) ; 104421 (0.025) ;  (0.024) ; 83774 (0.023) ; 84234 (0.020) ; 50917 (0.018) ; 65565 (0.016) ; 45996 (0.016) ; 22209 (0.015) ; 75552 (0.014) ; 
0.0332845570090141   T=8,K=8:  66494 (0.062) ;  (0.024) ; 78351 (0.024) ; 81343 (0.023) ; 51148 (0.021) ; 15345 (0.021) ; 57039 (0.021) ; 31607 (0.020) ; 84234 (0.019) ; 39363 (0.019) ; 
0.08563180378407426   T=8,K=9:  66342 (0.027) ; 15345 (0.025) ; 96560 (0.025) ; 104138 (0.023) ; 66494 (0.023) ; 83030 (0.021) ; 74934 (0.020) ; 103341 (0.019) ; 65552 (0.019) ; 24436 (0.018) ; 

Time=9  
0.19488669686456997   T=9,K=0:  33426 (0.013) ; 22209 (0.012) ; 85306 (0.012) ; nlsj71743 (0.011) ; 84494 (0.010) ; 346 (0.009) ; 43206 (0.009) ; 26886 (0.009) ; 102090 (0.008) ;  (0.008) ; 
0.09366061716767052   T=9,K=1:  24292 (0.029) ; 15893 (0.028) ; 26886 (0.024) ; 51148 (0.023) ; 63772 (0.021) ; 85306 (0.019) ; 51849 (0.017) ; 51182 (0.015) ; 89960 (0.014) ; 90504 (0.013) ; 
0.145790518349306   T=9,K=2:  31236 (0.015) ; 45996 (0.014) ; 26447 (0.013) ; 84234 (0.012) ;  (0.010) ; 104421 (0.010) ; 48291 (0.009) ; 1093 (0.009) ; 11583 (0.008) ; 28569 (0.008) ; 
0.1913932566243053   T=9,K=3:  9070 (0.016) ;  (0.012) ; 46646 (0.010) ; 66295 (0.009) ; 42214 (0.009) ; 22209 (0.009) ; 84422 (0.009) ; 51148 (0.008) ; 84234 (0.008) ; 114005 (0.008) ; 
0.021227146491403944   T=9,K=4:  nlsj65911 (0.021) ; 51148 (0.019) ; 61791 (0.018) ; 31607 (0.017) ; 45996 (0.016) ; 63772 (0.014) ; 60646 (0.013) ; 72627 (0.013) ; 1564 (0.013) ; 116416 (0.012) ; 
0.12794620618614436   T=9,K=5:  83732 (0.020) ; 45996 (0.018) ; 23129 (0.016) ; 51148 (0.015) ; 25916 (0.011) ; 63845 (0.011) ; 22209 (0.011) ; 31607 (0.011) ; 31236 (0.009) ;  (0.009) ; 
0.09297236600561713   T=9,K=6:  45996 (0.022) ; 72627 (0.018) ; 92378 (0.015) ;  (0.014) ; 65552 (0.014) ; 98417 (0.014) ; 23726 (0.013) ; 22209 (0.013) ; 51148 (0.012) ; 31236 (0.011) ; 
0.09253003811390129   T=9,K=7:   (0.032) ; 51148 (0.022) ; 104421 (0.019) ; 83774 (0.018) ; 65565 (0.016) ; 75552 (0.015) ; 45996 (0.014) ; 22209 (0.013) ; 50917 (0.013) ; 84234 (0.013) ; 
0.017058674508521623   T=9,K=8:  66494 (0.056) ;  (0.030) ; 28592 (0.029) ; 15345 (0.025) ; 84234 (0.024) ; 81343 (0.023) ; 52530 (0.022) ; 103341 (0.021) ; 62204 (0.020) ; 104891 (0.019) ; 
0.022534479688559737   T=9,K=9:  65552 (0.029) ; 15345 (0.027) ; 66342 (0.023) ; 66494 (0.022) ; 104138 (0.022) ; 103341 (0.020) ; 83030 (0.019) ;  (0.019) ; 96560 (0.018) ; 103298 (0.016) ; 

Time=10  
0.1648749720888234   T=10,K=0:  85306 (0.013) ; 22209 (0.012) ; 84494 (0.012) ;  (0.012) ; 65552 (0.011) ; 33426 (0.010) ; 43206 (0.010) ; 103012 (0.010) ; 114753 (0.009) ; nlsj71743 (0.009) ; 
0.07060526131728258   T=10,K=1:  24292 (0.030) ; 51148 (0.026) ; 15893 (0.025) ; 51182 (0.024) ; 63772 (0.021) ; 85306 (0.021) ; 26886 (0.019) ; 84234 (0.016) ; nlsj65911 (0.015) ; 51849 (0.013) ; 
0.18683213699398166   T=10,K=2:  31236 (0.017) ; 48291 (0.014) ; 114753 (0.012) ; 11583 (0.011) ; 45996 (0.011) ; 104421 (0.010) ;  (0.010) ; 79484 (0.009) ; 106974 (0.009) ; nlsj76838 (0.008) ; 
0.11192931245843321   T=10,K=3:  9070 (0.019) ; 46646 (0.014) ; 66295 (0.010) ; 110114 (0.010) ; 22209 (0.009) ;  (0.009) ; 42214 (0.009) ; 110598 (0.008) ; 84234 (0.008) ; 67225 (0.008) ; 
0.03350851363866903   T=10,K=4:  51148 (0.022) ; nlsj65911 (0.022) ; 72627 (0.020) ; 61791 (0.017) ; 51123 (0.013) ; 104655 (0.013) ; 68641 (0.013) ; 6926 (0.013) ; 103922 (0.012) ; 63772 (0.012) ; 
0.0945570781736108   T=10,K=5:  45996 (0.026) ; 83732 (0.016) ;  (0.015) ; 51148 (0.012) ; 23129 (0.012) ; 31607 (0.011) ; 63845 (0.011) ; 66494 (0.011) ; 84234 (0.011) ; 25916 (0.010) ; 
0.18318637469128174   T=10,K=6:  72627 (0.028) ; 45996 (0.024) ; 23726 (0.017) ; 65552 (0.015) ; 79983 (0.015) ; 11583 (0.014) ; 112720 (0.014) ; 92378 (0.014) ; 73672 (0.014) ; 90504 (0.013) ; 
0.09609774898837292   T=10,K=7:   (0.044) ; 51148 (0.021) ; 83774 (0.019) ; 45996 (0.017) ; 61791 (0.014) ; 65565 (0.013) ; 104421 (0.013) ; nlsj553 (0.011) ; 75552 (0.011) ; 73672 (0.011) ; 
0.007359383304465829   T=10,K=8:  66494 (0.066) ; 15345 (0.034) ; 52530 (0.032) ;  (0.030) ; 104891 (0.029) ; 28592 (0.027) ; 81343 (0.026) ; 84234 (0.023) ; 103341 (0.023) ; 57039 (0.022) ; 
0.05104921834507878   T=10,K=9:  104138 (0.031) ; 33426 (0.029) ; 65552 (0.027) ; 66342 (0.026) ; 66494 (0.019) ; 15345 (0.018) ; 24436 (0.017) ;  (0.014) ; 103341 (0.013) ; 96560 (0.013) ; 

Time=11  
0.26502941899611016   T=11,K=0:  43206 (0.022) ; 114753 (0.015) ; 84494 (0.013) ; 85306 (0.011) ;  (0.011) ; 33426 (0.010) ; 65552 (0.010) ; 22209 (0.009) ; 72610 (0.009) ; 27847 (0.009) ; 
0.03782698858744918   T=11,K=1:  63772 (0.037) ; 51182 (0.035) ; 26886 (0.021) ; 24292 (0.021) ; 15893 (0.018) ; nlsj65911 (0.018) ; 51148 (0.017) ; 77596 (0.015) ; 51849 (0.014) ; 84234 (0.014) ; 
0.15959712102672416   T=11,K=2:  11583 (0.011) ; 110639 (0.011) ; 106974 (0.010) ; 90504 (0.010) ; 31236 (0.010) ; 48291 (0.009) ; 91439 (0.009) ; 28569 (0.009) ; 67762 (0.009) ; nlsj76838 (0.009) ; 
0.0760594114625916   T=11,K=3:  9070 (0.019) ; 110114 (0.017) ;  (0.014) ; 84422 (0.010) ; 84234 (0.009) ; 67225 (0.009) ; 83774 (0.008) ; 45996 (0.008) ; 46646 (0.008) ; 51148 (0.008) ; 
0.01977237048211401   T=11,K=4:  61791 (0.022) ; nlsj65911 (0.021) ; 51148 (0.021) ; 72627 (0.018) ; 1564 (0.018) ; 63772 (0.016) ; 104655 (0.016) ; 6926 (0.015) ; 103922 (0.014) ; 75005 (0.014) ; 
0.24573486963618996   T=11,K=5:  45996 (0.019) ;  (0.014) ; nlsj56179 (0.013) ; 106502 (0.013) ; 83732 (0.013) ; 73277 (0.012) ; 66494 (0.011) ; 31607 (0.010) ; 63845 (0.010) ; 51148 (0.009) ; 
0.07608307343259683   T=11,K=6:  45996 (0.025) ; 65552 (0.022) ; 72627 (0.020) ; 23726 (0.020) ; 79983 (0.015) ; 98358 (0.014) ; 31236 (0.013) ; 73672 (0.012) ; 112720 (0.012) ; 46712 (0.011) ; 
0.032061697614858185   T=11,K=7:   (0.033) ; 65565 (0.026) ; 51148 (0.024) ; nlsj553 (0.020) ; 73672 (0.017) ; 45996 (0.016) ; 83774 (0.015) ; 104421 (0.013) ; 61791 (0.012) ; 75552 (0.011) ; 
0.003604875673367051   T=11,K=8:  66494 (0.102) ; 52530 (0.047) ; 104891 (0.041) ; 15345 (0.033) ;  (0.030) ; 28592 (0.028) ; 84234 (0.027) ; 78351 (0.025) ; 57039 (0.018) ; 62204 (0.017) ; 
0.0842301730879988   T=11,K=9:  46858 (0.030) ; 33426 (0.029) ; 65552 (0.028) ; 104138 (0.023) ; 15345 (0.020) ; 103298 (0.019) ; 24436 (0.018) ; 103341 (0.016) ; 81343 (0.016) ; 66342 (0.015) ; 

Time=12  
0.06885873666046982   T=12,K=0:   (0.023) ; 65552 (0.018) ; 84494 (0.017) ; 43206 (0.015) ; 114753 (0.014) ; 85306 (0.013) ; 33819 (0.011) ; 33426 (0.010) ; 16051 (0.009) ; 72610 (0.008) ; 
0.04671317342425817   T=12,K=1:  63772 (0.044) ; nlsj65911 (0.030) ; 90504 (0.027) ; 24292 (0.026) ; 51182 (0.023) ; 26886 (0.021) ; 33426 (0.020) ; 51148 (0.016) ; 65552 (0.014) ; 15893 (0.013) ; 
0.22849111545807993   T=12,K=2:  31236 (0.012) ; nlsj76838 (0.011) ; 106974 (0.011) ; 90504 (0.010) ; 51148 (0.009) ; 110639 (0.009) ; 48291 (0.008) ; 79484 (0.008) ; 4845 (0.008) ; 28188 (0.007) ; 
0.30741815092681374   T=12,K=3:  110114 (0.016) ; 84234 (0.015) ; 84422 (0.013) ; 9070 (0.013) ; 57457 (0.011) ; 46646 (0.010) ; 31236 (0.009) ; 110012 (0.009) ; 60003 (0.008) ; 38547 (0.008) ; 
0.006032207449400465   T=12,K=4:  51148 (0.035) ; 61791 (0.020) ; 75005 (0.019) ; nlsj65911 (0.019) ; 1564 (0.013) ; 6926 (0.013) ; 60646 (0.013) ; 72627 (0.013) ; 51123 (0.013) ; 116416 (0.012) ; 
0.23555569794174921   T=12,K=5:  45996 (0.036) ; 66494 (0.019) ; 83732 (0.014) ; 25916 (0.013) ; 51148 (0.012) ; nlsj56179 (0.012) ; 73277 (0.012) ; 63845 (0.011) ;  (0.010) ; 54003 (0.010) ; 
0.07044844071762897   T=12,K=6:  45996 (0.037) ; 23726 (0.024) ; 65552 (0.019) ; 98358 (0.019) ; 73672 (0.018) ; 72627 (0.015) ; 31236 (0.014) ; 79983 (0.013) ;  (0.011) ; 98417 (0.011) ; 
0.028589187872196373   T=12,K=7:   (0.028) ; 73672 (0.028) ; 65565 (0.024) ; nlsj553 (0.024) ; 45996 (0.021) ; 61791 (0.018) ; 104421 (0.018) ; 51148 (0.017) ; 30299 (0.012) ; 26921 (0.012) ; 
0.006096594508378158   T=12,K=8:  66494 (0.112) ; 52530 (0.066) ; 15345 (0.036) ; 78351 (0.036) ;  (0.029) ; 28592 (0.029) ; 104891 (0.027) ; 84234 (0.026) ; 57039 (0.020) ; 75005 (0.017) ; 
0.0017966950410253132   T=12,K=9:  65552 (0.038) ; 104138 (0.034) ; 33426 (0.031) ; 24436 (0.025) ; 15345 (0.024) ; 46858 (0.024) ; 103298 (0.021) ; 81343 (0.018) ; 103341 (0.017) ; 28566 (0.016) ; 



-----------------------
 kappa_c 0.424128 , kappa_f 10.000000
