1170 documents , 1 concepts , 3436 context features (113388) 
kappaF 10.000000, kappaK 4.000000, a0 7.000000, b0 3.000000, K 15, max_docs_per_slice 2000, start -800, end 400, times 13, dT 100, I 1000


map[]

===============  per type  ===============
0.0646071891124629   T=0,K=0:  πατήρ [80011] (0.028) ; ἐνέχυρον [35485] (0.024) ; λαμβάνω [61791] (0.022) ; θάνατος [47876] (0.018) ; πλείων [83669] (0.017) ; μαρτύριον [65089] (0.015) ; Ἑλλάς [33791] (0.015) ; πάρειμι [79223] (0.014) ; δέησις [23628] (0.013) ; δίδωμι [26447] (0.012) ; 
0.02376896391522996   T=4,K=10:  τέχνη [103701] (0.015) ; ἔχω [45996] (0.015) ; ψυχή [115887] (0.014) ; δίδωμι [26447] (0.014) ; γίγνομαι [22209] (0.013) ; ἀγαθός [260] (0.013) ; σκυθρωπός [95273] (0.013) ; πράσσω [86219] (0.012) ; λέγω [62204] (0.011) ; πατήρ [80011] (0.009) ; 
0.03878143162046735   T=5,K=10:  πράσσω [86219] (0.019) ; γίγνομαι [22209] (0.015) ; δίδωμι [26447] (0.013) ; πληγή [83763] (0.013) ; ἀγαθός [260] (0.012) ; τέχνη [103701] (0.012) ; πατήρ [80011] (0.011) ; ἔχω [45996] (0.010) ; πολλάκις [84534] (0.009) ; ψυχή [115887] (0.009) ; 
0.09034121120258891   T=6,K=10:  γίγνομαι [22209] (0.025) ; ἀγαθός [260] (0.015) ; δίδωμι [26447] (0.014) ; πατήρ [80011] (0.012) ; πράσσω [86219] (0.012) ; τέχνη [103701] (0.011) ; ἔχω [45996] (0.010) ; καθά [51647] (0.010) ; ἐγκρατής [30406] (0.010) ; πολλάκις [84534] (0.010) ; 
0.06040341076847649   T=7,K=10:  μικρός [67762] (0.019) ; πράσσω [86219] (0.017) ; πολλάκις [84534] (0.015) ; ἔχω [45996] (0.015) ; γίγνομαι [22209] (0.015) ; ἀγαθός [260] (0.014) ; δίδωμι [26447] (0.010) ; καθά [51647] (0.010) ; τοσοῦτος [104421] (0.009) ; πληγή [83763] (0.009) ; 
0.03866178477026366   T=8,K=10:  ἔχω [45996] (0.018) ; μικρός [67762] (0.015) ; δίδωμι [26447] (0.015) ; πράσσω [86219] (0.015) ; γίγνομαι [22209] (0.014) ; πολλάκις [84534] (0.012) ; ψυχή [115887] (0.012) ; θεός [48291] (0.012) ; καθά [51647] (0.012) ; ἀγαθός [260] (0.010) ; 
0.019879977821328824   T=9,K=10:  ἔχω [45996] (0.020) ; ἀγαθός [260] (0.016) ; πληγή [83763] (0.015) ; θεός [48291] (0.014) ; δίδωμι [26447] (0.014) ; μικρός [67762] (0.014) ; κύριος [61056] (0.012) ; καθά [51647] (0.012) ; γίγνομαι [22209] (0.011) ; ῥᾳδιουργία [92080] (0.011) ; 
0.08378626905006085   T=10,K=10:  γίγνομαι [22209] (0.018) ; θεός [48291] (0.015) ; ἀγαθός [260] (0.015) ; ὁμολογέω [73742] (0.015) ; φῦλον [112620] (0.014) ; πληγή [83763] (0.014) ; πράσσω [86219] (0.013) ; μικρός [67762] (0.013) ; καθά [51647] (0.012) ; ἔχω [45996] (0.012) ; 
0.23053167212894285   T=11,K=10:  γίγνομαι [22209] (0.033) ; δίδωμι [26447] (0.019) ; ἀγαθός [260] (0.018) ; θεός [48291] (0.018) ; ὁμολογέω [73742] (0.017) ; πληγή [83763] (0.016) ; πατήρ [80011] (0.015) ; ῥᾳδιουργία [92080] (0.015) ; φῦλον [112620] (0.014) ; πράσσω [86219] (0.013) ; 
0.07236377146474224   T=12,K=10:  γίγνομαι [22209] (0.041) ; πατήρ [80011] (0.019) ; δίδωμι [26447] (0.018) ; πληγή [83763] (0.015) ; ὁμολογέω [73742] (0.014) ; φῦλον [112620] (0.014) ; θεός [48291] (0.013) ; καθά [51647] (0.013) ; ῥᾳδιουργία [92080] (0.012) ; τέχνη [103701] (0.012) ; 
p(w|s) = sum_t P(w|t,s)  T=-1,K=10:  γίγνομαι [22209] (0.018) ; πράσσω [86219] (0.015) ; ἀγαθός [260] (0.014) ; δίδωμι [26447] (0.012) ; ἔχω [45996] (0.012) ; καθά [51647] (0.011) ; μικρός [67762] (0.010) ; ψυχή [115887] (0.010) ; θεός [48291] (0.010) ; τέχνη [103701] (0.010) ; 

0.14114843794593945   T=0,K=11:  τυγχάνω [105829] (0.024) ; διαφεύγω [26199] (0.021) ; κατέρχομαι [55845] (0.021) ; χαρά [113328] (0.020) ; δῆμος [24436] (0.017) ; οἶδα [72202] (0.016) ; ἀέκων [1666] (0.016) ; γράφω [22825] (0.016) ; φυλάσσω [112559] (0.013) ; ἀνήρ [8665] (0.013) ; 
0.06810749547446218   T=1,K=11:  διαφεύγω [26199] (0.028) ; κατέρχομαι [55845] (0.023) ; τυγχάνω [105829] (0.021) ; δῆμος [24436] (0.016) ; βασιλεύς [19546] (0.016) ; ἴδιος [49875] (0.016) ; χαρά [113328] (0.014) ; γράφω [22825] (0.013) ; ἀνήρ [8665] (0.013) ; οἶδα [72202] (0.012) ; 
0.07169894289596358   T=2,K=11:  κατέρχομαι [55845] (0.025) ; τυγχάνω [105829] (0.024) ; διαφεύγω [26199] (0.022) ; βασιλεύς [19546] (0.018) ; ἀνήρ [8665] (0.016) ; γράφω [22825] (0.016) ; πολύς [85306] (0.015) ; λόγος [63772] (0.013) ; ἴδιος [49875] (0.012) ; τηρέω [103871] (0.012) ; 
0.10563581991926982   T=3,K=11:  κατέρχομαι [55845] (0.026) ; λόγος [63772] (0.024) ; τυγχάνω [105829] (0.019) ; διαφεύγω [26199] (0.016) ; ἀνήρ [8665] (0.015) ; βασιλεύς [19546] (0.013) ; ἴδιος [49875] (0.013) ; οἶδα [72202] (0.013) ; γράφω [22825] (0.013) ; πολύς [85306] (0.011) ; 
0.06177256679945111   T=4,K=11:  λόγος [63772] (0.025) ; ἀνήρ [8665] (0.021) ; κατέρχομαι [55845] (0.016) ; μισθός [68011] (0.015) ; δίδωμι [26447] (0.015) ; οἶδα [72202] (0.014) ; ἴδιος [49875] (0.013) ; χαρά [113328] (0.012) ; πολύς [85306] (0.012) ; διαφεύγω [26199] (0.011) ; 
0.04263999388883533   T=5,K=11:  λόγος [63772] (0.029) ; κατέρχομαι [55845] (0.026) ; πολύς [85306] (0.018) ; ἀνήρ [8665] (0.018) ; οἶδα [72202] (0.017) ; χαρά [113328] (0.016) ; δίδωμι [26447] (0.012) ; ἴδιος [49875] (0.012) ; διαφεύγω [26199] (0.012) ; δῆμος [24436] (0.010) ; 
0.056773602098519574   T=6,K=11:  πολύς [85306] (0.025) ; οἶδα [72202] (0.022) ; κατέρχομαι [55845] (0.022) ; λόγος [63772] (0.018) ; δίδωμι [26447] (0.015) ; χαρά [113328] (0.014) ; διαφεύγω [26199] (0.011) ; γίγνομαι [22209] (0.011) ; ἐπαινέω [37885] (0.011) ; τυγχάνω [105829] (0.010) ; 
0.09900116188736216   T=7,K=11:  οἶδα [72202] (0.027) ; βασιλεύς [19546] (0.018) ; λόγος [63772] (0.017) ; κατέρχομαι [55845] (0.017) ; πολύς [85306] (0.017) ; θεός [48291] (0.014) ; γίγνομαι [22209] (0.012) ; δίδωμι [26447] (0.011) ; χαρά [113328] (0.011) ; ἐπαινέω [37885] (0.010) ; 
0.06212434294683088   T=8,K=11:  οἶδα [72202] (0.026) ; βασιλεύς [19546] (0.017) ; δίδωμι [26447] (0.015) ; πολύς [85306] (0.015) ; κατέρχομαι [55845] (0.014) ; ἀνήρ [8665] (0.014) ; λόγος [63772] (0.013) ; φυλάσσω [112559] (0.011) ; βούλομαι [20621] (0.011) ; θεός [48291] (0.011) ; 
0.020261876332069374   T=9,K=11:  φυλάσσω [112559] (0.021) ; βασιλεύς [19546] (0.020) ; λόγος [63772] (0.019) ; οἶδα [72202] (0.016) ; κατέρχομαι [55845] (0.014) ; ἀνήρ [8665] (0.012) ; δίδωμι [26447] (0.011) ; τυραννίς [105964] (0.011) ; θεός [48291] (0.011) ; ὀργή [74767] (0.009) ; 
0.06803067276118291   T=10,K=11:  θεός [48291] (0.018) ; βασιλεύς [19546] (0.018) ; οἶδα [72202] (0.018) ; φυλάσσω [112559] (0.016) ; λόγος [63772] (0.015) ; ἀνήρ [8665] (0.013) ; ἔχω [45996] (0.012) ; τυραννίς [105964] (0.011) ; γίγνομαι [22209] (0.010) ; χαρά [113328] (0.009) ; 
0.058592981641479754   T=11,K=11:  λόγος [63772] (0.025) ; οἶδα [72202] (0.024) ; θεός [48291] (0.019) ; ἀνήρ [8665] (0.017) ; ἔχω [45996] (0.016) ; φυλάσσω [112559] (0.016) ; βασιλεύς [19546] (0.011) ; ἴδιος [49875] (0.011) ; γίγνομαι [22209] (0.011) ; συντίθημι [101024] (0.009) ; 
0.046401406996397984   T=12,K=11:  λόγος [63772] (0.026) ; ἀνήρ [8665] (0.021) ; οἶδα [72202] (0.020) ; θεός [48291] (0.016) ; ἔχω [45996] (0.016) ; ἴδιος [49875] (0.013) ; βασιλεύς [19546] (0.013) ; φυλάσσω [112559] (0.012) ; χαρά [113328] (0.011) ; γίγνομαι [22209] (0.011) ; 
p(w|s) = sum_t P(w|t,s)  T=-1,K=11:  λόγος [63772] (0.019) ; οἶδα [72202] (0.018) ; κατέρχομαι [55845] (0.017) ; ἀνήρ [8665] (0.015) ; βασιλεύς [19546] (0.014) ; πολύς [85306] (0.013) ; τυγχάνω [105829] (0.012) ; διαφεύγω [26199] (0.012) ; χαρά [113328] (0.011) ; δίδωμι [26447] (0.011) ; 

0.05992579422573044   T=0,K=12:  ὁμολογέω [73742] (0.069) ; κομίζω [58790] (0.035) ; κτείνω [60316] (0.026) ; εἰρήνη [31192] (0.015) ; ἔχω [45996] (0.013) ; λόγος [63772] (0.012) ; σύμβολον [98312] (0.012) ; οἶδμα [72216] (0.011) ; καλέω [52571] (0.011) ; ταλαίπωρος [102220] (0.010) ; 
0.08318205763350922   T=1,K=12:  ὁμολογέω [73742] (0.034) ; κομίζω [58790] (0.033) ; κτείνω [60316] (0.022) ; ἔχω [45996] (0.021) ; δύναμις [28569] (0.020) ; εἰρήνη [31192] (0.015) ; ἔργον [42214] (0.013) ; λόγος [63772] (0.013) ; ὁρμάω [75152] (0.011) ; καλέω [52571] (0.010) ; 
0.18617882875809855   T=2,K=12:  ἔχω [45996] (0.032) ; κομίζω [58790] (0.022) ; ὁμολογέω [73742] (0.020) ; κτείνω [60316] (0.018) ; δύναμις [28569] (0.017) ; ἔργον [42214] (0.017) ; εἰρήνη [31192] (0.017) ; διαιρέω [24847] (0.013) ; ἄλογος [4602] (0.013) ; σύμβολον [98312] (0.011) ; 
0.08473926374035164   T=3,K=12:  ἔχω [45996] (0.032) ; κομίζω [58790] (0.024) ; εἰρήνη [31192] (0.017) ; ἔργον [42214] (0.016) ; ὁμολογέω [73742] (0.016) ; κτείνω [60316] (0.015) ; δύναμις [28569] (0.015) ; ἄλογος [4602] (0.014) ; διαιρέω [24847] (0.013) ; λόγος [63772] (0.010) ; 
0.028300823009222962   T=4,K=12:  ἔχω [45996] (0.051) ; ἔργον [42214] (0.017) ; κομίζω [58790] (0.016) ; δύναμις [28569] (0.013) ; κτείνω [60316] (0.012) ; λόγος [63772] (0.011) ; διαιρέω [24847] (0.010) ; αἰσχρός [2731] (0.010) ; προθυμία [87537] (0.010) ; ὁμολογέω [73742] (0.010) ; 
0.04389726905403596   T=5,K=12:  ἔχω [45996] (0.042) ; ἔργον [42214] (0.022) ; λόγος [63772] (0.019) ; κομίζω [58790] (0.014) ; σχεδόν [101822] (0.012) ; προθυμία [87537] (0.011) ; ἀποτυγχάνω [14143] (0.010) ; ἐγγίγνομαι [29974] (0.010) ; ὁμολογέω [73742] (0.010) ; δίδωμι [26447] (0.010) ; 
0.023212370462423273   T=6,K=12:  ἔχω [45996] (0.031) ; λόγος [63772] (0.017) ; ἀεί [1564] (0.017) ; καλέω [52571] (0.013) ; ἀποτυγχάνω [14143] (0.013) ; ὁμολογέω [73742] (0.011) ; ἔργον [42214] (0.010) ; ἀλάομαι [3864] (0.010) ; σχεδόν [101822] (0.010) ; κακία [52093] (0.010) ; 
0.026683913554582453   T=7,K=12:  ἔχω [45996] (0.036) ; λόγος [63772] (0.018) ; καλέω [52571] (0.016) ; ἡδονά [nlsj59172] (0.014) ; σχεδόν [101822] (0.014) ; ἐκλάμπω [32312] (0.011) ; ἀεί [1564] (0.011) ; ἀπολαμβάνω [13016] (0.011) ; διαιρέω [24847] (0.010) ; ἔργον [42214] (0.010) ; 
0.10129821571965568   T=8,K=12:  ἔχω [45996] (0.028) ; σχεδόν [101822] (0.018) ; εἶπον [31161] (0.016) ; κακία [52093] (0.013) ; λόγος [63772] (0.013) ; ἡδονά [nlsj59172] (0.013) ; ἔργον [42214] (0.012) ; λαμβάνω [61791] (0.011) ; ἀεί [1564] (0.011) ; καλέω [52571] (0.010) ; 
0.054176683063794515   T=9,K=12:  ἔχω [45996] (0.033) ; σχεδόν [101822] (0.022) ; εἶπον [31161] (0.018) ; κακία [52093] (0.016) ; ἔργον [42214] (0.015) ; δίδωμι [26447] (0.015) ; λόγος [63772] (0.014) ; ἡδονά [nlsj59172] (0.012) ; φημί [110639] (0.010) ; καλέω [52571] (0.010) ; 
0.037651602214374386   T=10,K=12:  ἔχω [45996] (0.039) ; λόγος [63772] (0.028) ; εἶπον [31161] (0.027) ; σχεδόν [101822] (0.025) ; κακία [52093] (0.022) ; δίδωμι [26447] (0.016) ; ἔργον [42214] (0.013) ; πλεῖστος [83665] (0.012) ; πολύς [85306] (0.011) ; πολιορκία [84480] (0.010) ; 
0.02209627429090753   T=11,K=12:  λόγος [63772] (0.054) ; ἔχω [45996] (0.028) ; εἶπον [31161] (0.024) ; ἔργον [42214] (0.024) ; κακία [52093] (0.024) ; δίδωμι [26447] (0.018) ; σχεδόν [101822] (0.016) ; λαμβάνω [61791] (0.010) ; παῖς [76703] (0.010) ; ἀποσβέννυμι [13657] (0.010) ; 
0.08136643661151259   T=12,K=12:  λόγος [63772] (0.044) ; ἔργον [42214] (0.030) ; κακία [52093] (0.028) ; ἔχω [45996] (0.024) ; εἶπον [31161] (0.021) ; δίδωμι [26447] (0.020) ; σχεδόν [101822] (0.015) ; βασιλεύς [19546] (0.011) ; ἀφαιρέω [18107] (0.011) ; παῖς [76703] (0.011) ; 
p(w|s) = sum_t P(w|t,s)  T=-1,K=12:  ἔχω [45996] (0.032) ; λόγος [63772] (0.020) ; ἔργον [42214] (0.016) ; ὁμολογέω [73742] (0.015) ; κομίζω [58790] (0.014) ; σχεδόν [101822] (0.013) ; κακία [52093] (0.012) ; εἶπον [31161] (0.012) ; δίδωμι [26447] (0.011) ; κτείνω [60316] (0.010) ; 

0.26010040407236334   T=0,K=13:  ἄξιος [11058] (0.021) ; πίνω [83231] (0.020) ; ἐπιτροπεύω [41443] (0.016) ; ἄρχω [16051] (0.016) ; πόλις [84494] (0.016) ; τρέφω [104690] (0.015) ; ἡγεμονία [46606] (0.014) ; μάλιστα [nlsj71743] (0.014) ; τότε [104429] (0.014) ; Μάγων [nlsj7373] (0.013) ; 
0.3715920002761073   T=1,K=13:  τρέφω [104690] (0.025) ; πολύς [85306] (0.024) ; Μάγων [nlsj7373] (0.020) ; πόλις [84494] (0.019) ; πίνω [83231] (0.017) ; μάλιστα [nlsj71743] (0.017) ; ἡγεμονία [46606] (0.016) ; σαφήνεια [93471] (0.015) ; ἐπιτροπεύω [41443] (0.015) ; εἶμι [nlsj177] (0.012) ; 
0.07464268295125534   T=2,K=13:  πολύς [85306] (0.022) ; πόλις [84494] (0.021) ; μάλιστα [nlsj71743] (0.021) ; Μάγων [nlsj7373] (0.017) ; ἐπιτροπεύω [41443] (0.016) ; ἡγεμονία [46606] (0.015) ; ἔργον [42214] (0.014) ; στέφανος [96662] (0.013) ; τρέφω [104690] (0.012) ; λαμβάνω [61791] (0.012) ; 
0.05036450108673216   T=3,K=13:  πολύς [85306] (0.029) ; μάλιστα [nlsj71743] (0.019) ; εἶμι [nlsj177] (0.017) ; πόλις [84494] (0.017) ; Πτολεμαῖος [91220] (0.015) ; ἔργον [42214] (0.014) ; πίνω [83231] (0.013) ; τότε [104429] (0.013) ; τρέφω [104690] (0.013) ; ἐπιτροπεύω [41443] (0.013) ; 
0.021429973557522505   T=4,K=13:  εἶμι [nlsj177] (0.032) ; πολύς [85306] (0.025) ; Πτολεμαῖος [91220] (0.017) ; μάλιστα [nlsj71743] (0.015) ; βούλομαι [20621] (0.014) ; τρέφω [104690] (0.014) ; ἔργον [42214] (0.013) ; κοινός [58429] (0.011) ; πόλις [84494] (0.011) ; οὐραγία [75912] (0.011) ; 
0.01896743804086173   T=5,K=13:  εἶμι [nlsj177] (0.027) ; πολύς [85306] (0.025) ; μάλιστα [nlsj71743] (0.017) ; Πτολεμαῖος [91220] (0.016) ; κοινός [58429] (0.015) ; λαμβάνω [61791] (0.014) ; ἔργον [42214] (0.014) ; πόλις [84494] (0.012) ; Μάγων [nlsj7373] (0.011) ; δίδωμι [26447] (0.011) ; 
0.021426512324142735   T=6,K=13:  μάλιστα [nlsj71743] (0.026) ; εἶμι [nlsj177] (0.025) ; πολύς [85306] (0.021) ; δίδωμι [26447] (0.018) ; Πτολεμαῖος [91220] (0.018) ; τρέφω [104690] (0.012) ; ἔργον [42214] (0.012) ; πόλις [84494] (0.012) ; σαφήνεια [93471] (0.011) ; τιμή [103975] (0.011) ; 
0.021156564422508694   T=7,K=13:  εἶμι [nlsj177] (0.026) ; Πτολεμαῖος [91220] (0.025) ; μάλιστα [nlsj71743] (0.021) ; δίδωμι [26447] (0.018) ; τιμή [103975] (0.017) ; πολύς [85306] (0.017) ; εἰσωθέω [31556] (0.016) ; βούλομαι [20621] (0.016) ; Μέτελλος [nlsj7604] (0.011) ; οὐραγία [75912] (0.011) ; 
0.025962942595148912   T=8,K=13:  Πτολεμαῖος [91220] (0.030) ; εἶμι [nlsj177] (0.029) ; εἰσωθέω [31556] (0.015) ; μάλιστα [nlsj71743] (0.014) ; βούλομαι [20621] (0.013) ; πατρῷος [80107] (0.013) ; πολύς [85306] (0.012) ; Μέτελλος [nlsj7604] (0.011) ; σώζω [nlsj40132] (0.011) ; σαφήνεια [93471] (0.011) ; 
0.022770268416094287   T=9,K=13:  πολύς [85306] (0.021) ; εἶμι [nlsj177] (0.021) ; σαφήνεια [93471] (0.019) ; μάλιστα [nlsj71743] (0.018) ; εἰσωθέω [31556] (0.016) ; Πτολεμαῖος [91220] (0.014) ; μόνος [68641] (0.014) ; σώζω [nlsj40132] (0.013) ; Μέτελλος [nlsj7604] (0.013) ; συγκατάθεσις [97635] (0.010) ; 
0.04911173529774298   T=10,K=13:  εἶμι [nlsj177] (0.032) ; πολύς [85306] (0.028) ; μάλιστα [nlsj71743] (0.021) ; σαφήνεια [93471] (0.015) ; Μέτελλος [nlsj7604] (0.014) ; εὔχομαι [45499] (0.012) ; σώζω [nlsj40132] (0.012) ; κοινός [58429] (0.011) ; εἰσωθέω [31556] (0.010) ; βούλομαι [20621] (0.010) ; 
0.014436345829826986   T=11,K=13:  εἶμι [nlsj177] (0.025) ; πολύς [85306] (0.022) ; μάλιστα [nlsj71743] (0.020) ; μόνος [68641] (0.019) ; ἀσφαλίζω [16865] (0.014) ; βούλομαι [20621] (0.013) ; εἰσωθέω [31556] (0.013) ; ἄμικτος [5273] (0.010) ; τιμή [103975] (0.010) ; σαφήνεια [93471] (0.010) ; 
0.006189992453087503   T=12,K=13:  μόνος [68641] (0.028) ; εἶμι [nlsj177] (0.024) ; πολύς [85306] (0.019) ; βούλομαι [20621] (0.018) ; ἀσφαλίζω [16865] (0.017) ; μάλιστα [nlsj71743] (0.016) ; σαφήνεια [93471] (0.012) ; ἄμικτος [5273] (0.011) ; εἰσωθέω [31556] (0.011) ; Μέτελλος [nlsj7604] (0.011) ; 
p(w|s) = sum_t P(w|t,s)  T=-1,K=13:  εἶμι [nlsj177] (0.022) ; πολύς [85306] (0.021) ; μάλιστα [nlsj71743] (0.018) ; Πτολεμαῖος [91220] (0.014) ; μόνος [68641] (0.012) ; βούλομαι [20621] (0.011) ; σαφήνεια [93471] (0.011) ; πόλις [84494] (0.011) ; εἰσωθέω [31556] (0.010) ; Μέτελλος [nlsj7604] (0.010) ; 

0.01690398772267952   T=0,K=14:  ἔχω [45996] (0.062) ; σώζω [nlsj40132] (0.030) ; φῖλος [111462] (0.028) ; ὀργίζω [74777] (0.023) ; παραινέω [78056] (0.020) ; ποιέω [84234] (0.019) ; μόνος [68641] (0.017) ; δίδωμι [26447] (0.015) ; μιμνήσκω [67868] (0.013) ; ἐλπίς [33903] (0.012) ; 
0.018130782139594043   T=1,K=14:  ἔχω [45996] (0.062) ; φῖλος [111462] (0.029) ; ποιέω [84234] (0.023) ; σώζω [nlsj40132] (0.021) ; ἴδιος [49875] (0.020) ; ὀργίζω [74777] (0.020) ; δίδωμι [26447] (0.017) ; μόνος [68641] (0.014) ; ἀπέχω [12035] (0.013) ; παραινέω [78056] (0.012) ; 
0.05679619737827827   T=2,K=14:  ἔχω [45996] (0.041) ; φῖλος [111462] (0.029) ; σώζω [nlsj40132] (0.022) ; ὀργίζω [74777] (0.022) ; ἴδιος [49875] (0.021) ; ποιέω [84234] (0.019) ; δίδωμι [26447] (0.014) ; μόνος [68641] (0.014) ; παραινέω [78056] (0.012) ; ἄνθρωπος [8909] (0.012) ; 
0.11653890765450806   T=3,K=14:  ἔχω [45996] (0.037) ; φῖλος [111462] (0.022) ; μόνος [68641] (0.022) ; ὀργίζω [74777] (0.020) ; ποιέω [84234] (0.019) ; σώζω [nlsj40132] (0.016) ; δίδωμι [26447] (0.013) ; πρᾶγμα [86112] (0.012) ; ἄλλοτε [4493] (0.012) ; ἐρῶ [42830] (0.012) ; 
0.06133844194150191   T=4,K=14:  ἔχω [45996] (0.027) ; φῖλος [111462] (0.025) ; μόνος [68641] (0.019) ; ὀργίζω [74777] (0.015) ; ποιέω [84234] (0.015) ; ἐρῶ [42830] (0.014) ; σώζω [nlsj40132] (0.014) ; θεός [48291] (0.013) ; πρᾶγμα [86112] (0.012) ; ἄνθρωπος [8909] (0.012) ; 
0.04022168334602568   T=5,K=14:  πρᾶγμα [86112] (0.021) ; φῖλος [111462] (0.019) ; σώζω [nlsj40132] (0.017) ; θεός [48291] (0.015) ; ἔχω [45996] (0.015) ; ἄξιος [11058] (0.015) ; ποιέω [84234] (0.013) ; μόνος [68641] (0.013) ; ἔργον [42214] (0.013) ; ὀργίζω [74777] (0.013) ; 
0.04448793137929162   T=6,K=14:  πρᾶγμα [86112] (0.027) ; θεός [48291] (0.022) ; γίγνομαι [22209] (0.016) ; Ἰουδαῖος [50616] (0.016) ; ἔχω [45996] (0.015) ; ὀργίζω [74777] (0.014) ; μόνος [68641] (0.014) ; μέγας [65552] (0.014) ; δίδωμι [26447] (0.013) ; ποιέω [84234] (0.013) ; 
0.02748086654416091   T=7,K=14:  θεός [48291] (0.021) ; πρᾶγμα [86112] (0.021) ; ἔχω [45996] (0.018) ; ὀργίζω [74777] (0.016) ; ποιέω [84234] (0.016) ; μόνος [68641] (0.015) ; σώζω [nlsj40132] (0.014) ; Ἰουδαῖος [50616] (0.014) ; μέγας [65552] (0.013) ; πάρειμι [79223] (0.011) ; 
0.05676733711406302   T=8,K=14:  ποιέω [84234] (0.024) ; μέγας [65552] (0.019) ; μόνος [68641] (0.017) ; σώζω [nlsj40132] (0.016) ; γίγνομαι [22209] (0.015) ; ἔχω [45996] (0.015) ; πάρειμι [79223] (0.015) ; πρᾶγμα [86112] (0.015) ; θεός [48291] (0.013) ; ὀργίζω [74777] (0.010) ; 
0.044068330380585274   T=9,K=14:  ποιέω [84234] (0.020) ; Ἰουδαῖος [50616] (0.018) ; γίγνομαι [22209] (0.016) ; θεός [48291] (0.015) ; πρᾶγμα [86112] (0.014) ; σώζω [nlsj40132] (0.014) ; μέγας [65552] (0.014) ; ἔργον [42214] (0.013) ; δίδωμι [26447] (0.012) ; ὥσπερ [116416] (0.011) ; 
0.02990613811954526   T=10,K=14:  ποιέω [84234] (0.018) ; θεός [48291] (0.017) ; Ἰουδαῖος [50616] (0.016) ; σώζω [nlsj40132] (0.015) ; γίγνομαι [22209] (0.015) ; ἔχω [45996] (0.015) ; μόνος [68641] (0.014) ; μέγας [65552] (0.014) ; πάρειμι [79223] (0.013) ; πρᾶγμα [86112] (0.011) ; 
0.06278678479586454   T=11,K=14:  Ἰουδαῖος [50616] (0.022) ; ἔχω [45996] (0.020) ; ποιέω [84234] (0.020) ; πάρειμι [79223] (0.017) ; θεός [48291] (0.016) ; πρᾶγμα [86112] (0.015) ; ἔργον [42214] (0.015) ; σώζω [nlsj40132] (0.013) ; μόνος [68641] (0.012) ; ἴδιος [49875] (0.011) ; 
0.130788931772893   T=12,K=14:  ἔχω [45996] (0.027) ; Ἰουδαῖος [50616] (0.024) ; ποιέω [84234] (0.021) ; πάρειμι [79223] (0.017) ; πρᾶγμα [86112] (0.016) ; θεός [48291] (0.015) ; δίδωμι [26447] (0.014) ; ἴδιος [49875] (0.014) ; σώζω [nlsj40132] (0.014) ; ὥσπερ [116416] (0.013) ; 
p(w|s) = sum_t P(w|t,s)  T=-1,K=14:  ἔχω [45996] (0.028) ; ποιέω [84234] (0.018) ; σώζω [nlsj40132] (0.017) ; φῖλος [111462] (0.015) ; πρᾶγμα [86112] (0.015) ; μόνος [68641] (0.015) ; θεός [48291] (0.014) ; ὀργίζω [74777] (0.014) ; Ἰουδαῖος [50616] (0.012) ; δίδωμι [26447] (0.012) ; 

===============  per time  ===============
Time=0  
0.0646071891124629   T=0,K=0:  πατήρ [80011] (0.028) ; ἐνέχυρον [35485] (0.024) ; λαμβάνω [61791] (0.022) ; θάνατος [47876] (0.018) ; πλείων [83669] (0.017) ; μαρτύριον [65089] (0.015) ; Ἑλλάς [33791] (0.015) ; πάρειμι [79223] (0.014) ; δέησις [23628] (0.013) ; δίδωμι [26447] (0.012) ; 
0.005717930192613361   T=0,K=1:  ἕτερος [43206] (0.047) ; ἔχω [45996] (0.034) ; μέγας [65552] (0.018) ; ποιέω [84234] (0.017) ; Ἀκραγαντῖνος [nlsj2041] (0.014) ; πολέμιος [84422] (0.014) ; ἐπαινέω [37885] (0.012) ; συγχωρέω [98038] (0.012) ; εἶπον [31161] (0.011) ; χράομαι [114548] (0.011) ; 
0.09222816564074918   T=0,K=2:  μᾶλλον [64866] (0.025) ; λόγος [63772] (0.022) ; νεάζω [69930] (0.020) ; ἔνιοι [35708] (0.019) ; μέλλω [66173] (0.019) ; ἄσπονδος [16413] (0.014) ; παρέχω [79526] (0.012) ; νῦν [71308] (0.011) ; καλός [nlsj61372] (0.010) ; κακός [52332] (0.009) ; 
0.008363754387821559   T=0,K=3:  ἡγεμών [46612] (0.032) ; βουλεύς [20588] (0.023) ; πέμπω [80557] (0.021) ; ἡδονά [nlsj59172] (0.021) ; δέομαι [nlsj32160] (0.021) ; ὄνομα [74126] (0.016) ; ἀνάγκη [6339] (0.015) ; νήπιος [70708] (0.014) ; καταδείκνυμι [53873] (0.013) ; δοκέω [27847] (0.013) ; 
0.010061058891051635   T=0,K=4:  νῦν [71308] (0.025) ; ἔχω [45996] (0.023) ; δίδωμι [26447] (0.021) ; πρότερος [90504] (0.021) ; βούλομαι [20621] (0.014) ; κύριος [61056] (0.013) ; κοινός [58429] (0.012) ; θεός [48291] (0.011) ; πόλις [84494] (0.011) ; ποιέω [84234] (0.010) ; 
