voluntas : 1571 documents
 0.253363, 0.239112, 0.205774,  0.30175,
 0.181381, 0.296753, 0.276132, 0.245734} 

{0.428777, 0.180641, 0.149528, 0.241054,
 0.214234, 0.262187, 0.369372, 0.154207,
  0.33425, 0.179721, 0.184669, 0.301359,
 0.125932,  0.42392, 0.306711, 0.143437,
 0.237946, 0.285291, 0.308981, 0.167782,
 0.124709, 0.102338, 0.614548, 0.158405,
 0.236289, 0.232759, 0.228372,  0.30258,
 0.184148, 0.300873, 0.272567, 0.242413} 

{0.429778, 0.184446, 0.149962, 0.235815,
  0.21478, 0.262532,   0.3642, 0.158488,
 0.332299,   0.1813, 0.186082,  0.30032,
 0.114786, 0.342748, 0.350308, 0.192158,
 0.236286, 0.283735, 0.307895, 0.172084,
 0.132188, 0.101563, 0.612372, 0.153877,
 0.183725, 0.273614, 0.235459, 0.307202,
 0.182152, 0.298502, 0.270891, 0.248455} 

{0.420298, 0.187844,  0.15116, 0.240698,
 0.199481, 0.257969, 0.383814, 0.158736,
 0.330026, 0.180425, 0.188943, 0.300606,
 0.122897, 0.307144, 0.378136, 0.191823,
 0.237154, 0.284033, 0.306866, 0.171947,
 0.131083, 0.100343, 0.606696, 0.161878,
 0.179026, 0.280956,  0.23782, 0.302198,
 0.172333, 0.303956,  0.27024, 0.253471} 

{0.417094, 0.185612, 0.154052, 0.243242,
 0.193324, 0.260046, 0.384349, 0.162281,
 0.333399, 0.179669, 0.189542,  0.29739,
 0.122635, 0.312557, 0.376141, 0.188668,
 0.243164, 0.271971, 0.310419, 0.174445,
 0.121142, 0.094372, 0.614426, 0.170061,
 0.179995, 0.282976, 0.233851, 0.303177,
  0.17107, 0.302229, 0.273972, 0.252729} 

{0.414175, 0.188318, 0.154015, 0.243492,
 0.186092, 0.260663, 0.391095,  0.16215,
  0.32983, 0.179511, 0.195939, 0.294721,
 0.081052, 0.324237, 0.359413, 0.235298,
 0.240061,  0.27584, 0.308988, 0.175112,
 0.104226, 0.119519, 0.611229, 0.165026,
 0.202417, 0.254452, 0.247686, 0.295445,
 0.169825, 0.309046, 0.261275, 0.259854} 

{0.411879, 0.184306, 0.160488, 0.243327,
 0.185241, 0.256874, 0.388421, 0.169464,
 0.332694, 0.179632,  0.19424, 0.293434,
 0.084193, 0.397801,  0.34944, 0.168567,
 0.250419,  0.26952,  0.30732, 0.172741,
  0.10369,  0.11635, 0.607091, 0.172868,
 0.193111,  0.25427, 0.235793, 0.316826,
 0.164493, 0.295304, 0.248275, 0.291928} 

{0.403278, 0.185761, 0.160582,  0.25038,
 0.190697, 0.255972, 0.383565, 0.169766,
 0.330625,  0.17661, 0.196278, 0.296487,
 0.068604, 0.343195, 0.423176, 0.165024,
 0.251517, 0.273507, 0.305681, 0.169295,
 0.085264,  0.11855, 0.618964, 0.177221,
 0.217505, 0.252976, 0.237476, 0.292043,
 0.162252,  0.29714, 0.256776, 0.283831} 

{0.404592, 0.182619, 0.160696, 0.252092,
 0.191918, 0.263041, 0.375709, 0.169332,
 0.329313, 0.178216, 0.194449, 0.298022,
 0.078066, 0.343633, 0.410634, 0.167668,
 0.253101, 0.270529, 0.307798, 0.168572,
 0.085864, 0.122314, 0.640801, 0.151021,
 0.225984, 0.275881,  0.22611, 0.272025,
 0.159207, 0.296385, 0.255157,  0.28925} 

{0.399048, 0.180829, 0.165748, 0.254376,
 0.189022, 0.265844, 0.376141, 0.168992,
 0.330373, 0.180355, 0.190955, 0.298318,
 0.108307, 0.439852, 0.253436, 0.198405,
 0.249497, 0.272178, 0.309732, 0.168593,
 0.085881, 0.118917, 0.645739, 0.149463,
  0.25974, 0.250344, 0.208195, 0.281721,
 0.154297, 0.316007, 0.247977, 0.281719} 

{0.391746, 0.185653, 0.165822,  0.25678,
 0.192298, 0.264688, 0.368385, 0.174629,
 0.330316, 0.179445, 0.186985, 0.303254,
 0.107369, 0.447939, 0.176507, 0.268186,
  0.25454, 0.268342, 0.312611, 0.164507,
 0.091961, 0.118714, 0.639193, 0.150132,
 0.260384, 0.225887, 0.207994, 0.305734,
 0.151856, 0.316597, 0.243471, 0.288075} 

{0.394133, 0.184551, 0.168346,  0.25297,
 0.181348, 0.271799, 0.373975, 0.172878,
 0.328474, 0.177201, 0.188613, 0.305712,
 0.262278, 0.361077, 0.160224, 0.216421,
 0.252824, 0.271226, 0.308399, 0.167551,
 0.093185, 0.111337, 0.651598,  0.14388,
 0.236734, 0.276989,  0.23055, 0.255728,
  0.15146, 0.324382, 0.248533, 0.275624} 

{0.396326, 0.183419, 0.170497, 0.249758,
  0.18137, 0.277004, 0.375998, 0.165627,
 0.332277, 0.176313, 0.189259, 0.302151,
 0.277335, 0.401903, 0.107634, 0.213128,
 0.251831, 0.270873, 0.307722, 0.169574,
  0.07998, 0.120527, 0.653107, 0.146386,
 0.237105, 0.289133, 0.250232, 0.223529,
 0.153151, 0.320406,  0.24887, 0.277574} 

{0.395782, 0.177618, 0.177466, 0.249134,
 0.203435, 0.269788, 0.365862, 0.160915,
 0.329181, 0.176333, 0.192322, 0.302165,
 0.213633, 0.484122, 0.081217, 0.221028,
 0.251353, 0.269936, 0.309912, 0.168799,
 0.073288, 0.111937, 0.667736, 0.147039,
 0.284695, 0.283087, 0.231669, 0.200549,
 0.161903, 0.306986, 0.247138, 0.283974} 

{0.395181, 0.177723, 0.176854, 0.250243,
 0.195309, 0.265299,  0.36412, 0.175272,
 0.323178, 0.175973, 0.196155, 0.304694,
 0.257228,  0.50165, 0.082761, 0.158361,
 0.251267, 0.265512, 0.314312,  0.16891,
 0.070471, 0.114381, 0.665386, 0.149763,
 0.255954, 0.274906, 0.268537, 0.200603,
 0.164412, 0.297073,   0.2509, 0.287614} 

{0.394437, 0.176955, 0.178542, 0.250065,
 0.202517, 0.258288, 0.366943, 0.172252,
 0.322297, 0.173372, 0.196191, 0.308139,
 0.353599, 0.424953, 0.080125, 0.141322,
  0.24958, 0.266803, 0.313717,   0.1699,
 0.070085,  0.11931, 0.667312, 0.143292,
 0.259021, 0.285061, 0.258412, 0.197507,
 0.161125, 0.308517, 0.249421, 0.280937} 

{0.394338, 0.174206,  0.18307, 0.248386,
 0.202062, 0.265603, 0.364333, 0.168001,
 0.324255, 0.173758, 0.193897, 0.308091,
 0.360323, 0.394927,  0.08069,  0.16406,
 0.245344, 0.270493, 0.314571, 0.169591,
 0.060707, 0.104688,  0.69867, 0.135934,
 0.261851, 0.309171, 0.234439, 0.194539,
 0.152836, 0.332152, 0.228291, 0.286721} 

{0.394409, 0.176579, 0.186834, 0.242177,
 0.206772, 0.267436, 0.357533, 0.168259,
 0.325767, 0.172999, 0.193781, 0.307453,
 0.350487, 0.350245, 0.079327,  0.21994,
 0.238225, 0.276583, 0.315558, 0.169634,
 0.062166, 0.104635, 0.703798, 0.129401,
  0.24269, 0.337036, 0.228759, 0.191515,
 0.151995, 0.334039, 0.227866, 0.286101} 

{0.395773, 0.171727, 0.188193, 0.244307,
 0.209531, 0.261429,  0.36159,  0.16745,
 0.318541, 0.173603, 0.193116,  0.31474,
 0.261188, 0.385421, 0.106671,  0.24672,
 0.231974,   0.2807, 0.317417, 0.169909,
 0.086158, 0.110694, 0.676878,  0.12627,
 0.273253, 0.309989, 0.215519, 0.201239,
 0.144345, 0.335816, 0.236483, 0.283356} 

{0.402008, 0.172054, 0.179225, 0.246713,
 0.207899, 0.272659, 0.338984, 0.180458,
 0.320139, 0.173457,  0.19235, 0.314054,
 0.316473, 0.392538, 0.052215, 0.238774,
 0.229561, 0.281181, 0.320152, 0.169107,
 0.091912, 0.117075, 0.646582, 0.144431,
 0.254958, 0.306088, 0.194803,  0.24415,
 0.145717, 0.347591, 0.216932, 0.289761} 

{0.402283, 0.172803, 0.178805, 0.246109,
 0.210772, 0.266658, 0.335816, 0.186753,
 0.323596, 0.169543, 0.189635, 0.317226,
 0.322935, 0.404425,  0.11593, 0.156709,
 0.227373, 0.281798, 0.320645, 0.170184,
 0.094643, 0.135717,  0.64921,  0.12043,
 0.257222, 0.301355, 0.206248, 0.235175,
 0.134618, 0.330798, 0.231816, 0.302768} 

{0.400152, 0.174056, 0.179544, 0.246248,
 0.220961, 0.260786,  0.33089, 0.187363,
 0.319018, 0.173244, 0.188316, 0.319422,
 0.294744, 0.500771, 0.091107, 0.113378,
 0.228024, 0.281728, 0.320035, 0.170213,
 0.081463,  0.13226, 0.660749, 0.125529,
 0.352122, 0.265349, 0.216989, 0.165539,
 0.133653, 0.330792, 0.232481, 0.303073} 

{0.396403, 0.176925, 0.183383, 0.243289,
 0.220805, 0.256456, 0.336367, 0.186372,
 0.319183,    0.175, 0.187463, 0.318354,
 0.313593, 0.466899, 0.098652, 0.120856,
 0.229643, 0.280383, 0.313863,  0.17611,
 0.077618, 0.135031, 0.651283, 0.136068,
 0.350815, 0.229817, 0.239986, 0.179382,
 0.133734, 0.330598,  0.23842, 0.297247} 

{0.403866, 0.160319, 0.186575, 0.249241,
 0.210513, 0.263317, 0.341138, 0.185033,
 0.319056, 0.175263, 0.187131,  0.31855,
 0.323091, 0.437559, 0.097758, 0.141593,
 0.231788, 0.279277, 0.312352, 0.176584,
 0.077324, 0.135411,  0.64888, 0.138385,
 0.346442,  0.25872, 0.218354, 0.176484,
 0.134896, 0.332663, 0.234212, 0.298229} 

{0.382153, 0.167064, 0.197604,  0.25318,
 0.219638, 0.254983, 0.334571, 0.190808,
   0.3212, 0.177035, 0.183039, 0.318726,
 0.302656, 0.441195, 0.102035, 0.154113,
 0.233075, 0.280957, 0.313088,  0.17288,
 0.093475, 0.130536, 0.645977, 0.130012,
 0.366893, 0.245127, 0.212568, 0.175413,
 0.133062, 0.339957, 0.232924, 0.294056} 

{ 0.37403, 0.163311, 0.212132, 0.250528,
 0.215952, 0.256689, 0.336085, 0.191274,
 0.320637, 0.176677, 0.182237,  0.32045,
 0.295762, 0.417336, 0.110026, 0.176876,
 0.232195, 0.283384, 0.312955, 0.171465,
 0.101084, 0.124886, 0.644561, 0.129469,
 0.372268, 0.234822,  0.22224,  0.17067,
 0.134234,  0.33077, 0.247478, 0.287518} 

{0.380476, 0.158071, 0.207571, 0.253883,
 0.221669, 0.260865, 0.328632, 0.188833,
 0.317867, 0.178648, 0.181869, 0.321616,
 0.214383, 0.482679, 0.120438,   0.1825,
 0.232827,  0.28343, 0.312404, 0.171339,
 0.095041, 0.110431, 0.663585, 0.130944,
 0.326098,  0.22986, 0.194745, 0.249297,
 0.141889,  0.32755, 0.248174, 0.282387} 

{0.383069, 0.159475, 0.202115, 0.255341,
 0.221639, 0.267545, 0.321987, 0.188829,
 0.314095, 0.177142, 0.182087, 0.326677,
 0.217606, 0.453702, 0.135103, 0.193588,
 0.236208, 0.282478,  0.31091, 0.170405,
 0.101683, 0.113493, 0.657396, 0.127427,
 0.334674, 0.228774, 0.223349, 0.213203,
 0.142673, 0.332513, 0.242351, 0.282463} 

{0.383415, 0.161755, 0.202448, 0.252382,
 0.226671, 0.256241, 0.327549, 0.189538,
 0.308658, 0.173913, 0.180167, 0.337262,
 0.202707, 0.443961,  0.16232, 0.191012,
 0.235338, 0.281373,  0.31676,  0.16653,
 0.100414, 0.113329, 0.655947, 0.130311,
   0.2685, 0.226101,  0.27282, 0.232578,
 0.148638, 0.334945, 0.248301, 0.268116} 

{0.387626, 0.153514, 0.203759,   0.2551,
 0.218622, 0.244931, 0.339714, 0.196734,
 0.310272, 0.175134, 0.180135, 0.334459,
   0.1578, 0.498374, 0.201635, 0.142191,
 0.236433, 0.281866, 0.317282, 0.164418,
 0.098977, 0.114891, 0.654236, 0.131896,
 0.254423, 0.214224, 0.305991, 0.225362,
 0.147165, 0.335867, 0.243826, 0.273142} 

{0.386017, 0.153427,  0.20471, 0.255846,
 0.216296, 0.242699, 0.347509, 0.193496,
 0.310233, 0.176285, 0.178052, 0.335431,
 0.123286, 0.536082, 0.221217, 0.119415,
 0.232193, 0.282633, 0.320407, 0.164767,
 0.085559, 0.116757,  0.65287, 0.144814,
 0.239397, 0.251392, 0.283861, 0.225351,
 0.132901, 0.329572, 0.239816, 0.297712} 

{0.381354, 0.147345, 0.205374, 0.265927,
 0.215919, 0.241857, 0.348687, 0.193537,
 0.311961, 0.177567, 0.177441, 0.333032,
 0.133851, 0.470685, 0.248701, 0.146763,
  0.23465, 0.282386, 0.319959, 0.163004,
 0.081102, 0.120513,  0.65329, 0.145095,
 0.245771,  0.24847, 0.274259,   0.2315,
 0.148903, 0.314163, 0.239288, 0.297646} 

{0.378534, 0.147716, 0.204176, 0.269574,
 0.216869, 0.245012, 0.351346, 0.186773,
  0.31383, 0.177898, 0.178237, 0.330036,
 0.127736, 0.497336, 0.233966, 0.140961,
 0.231556, 0.285265, 0.315385, 0.167794,
 0.080609, 0.107455, 0.663279, 0.148657,
 0.258877, 0.230993, 0.281506, 0.228624,
 0.153066, 0.298879, 0.236899, 0.311156} 

{0.379545, 0.149632, 0.202512, 0.268311,
 0.211465, 0.242693, 0.349036, 0.196805,
  0.31426, 0.177177, 0.179629, 0.328934,
 0.130144, 0.525863, 0.226726, 0.117267,
 0.229485, 0.280024, 0.320849, 0.169643,
 0.078298, 0.113285, 0.665415, 0.143002,
 0.254147, 0.282678, 0.229648, 0.233527,
 0.153376, 0.306334, 0.244354, 0.295936} 

{ 0.36887, 0.152052, 0.204246, 0.274832,
 0.207785, 0.236375,  0.35454,   0.2013,
 0.317064, 0.176512,  0.18026, 0.326164,
 0.117861, 0.504205, 0.239395, 0.138539,
  0.22836, 0.280823, 0.318635, 0.172181,
 0.081872, 0.111519, 0.659154, 0.147455,
 0.266668, 0.254416, 0.246002, 0.232915,
 0.158877, 0.308154, 0.237484, 0.295486} 

{0.367636, 0.151981, 0.204295, 0.276088,
 0.208772, 0.241376, 0.346249, 0.203603,
 0.318667, 0.176452, 0.179043, 0.325839,
 0.124105, 0.523298,  0.22581, 0.126787,
 0.232915, 0.274347, 0.317522, 0.175216,
 0.083827,  0.11085, 0.659424, 0.145898,
 0.284091, 0.185033, 0.290079, 0.240797,
 0.163584, 0.307358, 0.234609, 0.294449} 

{0.366703, 0.149686, 0.203551, 0.280059,
 0.209652, 0.247885, 0.340675, 0.201788,
 0.317221, 0.176533, 0.183763, 0.322483,
 0.142399, 0.442591, 0.255134, 0.159876,
 0.231301, 0.273641,  0.31445, 0.180608,
  0.08597, 0.111092, 0.658827, 0.144111,
 0.308279, 0.156491,  0.30061,  0.23462,
 0.162723,  0.31406, 0.236431, 0.286785} 

{0.366932, 0.149981, 0.204465, 0.278623,
 0.216547, 0.239186, 0.346661, 0.197607,
 0.317912, 0.175639, 0.183728, 0.322721,
 0.180661, 0.424053, 0.227576, 0.167709,
 0.230208, 0.274879,  0.31355, 0.181363,
 0.086473, 0.117019, 0.652055, 0.144452,
 0.288118, 0.189825, 0.289258,   0.2328,
 0.164316, 0.310566, 0.247557, 0.277562} 

{0.375816, 0.149629, 0.201027, 0.273528,
 0.213651, 0.240869,  0.34952,  0.19596,
 0.320923, 0.174566, 0.183315, 0.321196,
 0.183304, 0.455948, 0.250935, 0.109813,
 0.232081, 0.279167, 0.316164, 0.172588,
 0.095435,  0.13632, 0.638828, 0.129417,
  0.29342,  0.15867, 0.371856, 0.176054,
 0.168825, 0.321644,  0.22909, 0.280441} 

{0.374181, 0.148535, 0.201381, 0.275903,
 0.212778,  0.24624, 0.343547, 0.197435,
 0.322805, 0.173838, 0.181137,  0.32222,
 0.175713, 0.463138, 0.218726, 0.142423,
 0.233509, 0.274478, 0.315504,  0.17651,
 0.096642, 0.135545, 0.636449, 0.131364,
  0.30436, 0.157877, 0.362033, 0.175729,
 0.168688, 0.318748, 0.229674,  0.28289} 

{0.384475, 0.146609, 0.202954, 0.265962,
 0.217242, 0.243485, 0.345384,  0.19389,
 0.324479, 0.174469, 0.180776, 0.320276,
 0.168301, 0.495203, 0.208022, 0.128474,
 0.228298, 0.268973, 0.319789,  0.18294,
 0.092435, 0.124853, 0.647551, 0.135161,
 0.308897, 0.190178, 0.298955, 0.201969,
 0.209319, 0.300227, 0.212015, 0.278439} 

{0.386832, 0.143042,   0.1978, 0.272326,
  0.22252, 0.235325, 0.335916, 0.206239,
 0.324098, 0.174113, 0.181144, 0.320645,
 0.161491, 0.501058, 0.171144, 0.166307,
   0.2316, 0.267104, 0.316296,    0.185,
 0.094126, 0.129974, 0.640299, 0.135601,
 0.319434, 0.192298, 0.294736, 0.193532,
 0.207191, 0.307013, 0.216067, 0.269729} 

{0.390863, 0.143093, 0.197568, 0.268476,
 0.222626, 0.241176, 0.326996, 0.209202,
 0.323618, 0.174644, 0.180628,  0.32111,
 0.148383, 0.459312, 0.184615,  0.20769,
 0.239114, 0.264891, 0.317862, 0.178133,
  0.09432, 0.129685, 0.636285,  0.13971,
  0.28713, 0.170275, 0.296833, 0.245763,
 0.194673, 0.316256, 0.214868, 0.274203} 

{ 0.38099, 0.145743, 0.196529, 0.276737,
 0.227573, 0.229358, 0.340963, 0.202106,
 0.327545, 0.175992, 0.179199, 0.317264,
 0.173426, 0.389735, 0.237222, 0.199617,
 0.243066, 0.261803, 0.314244, 0.180888,
 0.090496, 0.130179, 0.643922, 0.135403,
  0.32859, 0.158026, 0.286425, 0.226959,
 0.188488, 0.310293, 0.207482, 0.293736} 

{0.390358, 0.145909, 0.202511, 0.261222,
 0.233455, 0.228016, 0.333341, 0.205189,
 0.326199, 0.176194, 0.179831, 0.317776,
 0.203722, 0.337166, 0.240952, 0.218159,
 0.230146, 0.272506,  0.31663, 0.180718,
 0.081781, 0.132526, 0.676059, 0.109633,
  0.31181, 0.168601,   0.2702,  0.24939,
 0.191828, 0.313318, 0.200502, 0.294353} 

{0.387222, 0.144888, 0.205074, 0.262816,
 0.224413,  0.22408, 0.341975, 0.209532,
 0.321771, 0.178932,  0.18173, 0.317567,
 0.214265,  0.31523, 0.232527, 0.237978,
 0.228146, 0.274009, 0.319222, 0.178622,
 0.092617, 0.121519, 0.665008, 0.120856,
 0.305295, 0.170579, 0.274655, 0.249471,
 0.188119, 0.305384, 0.200532, 0.305965} 

{0.386003, 0.148532, 0.203196, 0.262268,
 0.227864, 0.223038, 0.339615, 0.209484,
 0.328643, 0.169282, 0.183245, 0.318829,
 0.186676, 0.367551,  0.22971, 0.216063,
 0.231125, 0.277208,  0.31599, 0.175676,
 0.104908, 0.125251, 0.626765, 0.143076,
 0.283139, 0.204941, 0.248183, 0.263737,
 0.187568, 0.306787, 0.200778, 0.304868} 

{ 0.38211, 0.153084,  0.20458, 0.260226,
 0.228885, 0.217073, 0.332141,   0.2219,
 0.330788, 0.167774, 0.189655, 0.311783,
  0.17753, 0.412872,  0.19819, 0.211407,
 0.235445, 0.271795, 0.317505, 0.175255,
 0.111369, 0.122909, 0.634039, 0.131684,
 0.286273, 0.196262, 0.251582, 0.265883,
 0.195362, 0.308106, 0.211826, 0.284706} 

{0.378562, 0.152016, 0.204388, 0.265034,
  0.22312,  0.23182,  0.32055,  0.22451,
 0.327275, 0.170758, 0.189445, 0.312521,
 0.243921, 0.433648, 0.140419, 0.182011,
 0.232781, 0.272799, 0.321252, 0.173168,
 0.118392, 0.126305, 0.616083,  0.13922,
 0.295846, 0.195085, 0.264497, 0.244572,
  0.19607, 0.300118, 0.228662, 0.275149} 

{0.383797, 0.148648, 0.209239, 0.258315,
 0.227447, 0.227286,  0.31197, 0.233296,
 0.325412, 0.172017, 0.190483, 0.312088,
 0.294885,  0.41164, 0.132341, 0.161134,
 0.237268, 0.267471, 0.321705, 0.173555,
 0.111661, 0.126009, 0.628694, 0.133636,
 0.329292, 0.197884, 0.245266, 0.227557,
 0.196401, 0.280536,  0.23444, 0.288622} 

{0.377824,  0.14813, 0.214104, 0.259942,
 0.219065, 0.232522, 0.313272, 0.235141,
 0.321627, 0.176608, 0.189784, 0.311981,
  0.27246, 0.417913, 0.192807,  0.11682,
 0.235362, 0.265837,  0.31821, 0.180591,
 0.105408, 0.125149, 0.624056, 0.145387,
 0.358275, 0.206085, 0.203204, 0.232436,
 0.197516,  0.28226, 0.235195, 0.285029} 

{0.371566, 0.153318, 0.210915, 0.264201,
 0.221523,  0.23272, 0.303629, 0.242128,
 0.320416, 0.175753,  0.19015, 0.313682,
 0.322717,  0.38239, 0.172026, 0.122867,
 0.234951, 0.264237, 0.319361,  0.18145,
 0.103629,  0.12578, 0.624443, 0.146148,
 0.345233, 0.224441, 0.209556,  0.22077,
 0.206336, 0.279838,  0.23626, 0.277566} 

{0.371284, 0.147056, 0.214747, 0.266912,
 0.213162,   0.2293,  0.31496, 0.242578,
 0.319934, 0.176376, 0.191315, 0.312376,
 0.336883, 0.402743, 0.123558, 0.136816,
 0.243095, 0.260691, 0.322384,  0.17383,
  0.08856, 0.127877, 0.630309, 0.153254,
 0.342069, 0.231521, 0.201069, 0.225341,
  0.20085, 0.286178, 0.237941,  0.27503} 

{0.372973, 0.144666, 0.215831, 0.266529,
  0.21511, 0.234057, 0.298711, 0.252122,
 0.320062, 0.177901, 0.192767,  0.30927,
 0.353355, 0.436148, 0.102579, 0.107918,
 0.244534, 0.259751, 0.328222, 0.167494,
 0.085455, 0.143382,  0.62109, 0.150073,
 0.318717,  0.17529, 0.211407, 0.294585,
 0.203535, 0.292793, 0.239276, 0.264396} 

{0.356065, 0.160314, 0.211632, 0.271989,
 0.186047,  0.23626, 0.313237, 0.264456,
  0.32243, 0.177572, 0.189108, 0.310891,
 0.352249, 0.465382,  0.09383, 0.088539,
 0.242552, 0.262846, 0.329923, 0.164678,
 0.087355, 0.145421, 0.615811, 0.151413,
 0.291609, 0.171036, 0.180209, 0.357146,
  0.20629, 0.300706, 0.235181, 0.257824} 

{0.357156, 0.162218, 0.207609, 0.273016,
 0.191545, 0.248194,  0.32422, 0.236041,
 0.329348, 0.177379,  0.18775, 0.305523,
 0.362623, 0.462419, 0.091589, 0.083369,
 0.241704, 0.263606, 0.330872, 0.163818,
 0.089462, 0.137053,  0.61874, 0.154745,
 0.309977, 0.144491, 0.193449, 0.352083,
 0.209141,  0.30299, 0.229878, 0.257992} 

{0.362335, 0.160286, 0.204051, 0.273328,
 0.189615,  0.25863, 0.314302, 0.237453,
 0.331528, 0.177599, 0.186127, 0.304746,
 0.231611, 0.567093, 0.101662, 0.099634,
 0.245903, 0.261077, 0.330514, 0.162505,
 0.090628, 0.130335, 0.634928, 0.144108,
  0.33046, 0.144543, 0.160873, 0.364124,
 0.203874, 0.302301, 0.230794, 0.263031} 

{0.361866, 0.159466, 0.210267, 0.268401,
 0.199497, 0.255291, 0.309147, 0.236066,
 0.331644, 0.175969, 0.187538, 0.304848,
 0.302072, 0.503507, 0.092879, 0.101543,
 0.242292, 0.258029, 0.337057, 0.162622,
 0.097172, 0.119001, 0.641139, 0.142688,
 0.356486, 0.144492, 0.170223, 0.328799,
 0.194415, 0.305433, 0.232636, 0.267515} 

{0.364763, 0.158344, 0.205676, 0.271217,
 0.203948,  0.25302,  0.30931, 0.233722,
 0.332538, 0.176473, 0.187669,  0.30332,
 0.240292, 0.539852, 0.131693, 0.088163,
 0.241064, 0.253647, 0.341391, 0.163898,
 0.101096, 0.126561,  0.62751, 0.144833,
 0.348481, 0.161519, 0.160808, 0.329193,
 0.196919,  0.29608, 0.233854, 0.273146} 

{0.363827, 0.160586, 0.203329, 0.272257,
 0.201161, 0.249399, 0.319138, 0.230302,
 0.332562, 0.178849, 0.184779,  0.30381,
 0.242295, 0.598967, 0.099458,  0.05928,
 0.240878, 0.252456, 0.340181, 0.166484,
 0.099235, 0.131168,  0.63258, 0.137018,
 0.348312, 0.146771, 0.181321, 0.323597,
 0.196395, 0.298751, 0.230682, 0.274172} 

{0.374247, 0.159521, 0.201771, 0.264461,
 0.208332, 0.249815, 0.313335, 0.228518,
 0.334605, 0.177403, 0.188841, 0.299151,
 0.214861, 0.586588, 0.079276, 0.119275,
 0.251427, 0.251976, 0.330993, 0.165604,
 0.099574, 0.139942, 0.634933,  0.12555,
 0.408796, 0.145439, 0.175384,  0.27038,
 0.191919,  0.31691, 0.217935, 0.273237} 

{0.373194, 0.158318, 0.207246, 0.261243,
 0.202317, 0.265714, 0.315554, 0.216415,
 0.335308, 0.177481, 0.191481, 0.295731,
 0.199982, 0.570907, 0.096451,  0.13266,
 0.251361, 0.249973, 0.331526,  0.16714,
 0.093015, 0.141655, 0.638815, 0.126515,
 0.423566, 0.125916, 0.164271, 0.286246,
 0.191061, 0.318777, 0.217931,  0.27223} 

{0.374502, 0.155844, 0.207424,  0.26223,
 0.207351, 0.248172, 0.326587,  0.21789,
 0.335257, 0.176692, 0.190382, 0.297668,
 0.319312,  0.44033, 0.104223, 0.136136,
 0.248303, 0.250609, 0.331089, 0.169999,
 0.078325,   0.1472, 0.634323, 0.140153,
 0.399111, 0.132975, 0.186072, 0.281843,
 0.201946,  0.31126, 0.210558, 0.276236} 

{0.373952, 0.151184, 0.213074,  0.26179,
 0.219471,  0.24742, 0.323283, 0.209826,
 0.333853, 0.176578,  0.19103, 0.298539,
 0.314257, 0.499831, 0.072363, 0.113549,
 0.251751, 0.243921, 0.332455, 0.171872,
 0.085202, 0.142427,  0.64684, 0.125531,
 0.398861,  0.12632, 0.203675, 0.271144,
 0.191468, 0.299294, 0.202479, 0.306758} 

{0.372262, 0.156709, 0.213558, 0.257471,
 0.222331, 0.245276, 0.328685, 0.203709,
 0.336367, 0.175979, 0.190194,  0.29746,
  0.31408, 0.499686, 0.075595, 0.110638,
 0.251226, 0.241994, 0.335497, 0.171282,
 0.085888, 0.147127, 0.636114, 0.130871,
 0.375744, 0.133979, 0.214661, 0.275616,
 0.193138, 0.296131, 0.204914, 0.305817} 

{0.374601,  0.15621, 0.214612, 0.254578,
 0.231229, 0.242703, 0.319566, 0.206502,
 0.337842,  0.17656,  0.18895, 0.296648,
 0.209078, 0.577355, 0.081985, 0.131581,
 0.254269, 0.238189, 0.337956, 0.169586,
 0.091402, 0.148838, 0.629388, 0.130373,
 0.372785, 0.124804, 0.232629, 0.269782,
 0.192939, 0.289861, 0.209118, 0.308082} 

{0.370587, 0.152292, 0.226326, 0.250795,
 0.226767, 0.237015, 0.320432, 0.215787,
 0.336585, 0.176474, 0.190678, 0.296263,
 0.257675, 0.462094, 0.099425, 0.180806,
 0.255595, 0.237089, 0.335369, 0.171948,
 0.087018, 0.143268, 0.634868, 0.134846,
 0.341425, 0.131515, 0.260222, 0.266838,
 0.192669, 0.293891, 0.202592, 0.310848} 

{0.370725, 0.154449,  0.22671, 0.248116,
 0.225907,  0.23459, 0.319852, 0.219651,
 0.334744, 0.177255,  0.19118,  0.29682,
 0.238251, 0.452887, 0.046362,   0.2625,
   0.2598, 0.243489, 0.341615, 0.155096,
 0.080113, 0.142291, 0.645415, 0.132181,
 0.339915, 0.141525, 0.250914, 0.267646,
 0.190622, 0.319061, 0.194888, 0.295429} 

{0.371818, 0.162215, 0.221419, 0.244547,
 0.216421, 0.241004, 0.317089, 0.225486,
 0.332904, 0.176174, 0.194225, 0.296697,
 0.248744, 0.387702, 0.068566, 0.294988,
 0.260936, 0.245363, 0.342658, 0.151043,
 0.082531, 0.140921, 0.640968, 0.135581,
 0.338638, 0.140631, 0.241736, 0.278995,
 0.189167, 0.320838, 0.194705, 0.295291} 

{0.386983, 0.158108, 0.217239,  0.23767,
 0.199681, 0.241418,  0.31891, 0.239991,
 0.334276, 0.176045, 0.196199,  0.29348,
 0.245382, 0.376818, 0.146443, 0.231357,
 0.259476, 0.246505, 0.346736, 0.147284,
 0.079113, 0.140011, 0.643991, 0.136886,
 0.319929, 0.185608, 0.236214, 0.258249,
