date	genre	author	work	tlg author	tlg work	sentence location	sentence id	sentence ids	sentence original	target id	sense id	disambiguation
1	78	Narrative	Flavius Josephus	De bello Judaico libri vii	0526	004	6.410	5172	55714 69776 110012 65565 82758 3464 15281 75552 44975 46861 7513 48291 84410 110639 48291 42786 50616 51661 113560 8909 67619 91605 28566	κατιδὼν γοῦν τό τε ναστὸν αὐτῶν ὕψος καὶ τὸ μέγεθος ἑκάστης πέτρας τήν τε ἀκρίβειαν τῆς ἁρμονίας καὶ ὅσοι μὲν εὖρος ἡλίκοι δὲ ἦσαν τὴν ἀνάστασιν σὺν θεῷ γε ἐπολεμήσαμεν ἔφη καὶ θεὸς ἦν ὁ τῶνδε τῶν ἐρυμάτων Ἰουδαίους καθελών ἐπεὶ χεῖρες ἀνθρώπων ἢ μηχαναὶ τί πρὸς τούτους τοὺς πύργους δύνανται	15281	harmonia-1	1
1	90	Oratory	Dio Chrysostom	Orations	0612	001	3.76	554	71308 116416 64165 110734 14568 34138 75774 37410 51701 3630 15281 31236 1564 11709 nlsj75598	νῦν δέ ὥσπερ ἐν λύρᾳ φθόγγων ἁπτόμενος ἐμμελῶς οὐδέποτε ἐξίσταται τῆς καθαρᾶς τε καὶ ἄκρας ἁρμονίας μίαν ἀεὶ καὶ τὴν αὐτὴν ἀπιὼν ὁδόν	15281	harmonia-4.3β	1
1	90	Oratory	Dio Chrysostom	Orations	0612	001	4.139	950	66746 51701 59794 90504 15281 260 102117 106707 23242 48291 105829 39776 260 nlsj7921 76570 106214 63772 66746 102668 114558 110456 79526 33770 24103 77768 4076	ἀλλὰ δὴ μεταλαβόντες καθαράν τε καὶ κρείττω τῆς πρότερον ἁρμονίας τὸν ἀγαθὸν καὶ σώφρονα ὑμνῶμεν δαίμονα καὶ θεὸν οἷς ποτε ἐκείνου τυχεῖν ἐπέκλωσαν ἀγαθαὶ Μοῖραι παιδείας ὑγιοῦς καὶ λόγου μεταλαβοῦσι τάχα γὰρ ἄν ποτε καὶ ἡμῖν χρείαν οὐ φαύλην παράσχοι ἑλκόμενά πῃ πρὸς τὸ δέον καὶ παραβαλλόμενα τοῖς οὖσι καὶ ἀληθέσιν	15281	harmonia-4.6	4
1	90	Oratory	Dio Chrysostom	Orations	0612	001	13.21	2247	65757 47860 43309 64757 45794 57343 68876 42432 15281 106068 89321 13172 57352	καὶ μὴν ὁ Θάμυρίς γε εὖ μάλα ἐπιστάμενος κιθαρίζειν καὶ πρὸς αὐτὰς τὰς Μούσας ἐρίζων περὶ τῆς ἁρμονίας ἐτυφλώθη διὰ τοῦτο καὶ προσέτι ἀπέμαθε τὴν κιθαριστικήν	15281	harmonia-4.3β	2
1	90	Oratory	Dio Chrysostom	Orations	0612	001	32.46	3663	77603 37720 15281 112720 22209 101711 5455 45996 26197	αὐτοὶ δὲ παντελῶς ἔξω τῆς ἁρμονίας τῆς κατὰ φύσιν γιγνόμενοι καὶ σφόδρα ἀμούσως ἔχοντες οὐ διαφέρεσθε	15281	harmonia-3	2
1	90	Oratory	Dio Chrysostom	Orations	0612	001	32.58	3723	47617 100906 27847 86276 68890 28569 15281 102381 17807 115887 38498 101608 72522 103209 78437 97507 28569 116416 34138 22209 67250	οὐχ ἧττον δὲ καὶ περὶ συνουσίας ἔδοξε πρέπειν ἡ μουσικῆς δύναμις ἁρμονίαν καὶ τάξιν αὐτόματον ταῖς ψυχαῖς ἐπεισάγουσα καὶ τὸ σφαλερὸν τῆς ἐν οἴνῳ τέρψεως παραμυθουμένη μετὰ ξυγγενοῦς δυνάμεως ὥσπερ αὐτῷσυγκεραννύμενον ἐμμελὲς γίγνεται καὶ μέτριον	15281	harmonia-4.6	2
1	90	Oratory	Dio Chrysostom	Orations	0612	001	33.39	4106	24340 83669 116416 15281 59708	ἢ δῆλον ὅτι τοῦ πλείονος ὥσπερ ἐν ἁρμονίᾳ κρατοῦντος	15281	harmonia-4.3β	2
1	90	Oratory	Dio Chrysostom	Orations	0612	001	33.42	4116	116416 51562 59708 15281 29805 nlsj5576 64050	ὥσπερ Ἰωνική τις ἐκράτησεν ἁρμονία καὶ Δώριος καὶ Φρύγιος ἄλλη καὶ Λύδιος	15281	harmonia-4.3	1
1	90	Oratory	Dio Chrysostom	Orations	0612	001	33.57	4184	101711 76028 112559 nlsj106503 463 28569 3261 45996 48661 25401 1377 102115 67762 35167 15281	οὕτω σφόδρα τὰ ὦτα ἐφύλαττον καὶ τηλικαύτην ἡγοῦντο δύναμιν τὴν ἀκοὴν ἔχειν ὥστε θηλύνειν τὴν διάνοιαν καὶ ἀδικεῖσθαι τὰ τῆς σωφροσύνης εἰ παρὰ μικρὸν ἐνδοίη τὰ τῆς ἁρμονίας	15281	harmonia-4.3	2
1	90	Oratory	Dio Chrysostom	Orations	0612	001	19.60	4739	104429 68791 59339 62204 116293 52774 1564 52571 5257 28566 8909 nlsj34252 31161 11058 71308 90504 68876 13098 48052 92783 31084 3630 15281	τὴν δὲ τότε μορφὴν τοῦ κόσμου λέγω δὲ τὴν τε ὥραν καὶ τὸ κάλλος ἀεὶ καλοῦ ὄντος ἀμηχάνως οὐδεὶς δύναιτ’ ἂν ἀνθρώπων διανοηθῆναι καὶ εἰπεῖν ἀξίως οὔτε τῶν νῦν οὔτε τῶν πρότερον εἰ μὴ Μοῦσαί τε καὶ Ἀπόλλων ἐν θείῳ ῥυθμῷ τῆς εἰλικρινοῦς τε καὶ ἄκρας ἁρμονίας	15281	harmonia-4.3β	2
1	90	Oratory	Dio Chrysostom	Orations	0612	001	23.35	5334	62204 96929 1872 22100 106502 91547 16864 26886 2815 15281 75552 43569 67253 25249 112794 nlsj40132 nlsj40132 11583 59339	πρὸς δὲ αὖ τῶν λεγομένων στοιχείων ἀέρος καὶ γῆς καὶ ὕδατος καὶ πυρός τὴν ἀσφαλῆ καὶ δικαίαν δἰ αἰῶνος ἁρμονίαν μεθ’ ὅσης εὐγνωμοσύνης καὶ μετριότητος διαμένειν πέφυκεν αὐτά τε σῳζόμενα καὶ σῴζοντα τὸν ἅπαντα κόσμον	15281	harmonia-4.6	1
1	90	Oratory	Dio Chrysostom	Orations	0612	001	51.7	7089	75774 15281 12409	εἰ δὲ μή οὐδεμίαν οὐδέποτε ἁρμονίαν ἀποδείξουσιν	15281	harmonia-4.3	2
1	90	Oratory	Dio Chrysostom	Orations	0612	001	67.19	8126	15281 74752 83706 110734 102514 46195 6339 64316 15281	ἐν δὲ ταῖς ἁρμονίαις τῶν ὀργάνων τούτων εἰ πλεονεκτήσειε τῶν φθόγγων τις τῇ τάσει πρὸς τοῦ Διὸς οὐκ ἀνάγκη πᾶσαν λελύσθαι τὴν ἁρμονίαν	15281	harmonia-4.1	1
1	90	Oratory	Dio Chrysostom	Orations	0612	001	76.6	8619	5455 8435 15281 66187 nlsj97867 102381 57466 28566 nlsj61372 20598 68890 42214 68890	ὁ ἄμουσος καὶ ὁ ἀνεπιστήμων ἁρμονίας καὶ μέλους καὶ ῥυθμοῦ καὶ τῆς τούτων τάξεως καὶ κινήσεως δύναιτ’ ἂν καλῶς βουλεύσασθαι περὶ μουσικῆς καὶ τῶν ἔργων τῶν κατὰ μουσικήν	15281	harmonia-4.3	1
1	93	Narrative	Flavius Josephus	Antiquitates Judaicae	0526	001	8.69	4555	73277 69714 72329 85306 103701 63212 3652 22209 101024 77699 62257 101754 42162 102905 54631 42168 24342 27629 114653 15274 106601 90340 32544 15281 27847 64866 42162 6339	ἡ δ’ ὅλη τοῦ ναοῦ οἰκοδομία κατὰ πολλὴν τέχνην ἐκ λίθων ἀκροτόμων ἐγένετο συντεθέντων ἁρμονίως πάνυ καὶ λείως ὡς μήτε σφύρας μήτε ἄλλου τινὸς ἐργαλείου τεκτονικοῦ τοῖς κατανοοῦσιν ἐργασίαν δηλοῦσθαι ἀλλὰ δίχα τῆς τούτων χρήσεως πᾶσαν ἡρμόσθαι τὴν ὕλην προσφυῶς ὡς ἑκούσιον τὴν ἁρμονίαν αὐτῆς δοκεῖν μᾶλλον ἢ τῆς τῶν ἐργαλείων ἀνάγκης	15281	harmonia-1	1
1	93	Narrative	Flavius Josephus	Antiquitates Judaicae	0526	001	12.76	6914	52003 105188 101851 73277 55139 104538 15281 66295 99647 11136 40331 98303	ἐκαινούργησαν δὲ ὥστε τρίπτυχον οἱονεὶ τὸ σχῆμα τῆς ὅλης κατασκευάσαι τραπέζης τῆς ἁρμονίας πρὸς ἄλληλα τῶν μερῶν οὕτω συνδεδεμένης ὡς ἀόρατον εἶναι καὶ μηδ’ ἐπινοεῖσθαι τὰς συμβολάς	15281	harmonia-1	1
1	93	Narrative	Flavius Josephus	Antiquitates Judaicae	0526	001	14.2	8176	51259 67493 715 85306 86112 15843 nlsj32160 11174 52774 75552 74126 15281 75552 98241 59339 63772 6324 45996 113388 nlsj59172 34270 78297 64866 3464 97547 97048 4076 62204 72202 83310 66173 90524	τὴν γὰρ ἱστορίαν καὶ τὴν μήνυσιν τῶν ἀγνοουμένων τοῖς πολλοῖς πραγμάτων διὰ τὴν ἀρχαιότητα δεῖ μὲν καὶ τὸ τῆς ἀπαγγελίας κάλλος ὅσον δὴ τοῦτ’ ἔστιν ἔκ τε τῶν ὀνομάτων καὶ τῆς τούτων ἁρμονίας καὶ ὅσα πρὸς τούτοις συμβάλλεται κόσμον τῷ λόγῳ τοῖς ἀναγνωσομένοις ἔχειν ὡς ἂν μετὰ χάριτός τινος καὶ ἡδονῆς τὴν ἐμπειρίαν παραλαμβάνοιεν πάντων δὲ μᾶλλον τῆς ἀκριβείας τοὺς συγγραφεῖς στοχάζεσθαι μηδὲν τοῦ τἀληθῆ λέγειν τοῖς περὶ ὧν οὐκ ἴσασιν αὐτοὶ πιστεύειν αὐτοῖς μέλλουσιν προτιμῶντας	15281	harmonia-4.4	1
1	95	Essays	Plutarch	Adversus Colotem	0007	140	5	37	84884 98414 15281 2669 85808 85080 95853 115102 75539 114731 35203 62204 43206 43206 84365 57460 2668 10061 64866 86112 100031	αἱ δὲ πολυθρύλητοι συμμετρίαι καὶ ἁρμονίαι τῶν περὶ τὰ αἰσθητήρια πόρων αἵ τε πολυμιξίαι τῶν σπερμάτων ἃ δὴ πᾶσι χυμοῖς καὶ ὀσμαῖς καὶ χρόαις ἐνδιεσπαρμένα λέγουσιν ἑτέραν ἑτέρῳ ποιότητος κινεῖν αἴσθησιν οὐκ ἄντικρυς εἰς τὸ μὴ μᾶλλον τὰ πράγματα συνελαύνουσιν αὐτοῖς	15281	harmonia-4.3α	2
1	95	Narrative	Plutarch	Agesilaus	0007	044	5.3	35	51647 112703 70039 72610 42522 73277 36571 51241 75926 80140 21872 57466 15281 37776 61754 70991 107066 nlsj14967 33956 84505 111545 nlsj56504 1564 260 26226 5274 20621 8940 8184 113388 14816 6405 75005 73767 62204	καθάπερ γὰρ οἱ φυσικοὶ τὸ νεῖκος οἴονταί καὶ τὴν ἔριν εἰ τῶν ὅλων ἐξαιρεθείη στῆναι μὲν ἂν τὰ οὐράνια παύσασθαι δὲ πάντων τὴν γένεσιν καὶ κίνησιν ὑπὸ τῆς πρὸς πάντα πάντων ἁρμονίας οὕτως ἔοικεν ὁ Λακωνικὸς νομοθέτης ὑπέκκαυμα τῆς ἀρετῆς ἐμβαλεῖν εἰς τὴν πολιτείαν τὸ φιλότιμον καὶ φιλόνεικον ἀεί τινα τοῖς ἀγαθοῖς διαφορὰν καὶ ἅμιλλαν εἶναι πρὸς ἀλλήλους βουλόμενος τὴν δὲ ἀνθυπείκουσαν τῷ ἀνελέγκτῳ χάριν ἀργὴν καὶ ἀναγώνιστον οὖσαν οὐκ ὀρθῶς ὁμόνοιαν λέγεσθαι	15281	harmonia-4.6	1
1	95	Essays	Plutarch	An seni respublica gerenda sit	0007	117	18	142	18331 20621 13777 84505 63772 95100 46646 111483 14400 19477 nlsj58406 88467 1103 85306 66295 84505 45996 15271 90334 nlsj106503 116416 51792 26046 24292 85306 104274 nlsj107632 108536 112833 15281 68891 52571 74378 4845 101046 27764 22019 22209 92105 38487 86278 46782 86219 62204 64866 8909 60677 1587 18790 102993 112720 nlsj14015 86184 116416 64165 101046 8522 59516 67250 90416 86307 84506 65593	ἀλλ’ ἀφέντες εἰ βούλει τὸν ἀποσπῶντα τῆς πολιτείας λόγον ἐκεῖνο σκοπῶμεν ἤδη καὶ φιλοσοφῶμεν ὅπως μηδὲν ἀπρεπὲς μηδὲ βαρὺ τῷ γήρᾳ προσάξωμεν ἀγώνισμα πολλὰ μέρη τῆς πολιτείας ἐχούσης ἁρμόδια καὶ πρόσφορα τοῖς τηλικούτοις ὥσπερ γάρ εἰ καθῆκον ἦν ᾅδοντας διατελεῖν ἔδει πολλῶν τόνων καὶ τρόπων ὑποκειμένων φωνῆς οὓς ἁρμονίας οἱ μουσικοὶ καλοῦσι μὴ τὸν ὀξὺν ἅμα καὶ σύντονον διώκειν γέροντας γενομένους ἀλλ’ ἐν ᾧ τὸ ῥᾴδιον ἔπεστι μετὰ τοῦ πρέποντος ἤθους οὕτως ἐπεὶ τὸ πράττειν καὶ λέγειν μᾶλλον ἀνθρώποις ἢ κύκνοις τὸ ᾄδειν ἄχρι τελευτῆς κατὰ φύσιν ἔστιν οὐκ ἀφετέον τὴν πρᾶξιν ὥσπερ τινὰ λύραν σύντονον ἀλλ’ ἀνετέον ἐπὶ τὰ κοῦφα καὶ μέτρια καὶ προσῳδὰ πρεσβύταις πολιτεύματα μεθαρμοττομένους	15281	harmonia-4.3	1
1	95	Narrative	Plutarch	Aratus	0007	063	2.1	6	nlsj9988 84494 90504 3436 29804 15114 116416 15281 97990 96270 34366 111544 24349 38401 71037 102432 105974 105974 66574 nlsj6325 6616 2654 nlsj10691 16052 nlsj6346 8665 35273 nlsj71743 28569 84511 46646 84505 55241 45996 27847 nlsj10691 12641 nlsj1806 nlsj8617 105964 86219 nlsj6346 12973 nlsj56179 72254 31709 6616	ἡ Σικυωνίων πόλις ἐπεὶ τὸ πρῶτον ἐκ τῆς ἀκράτου καὶ Δωρικῆς ἀριστοκρατίας ὥσπερ ἁρμονίας συγχυθείσης εἰς στάσεις ἐνέπεσε καὶ φιλοτιμίας δημαγωγῶν οὐκ ἐπαύσατο νοσοῦσα καὶ ταραττομένη καὶ τύραννον ἐκ τυράννου μεταβάλλουσα μέχρι οὗ Κλέωνος ἀναιρεθέντος εἵλοντο Τιμοκλείδαν ἄρχοντα καὶ Κλεινίαν ἄνδρας ἐνδόξους τὰ μάλιστα καὶ ἐν δυνάμει τῶν πολιτῶν ὄντας ἤδη δέ τινα τῆς πολιτείας κατάστασιν ἔχειν δοκούσης Τιμοκλείδας μὲν ἀπέθανεν Ἀβαντίδας δὲ ὁ Πασέου τυραννίδα πράττων ἑαυτῷ τὸν Κλεινίαν ἀπέκτεινε καὶ τῶν φίλων καὶ οἰκείων τοὺς μὲν ἐξέβαλε τοὺς δὲ ἀνεῖλεν	15281	harmonia-4.6	2
1	95	Narrative	Plutarch	Cleomenes	0007	051b	16.1	91	25184 86112 33791 5447 79223 6871 26199 64597 106177 83711 28566 nlsj1543 31565 12136 111908 nlsj6372 31565 110740 45368 33903 70958 43260 104655 104739 90933 23726 28002 4845 28569 41572 70364 8665 51661 78297 86112 17478 59708 114753 104421 15893 90504 80357 18626 77787 25093 89346 nlsj6372 32686 49022 26886 84234 11078 nlsj6956 80042 101851 59295 80504 104685 42214 33819 89366 2731 86219 84509 7114 9843 33791 52571 64597 nlsj39585 80504 80504 65747 37095 33623 nlsj2054 19546 109018 26233 22209 9843 42830 52332 69292 13039 108802 85306 79983 77768 110639 1984 84494 11305 112379 64597 31562 80043 42983 74571 31246 18790 23065 47513 22209 19549 nlsj10192 80042 84505 116416 15281 32417 6817 17381 102117 29805 nlsj7318 nlsj76838 19972 11072 nlsj9988 46612 nlsj10813 22825 110606 104841 23726 55910 nlsj6372 6609 83987 80610 38229 24702 85832 nlsj7477 93418 90108 109067 nlsj6372 84234 27842 90122 nlsj2475 49589 76532 1587 96666 8909 110735 55104	τοῦτο διελυμήνατο τὰ πράγματα τῆς Ἑλλάδος ἁμῶς γέ πως ἐκ τῶν παρόντων ἀναλαβεῖν αὑτὴν ἔτι καὶ διαφυγεῖν τὴν Μακεδόνων ὕβριν καὶ πλεονεξίαν δυναμένης ὁ γὰρ Ἄρατος εἴτε ἀπιστίᾳ καὶ φόβῳ τοῦ Κλεομένους εἴτε φθονῶν εὐτυχοῦντι παρ’ ἐλπίδα καὶ νομίζων ἔτη τρία καὶ τριάκοντα πρωτεύοντος αὐτοῦ δεινὸν εἶναι τὴν δόξαν ἅμα καὶ τὴν δύναμιν ἐπιφύντα νέον ἄνδρα καθελεῖν καὶ παραλαβεῖν πραγμάτων ηὐξημένων ὑπ’ αὐτοῦ καὶ κεκρατημένων χρόνον τοσοῦτον ἀρχήν πρῶτον μὲν ἐπειρᾶτο τοὺς Ἀχαιοὺς παραβιάζεσθαι καὶ διακωλύειν ὡς δὲ οὐ προσεῖχον αὐτῷ τοῦ Κλεομένους ἐκπεπληγμένοι τὸ θράσος ἀλλὰ καὶ δικαίαν ἐποιοῦντο τὴν ἀξίωσιν τῶν Λακεδαιμονίων εἰς τὸ πάτριον σχῆμα κοσμούντων τὴν Πελοπόννησον τρέπεται πρὸς ἔργον οὐδενὶ μὲν τῶν Ἑλλήνων προσῆκον αἴσχιστον δ’ ἐκείνῳ καὶ τῶν πεπραγμένων ὑπ’ αὐτοῦ καὶ πεπολιτευμένων ἀναξιώτατον Ἀντίγονον ἐπὶ τὴν Ἑλλάδα καλεῖν καὶ Μακεδόνων ἐμπιπλάναι τὴν Πελοποννήσου οὓς αὐτὸς ἐκ Πελοποννήσου μειράκιον ὢν ἐξήλασεν ἐλευθερώσας τὸν Ἀκροκόρινθον καὶ πᾶσι μὲν τοῖς βασιλεῦσιν ὕποπτος καὶ διάφορος γενόμενος τουτονὶ δὲ αὐτὸν Ἀντίγονον εἰρηκὼς κακὰ μυρία δι’ ὧν ἀπολέλοιπεν ὑπομνημάτων καίτοι πολλὰ παθεῖν καὶ παραβαλέσθαι φησὶν αὐτὸς ὑπὲρ Ἀθηναίων ὅπως ἡ πόλις ἀπαλλαγείη φρουρᾶς καὶ Μακεδόνων εἶτα τούτους ἐπὶ τὴν πατρίδα καὶ τὴν ἑστίαν τὴν ἑαυτοῦ μεθ’ ὅπλων εἰσήγαγεν ἄχρι τῆς γυναικωνίτιδος τὸν δὲ ἀφ’ Ἡρακλέους γεγονότα καὶ βασιλεύοντα Σπαρτιατῶν καὶ τὴν πάτριον πολιτείαν ὥσπερ ἁρμονίαν ἐκλελυμένην ἀνακρουόμενον αὖθις ἐπὶ τὸν σώφρονα καὶ Δώριον ἐκεῖνον τοῦ Λυκούργου νόμον καὶ βίον οὐκ ἠξίου Σικυωνίων ἡγεμόνα καὶ Τριταιέων γράφεσθαι φεύγων δὲ τὴν μάζαν καὶ τὸν τρίβωνα καὶ τὸ δεινότατον ὧν κατηγόρει Κλεομένους ἀναίρεσιν πλούτου καὶ πενίας ἐπανόρθωσιν διαδήματι καὶ πορφύρᾳ καὶ Μακεδονικοῖς καὶ σατραπικοῖς προστάγμασιν ὑπέρριψε μετὰ τῆς Ἀχαΐας αὑτόν ἵνα μὴ Κλεομένει ποιεῖν δοκῇ τὸ προσταττόμενον Ἀντιγόνεια θύων καὶ παιᾶνας ᾄδων αὐτὸς ἐστεφανωμένος εἰς ἄνθρωπον ὑπὸ φθόης κατασηπόμενον	15281	harmonia-4.6	1
1	95	Essays	Plutarch	Compendium libri de animae procreatione in Timaeo	0007	135	3	5	nlsj9115 64619 106601 18390 115887 24289 80978 76029 102000 62204 66323 70922 nlsj39496 14181 115887 49817 77613 25908 15047 100693 15281 81343	ὅτι οἱ περὶ τὸν Ποσειδώνιον οὐ μακρὰν τῆς ὕλης ἀπέστησαν τὴν ψυχήν ἀλλὰ δεξάμενοι τὴν τῶν περάτων οὐσίαν περὶ τὰ σώματα λέγεσθαι επιτομε λιβρι μεριστὴν καὶ ταῦτα τῷ νοητῷ μίξαντες ἀπεφήναντο τὴν ψυχὴν ἰδέαν εἶναι τοῦ πάντῃ διαστατοῦ κατ’ ἀριθμὸν συνεστῶσαν ἁρμονίαν περιέχοντα	15281	harmonia-4.3α	1
1	95	Essays	Plutarch	Conjugalia Praecepta	0007	078	0	5	3398 84534 111486 78951 56978 100965 73687 20885 44497 64866 29883 58429 6174 80557 29828 45499 18519 68876 79223 100379 64165 57340 64866 21578 72357 34134 15274 79526 63772 15281	ὧν οὖν ἀκηκόατε πολλάκις ἐν φιλοσοφίᾳ παρατρεφόμενοι κεφάλαια συντάξας ἔν τισιν ὁμοιότησι βραχείαις ὡς εὐμνημόνευτα μᾶλλον εἴη κοινὸν ἀμφοτέροις πέμπω δῶρον εὐχόμενος τῇ Ἀφροδίτῃ τὰς Μούσας παρεῖναι καὶ συνεργεῖν ὡς μήτε λύραν τινὰ μήτε κιθάραν μᾶλλον αὐταῖς ἢ τὴν περὶ γάμον καὶ οἶκον ἐμμέλειαν ἡρμοσμένην παρέχειν διὰ λόγου καὶ ἁρμονίας	15281	harmonia-4.6	2
1	95	Essays	Plutarch	De Alexandri magni fortuna aut virtute	0007	087	1.10	97	nlsj8421 77698 64791 48670 15281 42854 115310 66187	ἡ δὲ Πάριδος πάντως μαλακήν τινα καὶ θήλειαν ἁρμονίαν ἐρωτικοῖς ἔψαλλε μέλεσι	15281	harmonia-4.3	1
1	95	Essays	Plutarch	De amicorum multitudine	0007	073	8	52	115313 112125 15281 10687 45996 98982 74385 19496 nlsj11773 73687 29974	ἡ μὲν γὰρ περὶ ψαλμοὺς καὶ φόρμιγγας ἁρμονία δι’ ἀντιφώνων ἔχει τὸ σύμφωνον ὀξύτησι καὶ βαρύτησιν ἁμωσγέπως ὁμοιότητος ἐγγιγνομένης	15281	harmonia-4.3β	2
1	95	Essays	Plutarch	De amicorum multitudine	0007	073	8	53	111031 98979 15281 9233 10947 9070 nlsj32160 66342 11583 73672 45996 73742 73536 73576 100850 116416 31236 115887 83669 24847 102000	τῆς δὲ φιλικῆς συμφωνίας ταύτης καὶ ἁρμονίας οὐδὲν ἀνόμοιον οὐδ’ ἀνώμαλον οὐδ’ ἄνισον εἶναι δεῖ μέρος ἀλλ’ ἐξ ἁπάντων ὁμοίως ἐχόντων ὁμολογεῖν καὶ ὁμοβουλεῖν καὶ ὁμοδοξεῖν καὶ συνομοπαθεῖν ὥσπερ μιᾶς ψυχῆς ἐν πλείοσι διῃρημένης σώμασι	15281	harmonia-4.6	1
1	95	Essays	Plutarch	De amore prolis	0007	098	2	21	15281 91448 98941 2898 nlsj15362 109358 58031 60736 105945 nlsj12009 82887 83148 41483 96375 22209	τῇ δ’ ἁρμονίᾳ καὶ πυκνότητι συμφράξασα τὰς ἀκάνθας ἀκριβῶς ὑπέθηκε τῷ κλύσματι τοῦ κύματος ὡς τυπτόμενον ἡσυχῆ καὶ πηγνύμενον τὸ πίλημα τῆς ἐπιφανείας στεγανὸν γένηται	15281	harmonia-1	1
1	95	Essays	Plutarch	De animae procreatione in Timaeo	0007	134	3	29	15047 63772 15281 25024 76029 108536 24289 nlsj61372 30866 29974	ἀριθμῷ δὲ καὶ λόγῳ καὶ ἁρμονίᾳ διακεκόσμηκε τὴν οὐσίαν αὐτῆς ὑποκειμένην καὶ δεχομένην τὸ κάλλιστον εἶδος ὑπὸ τούτων ἐγγιγνόμενον	15281	harmonia-4.3α	1
1	95	Essays	Plutarch	De animae procreatione in Timaeo	0007	134	3	31	15281 100693 15281 nlsj11104 12409	ἐπεὶ καθ’ ἁρμονίαν συνέστηκεν ἁρμονία δ’ οὔκ ἐστιν ὡς αὐτὸς ἐν τῷ περὶ Ψυχῆς ἀπέδειξεν	15281	harmonia-4.3α	1
1	95	Essays	Plutarch	De animae procreatione in Timaeo	0007	134	6	53	115887 71023 63724 15281 34653 67132 59339 115887 22209	αὕτη γὰρ ἦν ψυχὴ καθ’ ἑαυτήν νοῦ δὲ καὶ λογισμοῦ καὶ ἁρμονίας ἔμφρονος μετέσχεν ἵνα κόσμου ψυχὴ γένηται	15281	harmonia-4.3α	1
1	95	Essays	Plutarch	De animae procreatione in Timaeo	0007	134	7	68	15893 112720 66593 76530 79526 76530 77627 66594 16943 36571 85306 11144 83803 15281 6926 15047 114548 74752	οὐδ’ ἀρχὰς τῇ φύσει μεταβολῆς καὶ παθῶν παρέσχεν ἀλλ’ οὔσης ἐν πάθεσι παντοδαποῖς καὶ μεταβολαῖς ἀτάκτοις ἐξεῖλε τὴν πολλὴν ἀοριστίαν καὶ πλημμέλειαν ἁρμονίᾳ καὶ ἀναλογίᾳ καὶ ἀριθμῷ χρώμενος ὀργάνοις	15281	harmonia-4.3α	1
1	95	Essays	Plutarch	De animae procreatione in Timaeo	0007	134	8	76	76910 31161 97186 48051 15893 16051 11655 34653 19972 102000 110639 74732 75954 22209 11136 63724 67132 15281 115887 70922 1564 15133 15133 22209 21902 36165 48291 15133 31161 1564 115887 15133 21902 93478 nlsj105619 26226 9949 nlsj14870 456 18107	καὶ πάλιν εἰπὼν ὡς αὐτὴ ἐν ἑαυτῇ στρεφομένη θείαν ἀρχὴν ἤρξατο ἀπαύστου καὶ ἔμφρονος βίου τὸ μὲν δὴ σῶμά φησιν ὁρατὸν οὐρανοῦ γέγονεν αὐτὴ δ’ ἀόρατος μὲν λογισμοῦ δὲ μετέχουσα καὶ ἁρμονίας ψυχή τῶν νοητῶν ἀεὶ τ’ ὄντων ὑπὸ τοῦ ἀρίστου ἀρίστη γενομένη τῶν γεννηθέντων ἐνταῦθα γὰρ τὸν μὲν θεὸν ἄριστον εἰπὼν τῶν ἀεὶ ὄντων τὴν δὲ ψυχὴν ἀρίστην τῶν γεννηθέντων σαφεστάτῃ ταύτῃ τῇ διαφορᾷ καὶ ἀντιθέσει τὸ ἀίδιον αὐτῆς καὶ τὸ ἀγένητον ἀφῄρηται	15281	harmonia-4.3α	1
1	95	Essays	Plutarch	De animae procreatione in Timaeo	0007	134	22	106	24289 80978 76029 102000 62204 66323 70922 nlsj39496 14181 115887 49817 77613 25908 15047 100693 15281 81343 64514 90504 70922 66838 2670 102515 115887	ἀλλὰ δεξάμενοι τὴν τῶν περάτων οὐσίαν περὶ τὰ σώματα λέγεσθαι μεριστὴν καὶ ταῦτα τῷ νοητῷ μίξαντες ἀπεφήναντο τὴν ψυχὴν ἰδέαν εἶναι τοῦ πάντῃ διαστατοῦ κατ’ ἀριθμὸν συνεστῶσαν ἁρμονίαν περιέχοντα τά τε γὰρ μαθηματικὰ τῶν πρώτων νοητῶν μεταξὺ καὶ τῶν αἰσθητῶν τετάχθαι τῆς τε ψυχῆς	15281	harmonia-4.3α	1
1	95	Essays	Plutarch	De animae procreatione in Timaeo	0007	134	26	160	90504 100693 70922 68483 102000 57474 11760 75078 112833 4602 16156 63772 62383 112833 93796 25401 15281 110734 25916 110734 31236 nlsj65911 25916 110734 43218 26226 nlsj39496 11106 22209 66187	αὕτη δ’ ἐστίν ἣν πρώτην συνέστησε τῷ περὶ τὰ νοητὰ μονίμῳ τοῦ περὶ τὰ σώματα κινητικοῦ τὸ ἄπειρον ὁρίσας ὡς δὲ φωνὴ τίς ἐστιν ἄλογος καὶ ἀσήμαντος λόγος δὲ λέξις ἐν φωνῇ σημαντικῇ διανοίας ἁρμονία δὲ τὸ ἐκ φθόγγων καὶ διαστημάτων καὶ φθόγγος μὲν ἓν καὶ ταὐτὸν διάστημα δὲ φθόγγων ἑτερότης καὶ διαφορά μιχθέντων δὲ τούτων ᾠδὴ γίγνεται καὶ μέλος	15281	harmonia-4.3	2
