223 documents , 1 concepts , 1072 context features (ἄγγελος) 
kappaF 100.000000, kappaK 2.000000, a0 1.000000, b0 1.000000, K 8, max_docs_per_slice 2000, start -700, end 350, times 11, dT 100, I 1000


map[]

===============  per type  ===============
0.3206009107563932   T=0,K=0:  θεός (0.039) ; πέμπω (0.024) ; πόλις (0.021) ; μέγας (0.016) ; ζάω (0.015) ; Ἑρμῆς (0.012) ; τέσσαρες (0.012) ; κῆρυξ (0.011) ; πυνθάνομαι (0.010) ; Κύπρις (0.009) ; 
0.013538970866435723   T=9,K=6:  κύριος (0.036) ; εἶπον (0.030) ; πρότερος (0.019) ; λέγω (0.018) ; θεός (0.013) ; Ἀθήναια (0.013) ; καταγράφω (0.011) ; ὄρνις (0.011) ; λαλέω (0.010) ; Ἰησοῦς (0.010) ; 
0.0014614811691247853   T=10,K=6:  κύριος (0.035) ; εἶπον (0.032) ; πρότερος (0.019) ; λέγω (0.017) ; θεός (0.013) ; Ἀθήναια (0.013) ; λαλέω (0.012) ; ὄρνις (0.011) ; καταγράφω (0.011) ; λαλάζω (0.011) ; 
p(w|s) = sum_t P(w|t,s)  T=-1,K=6:  κύριος (0.037) ; εἶπον (0.035) ; λέγω (0.020) ; πρότερος (0.017) ; θεός (0.013) ; Ἰησοῦς (0.012) ; Ἀθήναια (0.011) ; λαλάζω (0.010) ; καταγράφω (0.010) ; γίγνομαι (0.010) ; 

0.591239404774098   T=0,K=7:  πέμπω (0.040) ; ἀπόλλυμι (0.031) ; σημεῖον (0.025) ; ἀποκτείνω (0.021) ; ἔρχομαι (0.013) ; γίγνομαι (0.012) ; κτίσις (0.012) ; ἐπιτέλλω (0.011) ; παραινέω (0.008) ; ἐθέλω (0.008) ; 
0.4884266269214364   T=1,K=7:  πέμπω (0.049) ; ἀπόλλυμι (0.027) ; σημεῖον (0.024) ; ἀποκτείνω (0.020) ; ἔρχομαι (0.013) ; γίγνομαι (0.012) ; κτίσις (0.011) ; ἐπιτέλλω (0.010) ; παραινέω (0.008) ; ἐθέλω (0.008) ; 
0.27467703175042896   T=2,K=7:  πέμπω (0.051) ; ἀπόλλυμι (0.030) ; σημεῖον (0.023) ; ἀποκτείνω (0.018) ; ἔρχομαι (0.014) ; γίγνομαι (0.012) ; ἐπιτέλλω (0.011) ; κτίσις (0.010) ; παραινέω (0.009) ; κλαίω (0.008) ; 
0.11047532980155358   T=3,K=7:  πέμπω (0.054) ; ἀπόλλυμι (0.029) ; σημεῖον (0.024) ; ἀποκτείνω (0.020) ; γίγνομαι (0.013) ; ἔρχομαι (0.013) ; ἐπιτέλλω (0.012) ; κτίσις (0.012) ; κλαίω (0.010) ; ἐθέλω (0.008) ; 
0.1365375050390833   T=4,K=7:  πέμπω (0.060) ; ἀπόλλυμι (0.032) ; σημεῖον (0.021) ; ἀποκτείνω (0.019) ; γίγνομαι (0.014) ; ἔρχομαι (0.013) ; ἐπιτέλλω (0.013) ; κτίσις (0.012) ; κλαίω (0.010) ; ἐθέλω (0.009) ; 
0.01474526849789591   T=5,K=7:  πέμπω (0.067) ; ἀπόλλυμι (0.029) ; ἀποκτείνω (0.018) ; σημεῖον (0.016) ; γίγνομαι (0.014) ; ἔρχομαι (0.012) ; ἐπιτέλλω (0.012) ; κλαίω (0.011) ; κτίσις (0.010) ; ἐθέλω (0.009) ; 
0.19406434145726456   T=6,K=7:  πέμπω (0.057) ; ἀπόλλυμι (0.030) ; ἀποκτείνω (0.019) ; γίγνομαι (0.015) ; σημεῖον (0.014) ; κλαίω (0.011) ; κτίσις (0.011) ; ἐπιτέλλω (0.011) ; ἔρχομαι (0.010) ; ἐθέλω (0.010) ; 
0.0810190989911298   T=7,K=7:  πέμπω (0.051) ; ἀπόλλυμι (0.035) ; ἀποκτείνω (0.019) ; σημεῖον (0.015) ; γίγνομαι (0.014) ; ἐπιτέλλω (0.012) ; ἔρχομαι (0.011) ; κτίσις (0.011) ; κλαίω (0.010) ; ἐθέλω (0.010) ; 
0.14990911787378025   T=8,K=7:  πέμπω (0.046) ; ἀπόλλυμι (0.035) ; σημεῖον (0.019) ; ἀποκτείνω (0.014) ; γίγνομαι (0.014) ; ἐπιτέλλω (0.011) ; κλαίω (0.011) ; ἔρχομαι (0.010) ; ἐθέλω (0.010) ; κτίσις (0.010) ; 
0.00427278665982932   T=9,K=7:  πέμπω (0.050) ; ἀπόλλυμι (0.030) ; σημεῖον (0.018) ; ἀποκτείνω (0.015) ; γίγνομαι (0.013) ; κλαίω (0.010) ; ἐθέλω (0.010) ; ἐπιτέλλω (0.010) ; κτίσις (0.009) ; ἔρχομαι (0.009) ; 
0.0005709869765058514   T=10,K=7:  πέμπω (0.058) ; ἀπόλλυμι (0.031) ; σημεῖον (0.018) ; ἀποκτείνω (0.013) ; γίγνομαι (0.012) ; κλαίω (0.011) ; ἐθέλω (0.011) ; ἐπιτέλλω (0.010) ; κτίσις (0.010) ; δεύτερος (0.009) ; 
p(w|s) = sum_t P(w|t,s)  T=-1,K=7:  πέμπω (0.053) ; ἀπόλλυμι (0.031) ; σημεῖον (0.020) ; ἀποκτείνω (0.018) ; γίγνομαι (0.013) ; ἔρχομαι (0.011) ; ἐπιτέλλω (0.011) ; κτίσις (0.011) ; κλαίω (0.009) ; ἐθέλω (0.009) ; 

===============  per time  ===============
Time=0  
0.3206009107563932   T=0,K=0:  θεός (0.039) ; πέμπω (0.024) ; πόλις (0.021) ; μέγας (0.016) ; ζάω (0.015) ; Ἑρμῆς (0.012) ; τέσσαρες (0.012) ; κῆρυξ (0.011) ; πυνθάνομαι (0.010) ; Κύπρις (0.009) ; 
0.00023556619955413799   T=0,K=1:  πέμπω (0.039) ; θεός (0.032) ; Ἰησοῦς (0.018) ; πρότερος (0.014) ; ἱερεύς (0.014) ; μεταπέμπω (0.011) ; ὅλος (0.009) ; διακενῆς (0.009) ; στέλλω (0.009) ; ἐπιβλέπω (0.009) ; 
0.007828571303560902   T=0,K=2:  ἅμα (0.036) ; Λακεδαιμόνιος (0.020) ; ἁγίασμα (0.020) ; θεός (0.019) ; ἀποστέλλω (0.019) ; λαός (0.018) ; Ξέρξης (0.018) ; ἐσθίω (0.017) ; σύγκλητος (0.016) ; οὐρανός (0.014) ; 
0.24378887753642664   T=0,K=3:  ἀποστέλλω (0.032) ; ἔρχομαι (0.017) ; θεός (0.017) ; τάχος (0.016) ; παῖς (0.013) ; πέμπω (0.013) ; Αἰγύπτιος (0.011) ; ἀγροτήρ (0.010) ; λοχάω (0.010) ; δοῦλος (0.010) ; 
5.9250243116386936e-05   T=0,K=4:  Ἡράκλειος (0.037) ; φανερός (0.028) ; ἐξέρχομαι (0.025) ; εἰρηνικός (0.020) ; θύρα (0.017) ; πρᾶξις (0.013) ; πρίν (0.012) ; ὅπλον (0.012) ; ἐνώπιος (0.012) ; σπαράσσω (0.011) ; 
0.09248074355657435   T=0,K=5:  βασιλεύς (0.043) ; λόγος (0.029) ; Σελινοῦντος (0.020) ; λέγω (0.020) ; ζώιον (0.017) ; ἔργον (0.016) ; κύριος (0.016) ; πόλις (0.013) ; νέος (0.011) ; γίγνομαι (0.010) ; 
0.22116042438171732   T=0,K=6:  εἶπον (0.046) ; κύριος (0.037) ; λέγω (0.026) ; Ἰησοῦς (0.014) ; πρότερος (0.013) ; ἅγιος (0.011) ; ἥκω (0.011) ; πόλεμος (0.011) ; γίγνομαι (0.011) ; λαλάζω (0.011) ; 
0.11384565602265721   T=0,K=7:  πέμπω (0.040) ; ἀπόλλυμι (0.031) ; σημεῖον (0.025) ; ἀποκτείνω (0.021) ; ἔρχομαι (0.013) ; γίγνομαι (0.012) ; κτίσις (0.012) ; ἐπιτέλλω (0.011) ; παραινέω (0.008) ; ἐθέλω (0.008) ; 

Time=0  
0.21077794439843658   T=0,K=0:  θεός (0.039) ; πέμπω (0.024) ; πόλις (0.021) ; μέγας (0.016) ; ζάω (0.015) ; Ἑρμῆς (0.012) ; τέσσαρες (0.012) ; κῆρυξ (0.011) ; πυνθάνομαι (0.010) ; Κύπρις (0.009) ; 
0.0015229408375430457   T=0,K=1:  πέμπω (0.039) ; θεός (0.032) ; Ἰησοῦς (0.018) ; πρότερος (0.014) ; ἱερεύς (0.014) ; μεταπέμπω (0.011) ; ὅλος (0.009) ; διακενῆς (0.009) ; στέλλω (0.009) ; ἐπιβλέπω (0.009) ; 
0.00862003167072406   T=0,K=2:  ἅμα (0.036) ; Λακεδαιμόνιος (0.020) ; ἁγίασμα (0.020) ; θεός (0.019) ; ἀποστέλλω (0.019) ; λαός (0.018) ; Ξέρξης (0.018) ; ἐσθίω (0.017) ; σύγκλητος (0.016) ; οὐρανός (0.014) ; 
0.10772372394899439   T=0,K=3:  ἀποστέλλω (0.032) ; ἔρχομαι (0.017) ; θεός (0.017) ; τάχος (0.016) ; παῖς (0.013) ; πέμπω (0.013) ; Αἰγύπτιος (0.011) ; ἀγροτήρ (0.010) ; λοχάω (0.010) ; δοῦλος (0.010) ; 
0.0017872021037053504   T=0,K=4:  Ἡράκλειος (0.037) ; φανερός (0.028) ; ἐξέρχομαι (0.025) ; εἰρηνικός (0.020) ; θύρα (0.017) ; πρᾶξις (0.013) ; πρίν (0.012) ; ὅπλον (0.012) ; ἐνώπιος (0.012) ; σπαράσσω (0.011) ; 
0.07802776467977399   T=0,K=5:  βασιλεύς (0.043) ; λόγος (0.029) ; Σελινοῦντος (0.020) ; λέγω (0.020) ; ζώιον (0.017) ; ἔργον (0.016) ; κύριος (0.016) ; πόλις (0.013) ; νέος (0.011) ; γίγνομαι (0.010) ; 
0.00030098758672464035   T=0,K=6:  εἶπον (0.046) ; κύριος (0.037) ; λέγω (0.026) ; Ἰησοῦς (0.014) ; πρότερος (0.013) ; ἅγιος (0.011) ; ἥκω (0.011) ; πόλεμος (0.011) ; γίγνομαι (0.011) ; λαλάζω (0.011) ; 
0.591239404774098   T=0,K=7:  πέμπω (0.040) ; ἀπόλλυμι (0.031) ; σημεῖον (0.025) ; ἀποκτείνω (0.021) ; ἔρχομαι (0.013) ; γίγνομαι (0.012) ; κτίσις (0.012) ; ἐπιτέλλω (0.011) ; παραινέω (0.008) ; ἐθέλω (0.008) ; 

Time=1  
0.0010223774958565124   T=1,K=0:  θεός (0.035) ; πέμπω (0.025) ; μέγας (0.018) ; πόλις (0.017) ; τέσσαρες (0.014) ; Ἑρμῆς (0.014) ; ζάω (0.013) ; κῆρυξ (0.013) ; πυνθάνομαι (0.010) ; Κύπρις (0.009) ; 
2.3772204139343533e-06   T=1,K=1:  πέμπω (0.040) ; θεός (0.033) ; Ἰησοῦς (0.017) ; πρότερος (0.016) ; ἱερεύς (0.013) ; μεταπέμπω (0.011) ; στέλλω (0.010) ; ἐπιβλέπω (0.009) ; ὅλος (0.009) ; κύδιμος (0.008) ; 
0.00039253672640881897   T=1,K=2:  ἅμα (0.033) ; Λακεδαιμόνιος (0.022) ; ἀποστέλλω (0.019) ; ἁγίασμα (0.019) ; Ξέρξης (0.019) ; θεός (0.019) ; λαός (0.018) ; ἐσθίω (0.017) ; σύγκλητος (0.014) ; οὐρανός (0.014) ; 
0.00301049811428626   T=1,K=3:  ἀποστέλλω (0.035) ; παῖς (0.015) ; θεός (0.015) ; τάχος (0.014) ; ἔρχομαι (0.014) ; πέμπω (0.013) ; ἀγροτήρ (0.011) ; λοχάω (0.010) ; ἀσφάλεια (0.010) ; Αἰγύπτιος (0.010) ; 
3.539949042423428e-07   T=1,K=4:  Ἡράκλειος (0.040) ; φανερός (0.026) ; ἐξέρχομαι (0.024) ; εἰρηνικός (0.018) ; θύρα (0.016) ; πρίν (0.013) ; πρᾶξις (0.013) ; ὅπλον (0.012) ; ἐνώπιος (0.010) ; γελάω (0.010) ; 
0.18628134142266534   T=1,K=5:  βασιλεύς (0.046) ; λόγος (0.031) ; ἔργον (0.020) ; λέγω (0.020) ; Σελινοῦντος (0.019) ; ζώιον (0.018) ; κύριος (0.017) ; πόλις (0.014) ; γίγνομαι (0.011) ; νέος (0.011) ; 
0.807048574258135   T=1,K=6:  εἶπον (0.043) ; κύριος (0.038) ; λέγω (0.022) ; πρότερος (0.016) ; Ἰησοῦς (0.015) ; λαλάζω (0.012) ; θεός (0.011) ; ἥκω (0.010) ; Ἀθήναια (0.010) ; γίγνομαι (0.010) ; 
0.002241940767329875   T=1,K=7:  πέμπω (0.049) ; ἀπόλλυμι (0.027) ; σημεῖον (0.024) ; ἀποκτείνω (0.020) ; ἔρχομαι (0.013) ; γίγνομαι (0.012) ; κτίσις (0.011) ; ἐπιτέλλω (0.010) ; παραινέω (0.008) ; ἐθέλω (0.008) ; 

Time=1  
0.10222432900488858   T=1,K=0:  θεός (0.035) ; πέμπω (0.025) ; μέγας (0.018) ; πόλις (0.017) ; τέσσαρες (0.014) ; Ἑρμῆς (0.014) ; ζάω (0.013) ; κῆρυξ (0.013) ; πυνθάνομαι (0.010) ; Κύπρις (0.009) ; 
0.10024333881796323   T=1,K=1:  πέμπω (0.040) ; θεός (0.033) ; Ἰησοῦς (0.017) ; πρότερος (0.016) ; ἱερεύς (0.013) ; μεταπέμπω (0.011) ; στέλλω (0.010) ; ἐπιβλέπω (0.009) ; ὅλος (0.009) ; κύδιμος (0.008) ; 
0.005412173794118251   T=1,K=2:  ἅμα (0.033) ; Λακεδαιμόνιος (0.022) ; ἀποστέλλω (0.019) ; ἁγίασμα (0.019) ; Ξέρξης (0.019) ; θεός (0.019) ; λαός (0.018) ; ἐσθίω (0.017) ; σύγκλητος (0.014) ; οὐρανός (0.014) ; 
0.004902427170652425   T=1,K=3:  ἀποστέλλω (0.035) ; παῖς (0.015) ; θεός (0.015) ; τάχος (0.014) ; ἔρχομαι (0.014) ; πέμπω (0.013) ; ἀγροτήρ (0.011) ; λοχάω (0.010) ; ἀσφάλεια (0.010) ; Αἰγύπτιος (0.010) ; 
9.13507009663913e-05   T=1,K=4:  Ἡράκλειος (0.040) ; φανερός (0.026) ; ἐξέρχομαι (0.024) ; εἰρηνικός (0.018) ; θύρα (0.016) ; πρίν (0.013) ; πρᾶξις (0.013) ; ὅπλον (0.012) ; ἐνώπιος (0.010) ; γελάω (0.010) ; 
0.2917276887776776   T=1,K=5:  βασιλεύς (0.046) ; λόγος (0.031) ; ἔργον (0.020) ; λέγω (0.020) ; Σελινοῦντος (0.019) ; ζώιον (0.018) ; κύριος (0.017) ; πόλις (0.014) ; γίγνομαι (0.011) ; νέος (0.011) ; 
0.006972064812297092   T=1,K=6:  εἶπον (0.043) ; κύριος (0.038) ; λέγω (0.022) ; πρότερος (0.016) ; Ἰησοῦς (0.015) ; λαλάζω (0.012) ; θεός (0.011) ; ἥκω (0.010) ; Ἀθήναια (0.010) ; γίγνομαι (0.010) ; 
0.4884266269214364   T=1,K=7:  πέμπω (0.049) ; ἀπόλλυμι (0.027) ; σημεῖον (0.024) ; ἀποκτείνω (0.020) ; ἔρχομαι (0.013) ; γίγνομαι (0.012) ; κτίσις (0.011) ; ἐπιτέλλω (0.010) ; παραινέω (0.008) ; ἐθέλω (0.008) ; 

Time=2  
0.0003134468960238636   T=2,K=0:  θεός (0.036) ; πέμπω (0.021) ; πόλις (0.018) ; μέγας (0.016) ; τέσσαρες (0.016) ; ζάω (0.014) ; κῆρυξ (0.013) ; Ἑρμῆς (0.013) ; πυνθάνομαι (0.011) ; Κύπρις (0.010) ; 
0.0004130583391821171   T=2,K=1:  πέμπω (0.039) ; θεός (0.036) ; πρότερος (0.015) ; Ἰησοῦς (0.013) ; ἱερεύς (0.012) ; μεταπέμπω (0.011) ; στέλλω (0.011) ; ἐπιβλέπω (0.010) ; κύδιμος (0.009) ; ὅλος (0.009) ; 
0.00012250210654910702   T=2,K=2:  ἅμα (0.033) ; Λακεδαιμόνιος (0.021) ; θεός (0.019) ; Ξέρξης (0.018) ; λαός (0.018) ; ἁγίασμα (0.017) ; ἀποστέλλω (0.017) ; ἐσθίω (0.017) ; σύγκλητος (0.015) ; οὐρανός (0.015) ; 
0.0005753125527623899   T=2,K=3:  ἀποστέλλω (0.034) ; ἔρχομαι (0.017) ; τάχος (0.016) ; θεός (0.015) ; παῖς (0.013) ; πέμπω (0.013) ; ἀσφάλεια (0.011) ; ἀγροτήρ (0.011) ; πέντε (0.010) ; σημαίνω (0.010) ; 
1.3225125928680729e-07   T=2,K=4:  Ἡράκλειος (0.045) ; φανερός (0.029) ; ἐξέρχομαι (0.023) ; εἰρηνικός (0.016) ; θύρα (0.015) ; πρᾶξις (0.013) ; ὅπλον (0.013) ; γελάω (0.012) ; πρίν (0.011) ; Πενθεύς (0.010) ; 
0.0034567055367552956   T=2,K=5:  βασιλεύς (0.054) ; λόγος (0.025) ; λέγω (0.019) ; ἔργον (0.019) ; κύριος (0.018) ; ζώιον (0.018) ; πόλις (0.016) ; Σελινοῦντος (0.016) ; νέος (0.012) ; γίγνομαι (0.011) ; 
0.9856346037928129   T=2,K=6:  κύριος (0.039) ; εἶπον (0.036) ; λέγω (0.022) ; πρότερος (0.016) ; θεός (0.012) ; Ἰησοῦς (0.011) ; λαλάζω (0.011) ; Ἀθήναια (0.011) ; γίγνομαι (0.011) ; ἥκω (0.010) ; 
0.009484238524655013   T=2,K=7:  πέμπω (0.051) ; ἀπόλλυμι (0.030) ; σημεῖον (0.023) ; ἀποκτείνω (0.018) ; ἔρχομαι (0.014) ; γίγνομαι (0.012) ; ἐπιτέλλω (0.011) ; κτίσις (0.010) ; παραινέω (0.009) ; κλαίω (0.008) ; 

Time=2  
0.11547789136278235   T=2,K=0:  θεός (0.036) ; πέμπω (0.021) ; πόλις (0.018) ; μέγας (0.016) ; τέσσαρες (0.016) ; ζάω (0.014) ; κῆρυξ (0.013) ; Ἑρμῆς (0.013) ; πυνθάνομαι (0.011) ; Κύπρις (0.010) ; 
0.22772846180877157   T=2,K=1:  πέμπω (0.039) ; θεός (0.036) ; πρότερος (0.015) ; Ἰησοῦς (0.013) ; ἱερεύς (0.012) ; μεταπέμπω (0.011) ; στέλλω (0.011) ; ἐπιβλέπω (0.010) ; κύδιμος (0.009) ; ὅλος (0.009) ; 
0.03188564846706687   T=2,K=2:  ἅμα (0.033) ; Λακεδαιμόνιος (0.021) ; θεός (0.019) ; Ξέρξης (0.018) ; λαός (0.018) ; ἁγίασμα (0.017) ; ἀποστέλλω (0.017) ; ἐσθίω (0.017) ; σύγκλητος (0.015) ; οὐρανός (0.015) ; 
0.0014264033847542802   T=2,K=3:  ἀποστέλλω (0.034) ; ἔρχομαι (0.017) ; τάχος (0.016) ; θεός (0.015) ; παῖς (0.013) ; πέμπω (0.013) ; ἀσφάλεια (0.011) ; ἀγροτήρ (0.011) ; πέντε (0.010) ; σημαίνω (0.010) ; 
0.0030487899252168798   T=2,K=4:  Ἡράκλειος (0.045) ; φανερός (0.029) ; ἐξέρχομαι (0.023) ; εἰρηνικός (0.016) ; θύρα (0.015) ; πρᾶξις (0.013) ; ὅπλον (0.013) ; γελάω (0.012) ; πρίν (0.011) ; Πενθεύς (0.010) ; 
0.2208819012489983   T=2,K=5:  βασιλεύς (0.054) ; λόγος (0.025) ; λέγω (0.019) ; ἔργον (0.019) ; κύριος (0.018) ; ζώιον (0.018) ; πόλις (0.016) ; Σελινοῦντος (0.016) ; νέος (0.012) ; γίγνομαι (0.011) ; 
0.12487387205198086   T=2,K=6:  κύριος (0.039) ; εἶπον (0.036) ; λέγω (0.022) ; πρότερος (0.016) ; θεός (0.012) ; Ἰησοῦς (0.011) ; λαλάζω (0.011) ; Ἀθήναια (0.011) ; γίγνομαι (0.011) ; ἥκω (0.010) ; 
0.27467703175042896   T=2,K=7:  πέμπω (0.051) ; ἀπόλλυμι (0.030) ; σημεῖον (0.023) ; ἀποκτείνω (0.018) ; ἔρχομαι (0.014) ; γίγνομαι (0.012) ; ἐπιτέλλω (0.011) ; κτίσις (0.010) ; παραινέω (0.009) ; κλαίω (0.008) ; 

Time=3  
0.008467254604692078   T=3,K=0:  θεός (0.031) ; πόλις (0.019) ; πέμπω (0.018) ; τέσσαρες (0.017) ; ζάω (0.016) ; μέγας (0.015) ; κῆρυξ (0.013) ; πυνθάνομαι (0.012) ; Ἑρμῆς (0.011) ; Κύπρις (0.009) ; 
0.1338222416808491   T=3,K=1:  πέμπω (0.037) ; θεός (0.030) ; πρότερος (0.017) ; Ἰησοῦς (0.013) ; ἱερεύς (0.012) ; ἐπιβλέπω (0.010) ; ὅλος (0.010) ; διακενῆς (0.010) ; στέλλω (0.010) ; μεταπέμπω (0.010) ; 
0.028148413376596855   T=3,K=2:  ἅμα (0.033) ; θεός (0.020) ; Λακεδαιμόνιος (0.019) ; ἐσθίω (0.018) ; Ξέρξης (0.017) ; λαός (0.017) ; ἁγίασμα (0.016) ; ἀποστέλλω (0.015) ; σύγκλητος (0.015) ; οὐρανός (0.015) ; 
0.010324146836587526   T=3,K=3:  ἀποστέλλω (0.032) ; ἔρχομαι (0.017) ; τάχος (0.016) ; θεός (0.015) ; παῖς (0.013) ; πέμπω (0.013) ; Αἰγύπτιος (0.011) ; ἀγροτήρ (0.011) ; ἀσφάλεια (0.010) ; πέντε (0.009) ; 
1.7499208732207533e-05   T=3,K=4:  Ἡράκλειος (0.041) ; φανερός (0.029) ; ἐξέρχομαι (0.022) ; εἰρηνικός (0.018) ; θύρα (0.014) ; πρᾶξις (0.013) ; πρίν (0.012) ; ὅπλον (0.012) ; γελάω (0.011) ; Πενθεύς (0.010) ; 
0.018504481805928827   T=3,K=5:  βασιλεύς (0.058) ; λόγος (0.028) ; ζώιον (0.020) ; κύριος (0.019) ; ἔργον (0.019) ; λέγω (0.016) ; πόλις (0.015) ; Σελινοῦντος (0.014) ; γίγνομαι (0.012) ; νέος (0.011) ; 
0.5252212629295558   T=3,K=6:  κύριος (0.040) ; εἶπον (0.033) ; λέγω (0.020) ; πρότερος (0.019) ; θεός (0.014) ; Ἰησοῦς (0.013) ; Ἀθήναια (0.011) ; ἀποκρίνω (0.010) ; καταγράφω (0.010) ; ἥκω (0.010) ; 
0.27549469955705774   T=3,K=7:  πέμπω (0.054) ; ἀπόλλυμι (0.029) ; σημεῖον (0.024) ; ἀποκτείνω (0.020) ; γίγνομαι (0.013) ; ἔρχομαι (0.013) ; ἐπιτέλλω (0.012) ; κτίσις (0.012) ; κλαίω (0.010) ; ἐθέλω (0.008) ; 

Time=3  
0.07022911630274437   T=3,K=0:  θεός (0.031) ; πόλις (0.019) ; πέμπω (0.018) ; τέσσαρες (0.017) ; ζάω (0.016) ; μέγας (0.015) ; κῆρυξ (0.013) ; πυνθάνομαι (0.012) ; Ἑρμῆς (0.011) ; Κύπρις (0.009) ; 
0.025585638847305015   T=3,K=1:  πέμπω (0.037) ; θεός (0.030) ; πρότερος (0.017) ; Ἰησοῦς (0.013) ; ἱερεύς (0.012) ; ἐπιβλέπω (0.010) ; ὅλος (0.010) ; διακενῆς (0.010) ; στέλλω (0.010) ; μεταπέμπω (0.010) ; 
0.18274692964986125   T=3,K=2:  ἅμα (0.033) ; θεός (0.020) ; Λακεδαιμόνιος (0.019) ; ἐσθίω (0.018) ; Ξέρξης (0.017) ; λαός (0.017) ; ἁγίασμα (0.016) ; ἀποστέλλω (0.015) ; σύγκλητος (0.015) ; οὐρανός (0.015) ; 
0.033578902307217606   T=3,K=3:  ἀποστέλλω (0.032) ; ἔρχομαι (0.017) ; τάχος (0.016) ; θεός (0.015) ; παῖς (0.013) ; πέμπω (0.013) ; Αἰγύπτιος (0.011) ; ἀγροτήρ (0.011) ; ἀσφάλεια (0.010) ; πέντε (0.009) ; 
0.4610079634355637   T=3,K=4:  Ἡράκλειος (0.041) ; φανερός (0.029) ; ἐξέρχομαι (0.022) ; εἰρηνικός (0.018) ; θύρα (0.014) ; πρᾶξις (0.013) ; πρίν (0.012) ; ὅπλον (0.012) ; γελάω (0.011) ; Πενθεύς (0.010) ; 
0.0020652271139976813   T=3,K=5:  βασιλεύς (0.058) ; λόγος (0.028) ; ζώιον (0.020) ; κύριος (0.019) ; ἔργον (0.019) ; λέγω (0.016) ; πόλις (0.015) ; Σελινοῦντος (0.014) ; γίγνομαι (0.012) ; νέος (0.011) ; 
0.11431089254175689   T=3,K=6:  κύριος (0.040) ; εἶπον (0.033) ; λέγω (0.020) ; πρότερος (0.019) ; θεός (0.014) ; Ἰησοῦς (0.013) ; Ἀθήναια (0.011) ; ἀποκρίνω (0.010) ; καταγράφω (0.010) ; ἥκω (0.010) ; 
0.11047532980155358   T=3,K=7:  πέμπω (0.054) ; ἀπόλλυμι (0.029) ; σημεῖον (0.024) ; ἀποκτείνω (0.020) ; γίγνομαι (0.013) ; ἔρχομαι (0.013) ; ἐπιτέλλω (0.012) ; κτίσις (0.012) ; κλαίω (0.010) ; ἐθέλω (0.008) ; 

Time=4  
0.0711567569611095   T=4,K=0:  θεός (0.031) ; τέσσαρες (0.020) ; πόλις (0.019) ; πέμπω (0.018) ; μέγας (0.017) ; ζάω (0.015) ; κῆρυξ (0.013) ; πυνθάνομαι (0.012) ; ἔργον (0.009) ; Ἑρμῆς (0.009) ; 
0.08230232962614945   T=4,K=1:  πέμπω (0.040) ; θεός (0.026) ; πρότερος (0.014) ; Ἰησοῦς (0.013) ; ὅλος (0.011) ; κύδιμος (0.011) ; ἐπιβλέπω (0.011) ; ἱερεύς (0.011) ; μεταπέμπω (0.010) ; διακενῆς (0.010) ; 
0.041655953316768794   T=4,K=2:  ἅμα (0.031) ; θεός (0.019) ; ἐσθίω (0.019) ; λαός (0.019) ; Λακεδαιμόνιος (0.018) ; Ξέρξης (0.015) ; σύγκλητος (0.015) ; οὐρανός (0.015) ; ἁγίασμα (0.013) ; ἀποστέλλω (0.012) ; 
0.009866714036332873   T=4,K=3:  ἀποστέλλω (0.035) ; ἔρχομαι (0.017) ; θεός (0.016) ; τάχος (0.015) ; Αἰγύπτιος (0.012) ; παῖς (0.012) ; ἀγροτήρ (0.012) ; πέμπω (0.011) ; ἀσφάλεια (0.009) ; πέντε (0.009) ; 
0.0004501956594419125   T=4,K=4:  Ἡράκλειος (0.039) ; φανερός (0.032) ; ἐξέρχομαι (0.019) ; εἰρηνικός (0.016) ; θύρα (0.014) ; πρᾶξις (0.013) ; πρίν (0.013) ; πάντῃ (0.012) ; ὅπλον (0.012) ; Πενθεύς (0.010) ; 
0.12053595923862426   T=4,K=5:  βασιλεύς (0.053) ; λόγος (0.027) ; ἔργον (0.020) ; κύριος (0.020) ; ζώιον (0.019) ; λέγω (0.016) ; πόλις (0.014) ; Σελινοῦντος (0.013) ; γίγνομαι (0.011) ; ἀφικνέομαι (0.010) ; 
0.6361042335859595   T=4,K=6:  κύριος (0.041) ; εἶπον (0.035) ; λέγω (0.021) ; πρότερος (0.016) ; θεός (0.013) ; Ἰησοῦς (0.013) ; ἥκω (0.011) ; γίγνομαι (0.010) ; Ἀθήναια (0.010) ; λαλάζω (0.010) ; 
0.03792785757561375   T=4,K=7:  πέμπω (0.060) ; ἀπόλλυμι (0.032) ; σημεῖον (0.021) ; ἀποκτείνω (0.019) ; γίγνομαι (0.014) ; ἔρχομαι (0.013) ; ἐπιτέλλω (0.013) ; κτίσις (0.012) ; κλαίω (0.010) ; ἐθέλω (0.009) ; 

Time=4  
0.10826486298650072   T=4,K=0:  θεός (0.031) ; τέσσαρες (0.020) ; πόλις (0.019) ; πέμπω (0.018) ; μέγας (0.017) ; ζάω (0.015) ; κῆρυξ (0.013) ; πυνθάνομαι (0.012) ; ἔργον (0.009) ; Ἑρμῆς (0.009) ; 
