82 documents , 1 concepts , 472 context features (101851) 
kappaF 10.000000, kappaK 4.000000, a0 7.000000, b0 3.000000, K 5, max_docs_per_slice 2000, start -335, end 200, times 27, dT 20, I 100


map[]

===============  per type  ===============
0.0031823351314431082   T=0,K=0:  81774 (0.034) ; 29357 (0.032) ; 75552 (0.030) ; nlsj3566 (0.022) ; 35360 (0.022) ; 31951 (0.017) ; 79103 (0.017) ; 54990 (0.014) ; 64316 (0.012) ; 92783 (0.011) ; 
0.12339160262251055   T=13,K=2:  3464 (0.024) ; 61791 (0.016) ; 85306 (0.013) ; 52571 (0.013) ; 46249 (0.013) ; 64836 (0.011) ; 114651 (0.011) ; 61885 (0.011) ; 36653 (0.010) ; 93803 (0.010) ; 
0.27203575272559827   T=13,K=3:  71882 (0.030) ; 79644 (0.018) ; 97550 (0.016) ; 76910 (0.015) ; 46568 (0.015) ; 115055 (0.013) ; nlsj6610 (0.013) ; 104166 (0.012) ; 66294 (0.012) ; 97911 (0.012) ; 
0.2396199298154191   T=13,K=4:  101445 (0.018) ; 11583 (0.016) ; 4493 (0.016) ; 64985 (0.016) ; 84513 (0.015) ; 112934 (0.015) ; 35010 (0.014) ; 45984 (0.012) ; 66870 (0.012) ; 85306 (0.011) ; 

Time=14  
0.10582520392472423   T=14,K=0:  31951 (0.023) ; 75687 (0.019) ; 81774 (0.018) ; 33956 (0.015) ; 29624 (0.014) ; 29357 (0.014) ; 67260 (0.013) ; nlsj3566 (0.012) ; 4430 (0.012) ; 100589 (0.011) ; 
0.21785318027957443   T=14,K=1:  71882 (0.024) ; 29378 (0.017) ; 84363 (0.013) ; nlsj97867 (0.013) ; 84238 (0.012) ; 37156 (0.012) ; 61791 (0.012) ; 113379 (0.010) ; 10998 (0.010) ; 32386 (0.010) ; 
0.11240708550773493   T=14,K=2:  85306 (0.025) ; 61791 (0.025) ; 94711 (0.013) ; 3464 (0.013) ; 52571 (0.012) ; 29624 (0.011) ; 74126 (0.011) ; 61885 (0.010) ; 78309 (0.010) ; 22680 (0.010) ; 
0.44062679555882583   T=14,K=3:  71882 (0.028) ; 97550 (0.016) ; 79644 (0.015) ; 76910 (0.015) ; 104166 (0.015) ; 46568 (0.014) ; 115055 (0.013) ; 11562 (0.013) ; 66294 (0.013) ; 93713 (0.013) ; 
0.12328773472914066   T=14,K=4:  101445 (0.021) ; 11583 (0.020) ; 66870 (0.016) ; 4493 (0.015) ; 85306 (0.014) ; 64985 (0.014) ; 84513 (0.014) ; 35010 (0.013) ; 75552 (0.013) ; 112934 (0.012) ; 

Time=15  
0.12830714979448982   T=15,K=0:  29357 (0.020) ; 31951 (0.016) ; 81774 (0.015) ; 82830 (0.014) ; 33956 (0.014) ; 75687 (0.014) ; 71882 (0.013) ; 29624 (0.013) ; 4430 (0.011) ; 67260 (0.010) ; 
0.09971001960899237   T=15,K=1:  71882 (0.023) ; 85306 (0.019) ; nlsj97867 (0.017) ; 84238 (0.015) ; 29378 (0.014) ; 61791 (0.011) ; 10998 (0.010) ; 73860 (0.010) ; 113379 (0.010) ; 84363 (0.010) ; 
0.09908709231715863   T=15,K=2:  61791 (0.027) ; 85306 (0.020) ; 94711 (0.013) ; 22680 (0.012) ; 93803 (0.012) ; 46249 (0.012) ; 74126 (0.012) ; 3464 (0.011) ; 104639 (0.011) ; 87266 (0.011) ; 
0.44760976859518276   T=15,K=3:  71882 (0.017) ; 104166 (0.016) ; 115055 (0.014) ; 79904 (0.014) ; nlsj61372 (0.014) ; 79644 (0.011) ; 64985 (0.011) ; 97550 (0.011) ; nlsj4677 (0.011) ; 76910 (0.010) ; 
0.22528596968417655   T=15,K=4:  11583 (0.022) ; 4493 (0.017) ; 66870 (0.016) ; 64985 (0.016) ; 101445 (0.016) ; 85306 (0.015) ; 75552 (0.013) ; 61056 (0.012) ; 84513 (0.011) ; nlsj107632 (0.010) ; 

Time=16  
0.22822331318549896   T=16,K=0:  29357 (0.016) ; 71882 (0.016) ; 75687 (0.014) ; 29624 (0.014) ; 65751 (0.013) ; 81774 (0.011) ; 31951 (0.011) ; 85306 (0.010) ; 82830 (0.010) ; 27847 (0.010) ; 
0.2019376571708069   T=16,K=1:  71882 (0.029) ; 85306 (0.025) ; 10998 (0.014) ; nlsj97867 (0.013) ; 15281 (0.013) ; 84238 (0.013) ; 66870 (0.011) ; 61885 (0.010) ; 29378 (0.010) ; 47685 (0.010) ; 
0.12258779832766324   T=16,K=2:  74126 (0.021) ; 61791 (0.018) ; 85306 (0.017) ; 93803 (0.013) ; 94711 (0.012) ; 29624 (0.011) ; 46249 (0.011) ; 46568 (0.011) ; 75687 (0.010) ; 9949 (0.010) ; 
0.19613202005102198   T=16,K=3:  115055 (0.022) ; nlsj61372 (0.017) ; 104166 (0.016) ; 79904 (0.013) ; 97550 (0.013) ; 79644 (0.011) ; 11583 (0.011) ; 80343 (0.010) ; 97911 (0.010) ; nlsj6610 (0.009) ; 
0.251119211265009   T=16,K=4:  66870 (0.022) ; 101445 (0.016) ; 4493 (0.015) ; 11583 (0.015) ; 85306 (0.013) ; 4490 (0.013) ; 52035 (0.012) ; nlsj107632 (0.012) ; 79644 (0.012) ; nlsj1871 (0.010) ; 

Time=17  
0.5127537285266344   T=17,K=0:  65751 (0.020) ; 75687 (0.020) ; 33956 (0.018) ; 29357 (0.015) ; nlsj10926 (0.013) ; 29624 (0.011) ; 114548 (0.010) ; 47980 (0.010) ; 71882 (0.010) ; 31951 (0.009) ; 
0.10868122605944244   T=17,K=1:  71882 (0.033) ; 85306 (0.030) ; 84238 (0.015) ; 31598 (0.013) ; 15281 (0.013) ; nlsj97867 (0.012) ; 61885 (0.011) ; 114548 (0.011) ; 29378 (0.011) ; 14013 (0.010) ; 
0.035136702766284125   T=17,K=2:  74126 (0.031) ; 29624 (0.017) ; 61791 (0.017) ; 94711 (0.015) ; 93803 (0.014) ; 85306 (0.012) ; 46568 (0.011) ; 46249 (0.011) ; 78309 (0.010) ; 108624 (0.009) ; 
0.24241921602794833   T=17,K=3:  104166 (0.026) ; 79904 (0.021) ; 97550 (0.021) ; nlsj61372 (0.021) ; 97911 (0.017) ; nlsj6610 (0.014) ; 115055 (0.014) ; 35010 (0.013) ; 92783 (0.012) ; 11583 (0.011) ; 
0.10100912661969078   T=17,K=4:  66870 (0.035) ; 101445 (0.019) ; nlsj1871 (0.016) ; 4493 (0.016) ; 4490 (0.015) ; 75552 (0.015) ; 69415 (0.013) ; 85306 (0.012) ; 114624 (0.012) ; 67260 (0.011) ; 

Time=18  
0.38699887526042875   T=18,K=0:  65751 (0.030) ; 75687 (0.021) ; 114548 (0.016) ; 33956 (0.015) ; 29624 (0.014) ; 29357 (0.014) ; nlsj10926 (0.011) ; 40332 (0.011) ; 71882 (0.010) ; 23726 (0.008) ; 
0.1272834029748039   T=18,K=1:  71882 (0.033) ; 85306 (0.021) ; 15281 (0.017) ; 114548 (0.015) ; 32386 (0.015) ; 61885 (0.015) ; 458 (0.013) ; 35542 (0.013) ; 14013 (0.012) ; 84238 (0.012) ; 
0.034665657896425145   T=18,K=2:  94711 (0.023) ; 74126 (0.019) ; 61791 (0.017) ; 46568 (0.015) ; 52571 (0.015) ; 46249 (0.011) ; 85306 (0.011) ; 28592 (0.010) ; 29624 (0.010) ; 36653 (0.010) ; 
0.39096865512814855   T=18,K=3:  104166 (0.026) ; nlsj61372 (0.020) ; 97911 (0.018) ; 79904 (0.018) ; 97550 (0.016) ; nlsj6610 (0.016) ; 35010 (0.014) ; 64985 (0.014) ; 84295 (0.013) ; 115055 (0.011) ; 
0.060083408740193786   T=18,K=4:  66870 (0.043) ; 101445 (0.022) ; 4493 (0.018) ; 114624 (0.015) ; 69415 (0.015) ; 11583 (0.015) ; 72202 (0.012) ; 61056 (0.012) ; 4490 (0.011) ; nlsj1871 (0.010) ; 

Time=19  
0.18123416237333634   T=19,K=0:  65751 (0.023) ; 71882 (0.019) ; 75687 (0.018) ; 33956 (0.015) ; 29624 (0.015) ; 114548 (0.015) ; 85306 (0.011) ; 84513 (0.010) ; nlsj10926 (0.010) ; 105945 (0.009) ; 
0.062110052183887925   T=19,K=1:  71882 (0.025) ; 85306 (0.024) ; 114548 (0.020) ; 84238 (0.018) ; 93713 (0.017) ; 14192 (0.014) ; 458 (0.012) ; 32386 (0.011) ; 14013 (0.011) ; 35542 (0.011) ; 
0.01643436617024252   T=19,K=2:  74126 (0.018) ; 94711 (0.017) ; 3464 (0.016) ; 29624 (0.016) ; 85306 (0.015) ; 46568 (0.015) ; 61791 (0.013) ; 84034 (0.013) ; 52571 (0.011) ; 33086 (0.011) ; 
0.6854251642576129   T=19,K=3:  104166 (0.032) ; 64985 (0.016) ; 97550 (0.015) ; nlsj61372 (0.015) ; 35010 (0.014) ; 97911 (0.014) ; 84295 (0.014) ; nlsj6610 (0.013) ; 79904 (0.012) ; 84250 (0.012) ; 
0.05479625501492038   T=19,K=4:  66870 (0.039) ; 4490 (0.016) ; 4493 (0.014) ; 35010 (0.012) ; nlsj1871 (0.012) ; 52571 (0.011) ; nlsj53463 (0.011) ; 6767 (0.010) ; 114624 (0.010) ; 69415 (0.010) ; 

Time=20  
0.1648164868868415   T=20,K=0:  65751 (0.020) ; 33956 (0.017) ; 75687 (0.016) ; 71882 (0.015) ; 29624 (0.015) ; 114548 (0.011) ; 51989 (0.010) ; 45984 (0.010) ; 41544 (0.010) ; 104274 (0.009) ; 
0.05123825664907151   T=20,K=1:  71882 (0.029) ; 114548 (0.025) ; 85306 (0.018) ; 14192 (0.017) ; 93713 (0.015) ; 84238 (0.014) ; 15281 (0.013) ; 63772 (0.013) ; 4490 (0.012) ; nlsj107632 (0.011) ; 
0.022945242672398888   T=20,K=2:  74126 (0.030) ; 3464 (0.025) ; 56723 (0.017) ; 29624 (0.015) ; 46568 (0.014) ; 61791 (0.013) ; 94711 (0.012) ; 83390 (0.012) ; 33086 (0.012) ; 52571 (0.011) ; 
0.7266402503441662   T=20,K=3:  104166 (0.022) ; 97911 (0.021) ; 64985 (0.017) ; 97550 (0.017) ; nlsj61372 (0.016) ; nlsj6610 (0.015) ; 79904 (0.013) ; 84250 (0.013) ; 18028 (0.010) ; 15609 (0.010) ; 
0.03435976344752189   T=20,K=4:  66870 (0.031) ; 4490 (0.016) ; 67260 (0.012) ; 101445 (0.012) ; nlsj71743 (0.012) ; 4493 (0.012) ; 85306 (0.011) ; nlsj53463 (0.010) ; 84513 (0.010) ; 52571 (0.010) ; 

Time=21  
0.22603610494781082   T=21,K=0:  75687 (0.030) ; 29624 (0.023) ; 33956 (0.020) ; 114548 (0.017) ; 65751 (0.015) ; 71882 (0.013) ; 41544 (0.013) ; 15281 (0.013) ; 67281 (0.011) ; 61245 (0.011) ; 
0.09177884940018279   T=21,K=1:  71882 (0.028) ; 114548 (0.026) ; 14192 (0.017) ; 84238 (0.017) ; 61885 (0.015) ; 63772 (0.014) ; 93713 (0.013) ; 85306 (0.013) ; 29378 (0.012) ; nlsj97867 (0.011) ; 
0.037257661476747146   T=21,K=2:  74126 (0.025) ; 61791 (0.020) ; 3464 (0.019) ; 46568 (0.019) ; 33086 (0.017) ; 29624 (0.017) ; 94711 (0.015) ; 56723 (0.015) ; 83390 (0.014) ; 22209 (0.012) ; 
0.5236919914530284   T=21,K=3:  104166 (0.024) ; 97911 (0.020) ; nlsj61372 (0.020) ; 38159 (0.019) ; 15609 (0.014) ; nlsj6610 (0.014) ; 84250 (0.013) ; 64985 (0.012) ; 92783 (0.012) ; 35010 (0.011) ; 
0.12123539272223098   T=21,K=4:  66870 (0.044) ; 101445 (0.017) ; 52571 (0.016) ; 4490 (0.016) ; 61056 (0.014) ; nlsj71743 (0.012) ; 31562 (0.011) ; 8743 (0.011) ; 46249 (0.011) ; nlsj107632 (0.011) ; 

Time=22  
0.18664767589634076   T=22,K=0:  75687 (0.021) ; 41544 (0.016) ; 15281 (0.015) ; 105945 (0.015) ; 29624 (0.014) ; 33956 (0.014) ; 63772 (0.014) ; 114548 (0.013) ; 67281 (0.012) ; 25175 (0.012) ; 
0.2750991196031789   T=22,K=1:  71882 (0.032) ; 114548 (0.021) ; 14192 (0.020) ; nlsj97867 (0.016) ; 63772 (0.016) ; 65747 (0.015) ; 85306 (0.015) ; 61885 (0.013) ; 84238 (0.013) ; 67726 (0.013) ; 
0.05793395333250397   T=22,K=2:  74126 (0.036) ; 46568 (0.027) ; 3464 (0.020) ; 83390 (0.020) ; 29624 (0.018) ; 33086 (0.015) ; 94711 (0.015) ; 22209 (0.014) ; 61791 (0.013) ; 81774 (0.012) ; 
0.3558906114926319   T=22,K=3:  nlsj61372 (0.033) ; 97911 (0.033) ; 104166 (0.018) ; 38159 (0.018) ; 92783 (0.016) ; 84250 (0.015) ; 64985 (0.015) ; 97550 (0.014) ; 96089 (0.013) ; nlsj6610 (0.012) ; 
0.12442863967534448   T=22,K=4:  66870 (0.052) ; 101445 (0.019) ; 4490 (0.017) ; 61056 (0.016) ; 46249 (0.015) ; 84513 (0.014) ; 52571 (0.011) ; 31562 (0.011) ; nlsj71743 (0.010) ; 69415 (0.009) ; 

Time=23  
0.1905072356805685   T=23,K=0:  75687 (0.031) ; 63772 (0.019) ; 27847 (0.017) ; 33956 (0.015) ; 105945 (0.014) ; 61245 (0.013) ; 66574 (0.013) ; 41544 (0.013) ; 114548 (0.012) ; 4430 (0.012) ; 
0.20934369410265832   T=23,K=1:  71882 (0.044) ; 114548 (0.031) ; nlsj97867 (0.021) ; 61885 (0.020) ; 65747 (0.018) ; 14192 (0.015) ; 73742 (0.015) ; 63772 (0.014) ; nlsj107632 (0.012) ; 85306 (0.012) ; 
0.10350609451839755   T=23,K=2:  46568 (0.031) ; 74126 (0.027) ; 83390 (0.022) ; 94711 (0.021) ; 81774 (0.016) ; 61791 (0.016) ; 29624 (0.015) ; 86112 (0.014) ; 16864 (0.013) ; 63772 (0.012) ; 
0.4598931902481385   T=23,K=3:  97911 (0.029) ; nlsj61372 (0.023) ; 104166 (0.020) ; 92783 (0.019) ; 38159 (0.019) ; 97550 (0.017) ; 31236 (0.015) ; 35010 (0.015) ; 64985 (0.012) ; 29624 (0.012) ; 
0.03674978545023709   T=23,K=4:  66870 (0.047) ; 4490 (0.025) ; 101445 (0.018) ; 52571 (0.015) ; 61056 (0.015) ; 31562 (0.014) ; 46249 (0.013) ; 52035 (0.012) ; 67260 (0.011) ; nlsj71743 (0.011) ; 

Time=24  
0.20406750008110386   T=24,K=0:  75687 (0.031) ; 63772 (0.021) ; 114548 (0.018) ; 105945 (0.017) ; 27847 (0.015) ; 66574 (0.015) ; 14013 (0.013) ; 15281 (0.012) ; 25175 (0.012) ; 22680 (0.011) ; 
0.24504557860632878   T=24,K=1:  71882 (0.047) ; 114548 (0.037) ; nlsj97867 (0.023) ; 61885 (0.019) ; 84238 (0.016) ; 65747 (0.014) ; 84410 (0.014) ; 14192 (0.013) ; 73742 (0.012) ; 63772 (0.012) ; 
0.138892510536901   T=24,K=2:  74126 (0.031) ; 46568 (0.030) ; 83390 (0.023) ; 94711 (0.017) ; 61791 (0.015) ; 58429 (0.014) ; 86112 (0.013) ; 16864 (0.012) ; 33160 (0.011) ; 93713 (0.010) ; 
0.3765704988151523   T=24,K=3:  38159 (0.028) ; nlsj61372 (0.023) ; 104166 (0.020) ; 97550 (0.020) ; 97911 (0.020) ; 64985 (0.019) ; 92783 (0.017) ; 31236 (0.015) ; nlsj6610 (0.012) ; 80343 (0.011) ; 
0.03542391196051405   T=24,K=4:  66870 (0.044) ; 4490 (0.018) ; 101445 (0.016) ; 61056 (0.015) ; 52571 (0.013) ; 67260 (0.012) ; 66295 (0.011) ; 72627 (0.011) ; 31562 (0.011) ; 18028 (0.011) ; 

Time=25  
0.24110669109195726   T=25,K=0:  63772 (0.025) ; 105945 (0.023) ; 75687 (0.022) ; 25175 (0.019) ; 66574 (0.019) ; 14013 (0.016) ; 41544 (0.015) ; 28165 (0.015) ; 100589 (0.014) ; 27847 (0.013) ; 
0.21803294664057174   T=25,K=1:  71882 (0.048) ; 114548 (0.046) ; 84238 (0.018) ; 73742 (0.018) ; 61885 (0.017) ; nlsj97867 (0.016) ; 65747 (0.014) ; 65552 (0.013) ; 84410 (0.013) ; 14192 (0.013) ; 
0.11339354812808497   T=25,K=2:  83390 (0.036) ; 61791 (0.022) ; 46568 (0.021) ; 86112 (0.021) ; 94711 (0.016) ; 58429 (0.015) ; 74126 (0.015) ; 33160 (0.014) ; 15893 (0.012) ; 112720 (0.009) ; 
0.4034915782348377   T=25,K=3:  92783 (0.024) ; 38159 (0.024) ; 97550 (0.022) ; nlsj61372 (0.021) ; 97911 (0.019) ; 104166 (0.018) ; nlsj3191 (0.017) ; 31236 (0.016) ; 64985 (0.016) ; 79644 (0.015) ; 
0.023975235904548305   T=25,K=4:  66870 (0.030) ; 101445 (0.020) ; 61056 (0.015) ; 52571 (0.014) ; 4490 (0.014) ; 72627 (0.014) ; 66295 (0.014) ; 31562 (0.013) ; 52035 (0.012) ; 69415 (0.012) ; 

Time=26  
0.11058721660783888   T=26,K=0:  75687 (0.031) ; 63772 (0.030) ; 25175 (0.024) ; 100589 (0.022) ; 41544 (0.019) ; nlsj24083 (0.018) ; 114548 (0.017) ; 8258 (0.015) ; 14013 (0.013) ; 15842 (0.013) ; 
0.23889952856682628   T=26,K=1:  71882 (0.056) ; 114548 (0.050) ; 73742 (0.025) ; 61885 (0.018) ; 84238 (0.016) ; nlsj97867 (0.014) ; 84410 (0.013) ; 4490 (0.013) ; 31598 (0.012) ; 65552 (0.012) ; 
0.2417671425748056   T=26,K=2:  61791 (0.041) ; 83390 (0.027) ; 86112 (0.024) ; 33160 (0.021) ; 63772 (0.019) ; 46568 (0.014) ; 94711 (0.013) ; 75687 (0.011) ; 78309 (0.011) ; 74126 (0.011) ; 
0.37688533445984124   T=26,K=3:  97550 (0.038) ; 38159 (0.025) ; 96089 (0.021) ; nlsj61372 (0.020) ; 97911 (0.020) ; 79644 (0.019) ; 104166 (0.018) ; 92783 (0.018) ; 64985 (0.016) ; nlsj46820 (0.014) ; 
0.03186077779068806   T=26,K=4:  66870 (0.028) ; 72627 (0.022) ; 61056 (0.019) ; 101445 (0.018) ; 67260 (0.017) ; 4490 (0.017) ; 115746 (0.015) ; 66295 (0.014) ; 35364 (0.013) ; 52035 (0.012) ; 



-----------------------
 kappa_c 4.000000 , kappa_f 10.000000
